feature,is_signal,naive_logOR,naive_se_boot,naive_p_boot,lambda_logOR,lambda_se_boot,lambda_p_boot
567,0,0.017588393100887435,0.13137115623507628,0.8934949211896472,0.04408108590730299,0.30907706789437434,0.8865889865332339
568,0,-0.034189179850093926,0.1439124884322115,0.8122152139672156,-0.07918203875112374,0.3304198777492454,0.8106088381742678
569,0,-0.17158109942375682,0.11930730827820016,0.15039317702238342,-0.40405257237207537,0.3003094042282986,0.17847857735415984
570,0,0.010135524922578519,0.16179552949803738,0.9500499628552707,0.02890839875921594,0.40612248780691906,0.9432533227711764
571,0,-0.11295116598941218,0.13963793260332708,0.4185807338451577,-0.26540564463778754,0.2967092494474475,0.3710558338659976
572,0,-0.024767217767103594,0.12987240718669915,0.8487573223058925,-0.05720562396839635,0.31845648865074666,0.8574398833709731
573,0,0.010822427214791997,0.12548433855227825,0.9312714663107382,0.02783569292181261,0.2813736124681699,0.921195538220269
574,0,0.16353978591870869,0.12749057397589905,0.1995762344598797,0.4038269505234279,0.3829753273632359,0.29167859388863315
575,0,-0.007612114216828845,0.11974860147787217,0.9493146439248086,-0.01679514858938479,0.3165167247809173,0.9576821606486446
576,0,0.03939530919622739,0.1322859306712367,0.7658525889330693,0.09675515531162322,0.29874038373221307,0.74603111690249
577,0,0.16300072122165363,0.1325729757809852,0.21887804563619973,0.3983988416957905,0.3178046831118587,0.20998870029535388
578,0,0.054246068838098356,0.14875548949146464,0.7153607438946779,0.13435642693947714,0.37818391275917035,0.7223892527483038
579,0,0.019200418222221703,0.11493372670456344,0.8673256469538531,0.04735849448224222,0.30408287486261687,0.8762363396197035
580,0,-0.09751761098442122,0.12415908728612347,0.4322046172481516,-0.22966046747589217,0.30107937777826305,0.44558839049814747
581,0,0.14428010896459606,0.17823687611188935,0.4182361264508332,0.359985837368722,0.46912760614643506,0.442872473836994
582,0,-0.15880062638814965,0.13278160654455043,0.231714707667096,-0.37425453252199964,0.27873860043378873,0.17937818367669567
583,0,-0.08191467720808393,0.1629676468439882,0.6152147292057082,-0.18951553070071966,0.35018878381824214,0.5883828036450947
584,0,0.11583535074671114,0.14408904676648854,0.421446047616705,0.2870414013567625,0.4239492495870028,0.49836441101328854
585,0,-0.08140794613116295,0.15426332217454836,0.5976932138548362,-0.1890769967506033,0.3205777956638684,0.5553242974724107
586,0,0.213184383428204,0.12763408163533183,0.09486439732699473,0.5279612369299598,0.3708309864801555,0.1545261791906345
587,0,-0.05098810947294577,0.1276055970510766,0.6894689782001842,-0.11905936001598796,0.3132293283961092,0.7038690712646025
588,0,-0.08337778474856049,0.2109509472362919,0.6926604146132309,-0.19009699776374947,0.5229706927051774,0.7162354817407357
589,0,0.1699292201691318,0.11851804268084333,0.15163404026271002,0.4169971787095434,0.3436927814535119,0.22502100662213198
590,0,-0.18895488593222962,0.11980286539474182,0.11474604427373056,-0.44390858704032365,0.3176311783922189,0.1622452775108839
591,0,0.0045579009762428515,0.1506766639081273,0.9758680330079641,0.014664673404246998,0.4237064538321504,0.9723903641395957
592,0,-0.17628664792913215,0.1607004557118502,0.2726461579400241,-0.4110340515172505,0.4027931689240005,0.3075106631613479
593,0,-0.09629004966232159,0.13010236968231675,0.4592333221172433,-0.22618241294834646,0.31378664798649325,0.4710227760141571
594,0,-0.0666317046222458,0.14124173751048555,0.6371006192750013,-0.15501785376532753,0.36220547486098215,0.6686633605904337
595,0,0.04766036784710895,0.13082800990069193,0.7156355759613544,0.11637252899586374,0.2978354822199299,0.6959986307415791
596,0,-0.05432215143899992,0.1475356379421298,0.7127264878263725,-0.12592751615411119,0.31642009867924265,0.6906480843338493
597,0,0.23548087998617298,0.1160308925589373,0.04241073586993866,0.581015477328749,0.31273999674239394,0.06319419090305674
598,0,0.04640375684269078,0.1335129949175474,0.7281707615216102,0.11315672878710735,0.30956572934557786,0.7147130017474128
599,0,0.00046490005486341044,0.1456295174229006,0.9974528793845087,0.0037654322434380588,0.33310785735830795,0.9909809504525284
600,0,-0.14542387464705436,0.13594044289572998,0.28472660133264516,-0.34137420722141953,0.29207297249277553,0.24248516281178667
601,0,0.10820720836104669,0.16202146958488114,0.5042247368698376,0.2663681619312825,0.39369228309352317,0.49866628663920354
602,1,0.16860169358425525,0.1102294422222911,0.12612759149167654,0.4058940165427902,0.2745500643371005,0.1393015234929932
603,0,0.22820792463944609,0.1728544019941099,0.18675754830154667,0.576706560089476,0.47496120713577766,0.22466439780828895
