code,log_or,p_two,group
D02,7.658618237066562,5.903955364720041,D
M46,5.919154219355597,4.332599406210637,M
S59,6.461642478401219,4.693861753396684,S
E66.8,4.266169759411923,2.6565643577570426,E
L90.9,3.1031902962190325,1.3165281338872394,L
M99.04,3.074049471569592,1.7018910692445386,M
K66.9,5.146099166000574,3.13640099996991,K
K60.3,3.7361932037759966,2.006834414131232,K
M94.26,-3.776107100908182,1.905828099225714,M
M89.8X,5.524289574460123,3.8513552418061257,M
S23.41,4.967742626023355,3.153218707276855,S
I31.3,7.415119463739342,5.18331140672055,I
L20.89,6.41183974160749,4.871668739487974,L
C81.90,4.394988533123355,2.9439582429902478,C
H53.48,7.938707440997878,7.032396080264029,H
N21,6.342098298086855,4.640498927941013,N
K22.5,8.068526914369109,5.7127721355484535,K
D17.21,3.3407334349990445,1.9625438820475223,D
M65.84,4.778468225723427,3.2997931864898495,M
K11.1,5.358909687536638,3.5717960126601462,K
S91.31,5.340390997144787,3.6262903499168617,S
M76,4.390638980900377,2.7861782254448113,M
I87.2,5.94783665269227,4.439557323549463,I
S22.42,7.632427132468357,6.238047392435007,S
G44.41,4.6193774381621635,2.8972890417655996,G
H53.40,7.722726696932472,6.351268676748841,H
S83.26,-1.813097615069638,0.5550984218304438,S
K13.70,5.119961917711982,3.633023523113696,K
D22.4,3.1839232798626456,1.5353979249207417,D
N03.3,5.839073377945636,3.636525486123961,N
I21.11,5.846770501898841,4.0601151010800445,I
N48.1,6.040828076456127,4.315978020225817,N
M72.9,3.886568004618399,2.0779848253989757,M
M23.50,3.9954365405142607,2.5139873756963937,M
N63.15,3.3463894536351657,1.7392394416049206,N
C62,2.223742335772603,0.8115074156812622,C
G62,8.123327296231816,6.9528641028008655,G
M51.14,5.684238546920591,3.7354987063359104,M
K86.2,7.7903459031421445,6.729214785793766,K
H35.02,6.071086080370758,4.182798497358779,H
L56.5,4.761333118924675,3.081045147866199,L
E11.21,8.759365223027535,7.296282809526735,E
C18.2,7.098120138587812,5.967748784283312,C
G47.20,5.18919807193841,3.313996128355121,G
N60.82,0.7290685577190094,0.2117955457225061,N
M41.80,6.985207144778873,5.485502354750826,M
I35.2,7.440678159192298,5.965358293851862,I
S97.10,4.490581397073876,2.8816163946333493,S
H65.23,4.746232544555187,3.106455307115513,H
H44.00,7.1103836435597225,5.559529365180953,H
D25.1,-3.412636401313474,1.7691858375457838,D
D51.0,7.725939800442623,5.852746711525422,D
I45.19,7.299359881010624,5.863397077364687,I
S93.62,3.7840010535732413,1.8255894758119169,S
J98,6.37043831811108,4.6982684180463865,J
I80.02,5.747488553328855,3.8628616178262956,I
I27,7.398374412918271,6.004582212292622,I
D17.79,4.104841626641162,2.45332121305135,D
E29,-0.7652070982658759,-0.022462395551141906,E
E89,4.23540219837035,2.451585677688004,E
C09.9,3.8982250355538977,1.9627106789178332,C
H72.01,5.39058097722541,3.6141459532432423,H
L51.9,4.895672874990403,2.9933921215652544,L
L51,4.985095021848945,3.1526003346850024,L
J20.0,4.649838575438901,2.7338591916908923,J
H02.13,5.950831394278425,3.5401913609013667,H
M77.30,5.002798827495484,3.081987647248262,M
S02.40,7.590305975028963,6.221100117105633,S
R87.81,-4.784725280385862,2.8990896555601893,R
D32.9,7.847420565539698,6.572141085474122,D
M40.50,3.8858934664092675,2.5115907020659973,M
L24,5.165351204364336,3.4926048062444246,L
M70.72,6.043464788029942,4.2304529430933195,M
D49.5,5.492337632936358,3.7376165798093925,D
C82.90,6.372259120575326,4.240616569524904,C
R49.0,7.2809940998154685,6.13755914249072,R
H90.A3,6.7146765879010735,5.490621675395874,H
C43.9,5.19951959071143,3.5249324740099155,C
I80.20,8.648597465525867,7.789830977956964,I
S32.01,6.322371594765878,3.827109143974788,S
R57,7.004177031844971,4.672634127384605,R
C67.5,7.7746055776902,4.440508432957853,C
S82.84,6.0333388123645655,4.393440219071046,S
G82.50,5.7205261927673945,3.4239223400248124,G
J31.0,5.414033057033337,3.5280302313772367,J
D23.62,4.139745309786833,2.6689082770672083,D
S81,7.958622778672155,7.198771775917294,S
M1A.07,5.7173640589253685,3.957220167713107,M
J47.1,6.9598301539508896,4.933476674635956,J
J34.9,5.110873414356445,3.6061800636107657,J
M72.6,6.161334194080883,4.475773416912708,M
S56,3.925463219853073,2.020556589050507,S
R73.02,3.2984496123567957,1.7962617094253246,R
C68.9,7.431304324789552,5.9052831275002795,C
M72.0,5.186385866261375,3.1513080050778877,M
M65.31,3.3323022211260733,1.9556800357654258,M
M87.05,5.695548859234868,4.267658243977016,M
I69.95,6.735988409055057,3.139307424465838,I
S50.10,6.619372082979523,5.215907761623017,S
I61.9,6.321820705334876,3.642505972389548,I
L21,6.870492207022189,5.687056255849359,L
M25.60,4.426142338686391,2.677475405950353,M
K83.5,7.323970265210408,5.809576791323431,K
C77.0,4.844269516833358,3.180514412091248,C
H90.A2,6.468936328371833,4.653040109027842,H
N13.5,6.350761283703564,4.7723762913982375,N
D3A.00,5.156215071210307,3.086026929757397,D
I82.62,8.323589608713947,7.0457265872576915,I
S67.20,3.4968596247463446,1.6346216329341874,S
C95,6.762722912880962,5.461894642887809,C
H61.03,6.091289944629684,4.490150623463744,H
E11.42,7.771503815465462,6.273789987729726,E
G47,3.6433680960956525,1.8298145272729551,G
I08.9,7.729020606436677,6.823801662946777,I
R82.4,1.8891871786162944,0.644216724574716,R
H33.20,5.028272391381654,3.4425109469413107,H
K62.3,6.3612474766246825,4.6962014436111374,K
M21.62,4.598309024716603,2.9864996312129946,M
E44.1,7.356609384800608,4.8036641609208655,E
D18,4.150814532410829,2.746863288209386,D
E83.52,6.93806877275615,6.110321291067014,E
D72.81,4.88308431699972,3.0468749658289904,D
I48.19,6.256446108434709,3.2163854830766483,I
C53.0,1.3722372695293266,0.7538291933781724,C
L73.9,3.3033979609711897,1.78037286843895,L
I72.2,7.410237216263461,6.321954399241205,I
N32.89,10.304140683381153,8.271053699970862,N
H34.00,9.237154887191114,5.509296393123624,H
G56.10,5.646285980897445,4.024008744058325,G
R00.8,7.390064253418182,3.829471822070402,R
H51.9,6.809500960818006,5.152327642422735,H
N60.49,1.1740828356330673,0.4113884851262125,N
C21,4.816870315977293,3.2611940494778744,C
D22.60,-1.742836535379917,0.6864492806984471,D
R19.05,5.65602805233689,4.054411569914297,R
S60.45,3.732045949618879,2.0629773330058208,S
L50.1,3.3227878468378385,1.770418464318682,L
M76.72,3.262798230503331,1.7700364809447768,M
L02.02,4.417887564217293,2.8392873340502773,L
H10.21,4.51732538475685,2.545525862409793,H
M41.84,6.400641601464221,4.785940107036816,M
R19.8,5.66160010941243,3.998180769284736,R
D22.0,3.454015290684924,1.651879367179952,D
I31.9,8.879091353829633,8.392910050073839,I
M77.51,5.27516469538444,3.5832914351051772,M
K82.1,4.938656624434936,3.387025090478074,K
N95.8,-1.593312940192919,0.6429471373468115,N
D14,5.542011699334365,4.182136703841254,D
M20.42,8.185725660430476,7.561293388326339,M
L91,4.691026610534793,2.8285299383089972,L
G47.9,5.076666499088108,3.1708824964818803,G
H11.06,3.538630539122074,1.7040340924662287,H
G57.01,4.595120430174944,2.907987312114822,G
M95.5,1.8004027555392836,0.6026921566784061,M
I15.9,6.65376299667628,5.084508801137687,I
L81.2,3.422573996563661,1.4815269849169552,L
E26,5.590502154844445,4.134984161857664,E
L24.9,4.849756471329611,2.966722205329728,L
N71.9,-2.6728256017054854,1.0155939599829211,N
L55,3.0851120934781,1.644786074687058,L
D72.82,7.507366466188708,6.039026478347462,D
N39.8,5.517971880238275,4.329218767896469,N
M21.06,6.45834087364894,4.828509884170683,M
H18.13,5.74598599740969,3.414774018252908,H
R63.5,-1.8803856987681975,0.6686478668267273,R
R09.02,9.353777344912508,8.730628186316448,R
R21,5.495648150956324,3.8063392533683333,R
I45,8.014767958140636,7.388905367235036,I
C44.52,7.771792730464121,6.906999480626805,C
L28.2,4.7419553252848505,3.0658042040918936,L
G51.9,5.647887443354768,3.7613199728017532,G
E91.4,-1.229675199968817,0.22057504952291002,E
M25.66,5.41775624133891,3.7088764282786144,M
G45.9,6.2070326712684185,4.365614065398411,G
N83.29,-1.9082467694694423,0.7151699796792333,N
I25.81,7.152876671861618,5.368596711389992,I
H60.40,6.578904306764071,4.584155117896062,H
R76.9,5.620306563552211,3.685974723598337,R
H93.24,5.2140888730320745,3.3523440792532577,H
L71.0,-1.8628512852506973,0.48712846103977536,L
H49.10,6.674247407232733,5.094634954218364,H
H35.37,13.477681892805414,15.619243040259631,H
L93,4.1075675017218085,2.4964128985584364,L
I81,5.071404604050495,3.4479949452614966,I
H11.00,4.070324067401743,2.3559517794936276,H
S59.91,6.431530794697149,4.9903995289987595,S
D68.61,4.285468949789643,3.0035934637215957,D
M41.86,8.462402574104996,7.141100299290322,M
I74.9,9.386913026461647,7.0948374168757224,I
D33.3,6.330375656270035,4.409004248364849,D
N81.9,6.504865600059572,5.112065147301825,N
S60.51,6.296818488462225,4.852441419041417,S
M23.22,0.8914577629805054,0.19238028709844654,M
H69.91,2.9869104710747876,1.7355645773174715,H
G89.21,6.3578605947166045,4.573981307382216,G
M19.91,7.047502739386624,5.993629831265447,M
R19.4,7.592536716082985,5.934557977009955,R
S80.81,8.325252914964624,7.547399160497275,S
M43.17,6.199707329377786,4.4743177364441475,M
S80.11,7.131801166969911,5.8990846085903,S
M20.30,4.896910080023581,3.1673845764931006,M
J16.8,8.309576873575418,5.071734702639988,J
G43.B0,4.753331035268421,3.190274994169669,G
K40.20,5.041423108967641,3.328399964843315,K
S05.02,4.2019548902219475,2.543745363830287,S
H01,5.3833474073818275,4.013764812503861,H
N60.89,3.4119626864889914,1.5201963756409227,N
J96,8.315402895375936,6.027358189699159,J
L97.90,6.4921357259650305,4.565933611043014,L
E07,5.650471287110657,3.9559949798319085,E
S21.02,4.920347008355787,3.1177662397631423,S
M25.81,5.381525087591861,3.415428051422081,M
M08,4.829711158925158,3.0735362868522627,M
I72.3,5.967579078619139,3.8303856544983623,I
L13,5.621519181547986,3.8495661640926886,L
D69.49,6.339021938776286,4.760890077260839,D
M19.23,5.047893300468381,3.233461264054482,M
C85,6.433742733791638,4.790218978517937,C
R87.82,-3.218359217475031,1.3927659597849527,R
H90,5.409836274111577,3.7320948612347786,H
R39.81,8.706412396089538,7.836671846597777,R
R92.2,-1.6907000220034787,0.6426456738686257,R
L82.0,4.820509498029046,2.6353670780137906,L
E16.8,4.2441351710147135,2.414680112832951,E
H49,8.964040987109664,8.20630841327267,H
S20,7.551732456762951,6.547976426365352,S
K62.89,6.135373955412053,4.59833793602866,K
S20.96,3.0926214384204687,1.6552202073357127,S
L50,4.492367734166499,3.181440462186277,L
J44.9,6.442561166605515,4.954170058167595,J
D25.0,-4.811341345443988,2.3954675533838787,D
M47.26,6.405833820980081,5.191374499231696,M
H35.81,9.093356903349987,8.579678978232716,H
R70.0,6.2305993254451435,4.626032944181579,R
D12.1,3.168149864227418,1.6812061886694671,D
R86,3.348302309965768,1.5927243834087286,R
R29.89,5.804576816348335,4.217547866513312,R
H40.02,5.90548256130597,4.074683366677147,H
S61.23,4.39125198624864,2.4651467058927743,S
G25.3,8.631729588929954,7.46849859461732,G
K56.2,5.82714905469561,4.064355087117308,K
N43.3,5.251496624816871,3.4543144631758342,N
H40.00,6.687014450346927,4.853983623448348,H
N60.92,1.8041999602986443,0.7145417398039028,N
H25.01,8.05418213183054,6.601329857780826,H
R13.13,8.652316098522688,7.840522314860233,R
D46.9,6.359904217954291,3.891820828472139,D
L28,6.188924826941231,4.194107999248737,L
C49.20,5.147673702500015,3.8012508297219694,C
S16,4.404600294061589,2.487910939020379,S
J82,13.664004881072161,14.631670452133251,J
M67.40,3.6425928181993585,1.8008613741902555,M
I08.0,8.0647951181524,7.042742743893925,I
H02.66,1.8775867124095982,0.6874608408135217,H
N28,5.961495428105592,4.196064406516746,N
I87,6.54026423556207,4.933500559065057,I
R25.1,9.611093840293634,9.23402414758694,R
I82.B1,6.287645927368765,4.464171799417902,I
I31,11.921781011770447,11.496263058864438,I
S03.9X,4.980604432097923,3.0113859820445175,S
R19.00,7.558106891384107,6.453284399284887,R
M41.40,6.3753180870802835,4.6960191873140085,M
J35.3,-2.8812240720209195,1.0298818338736404,J
D04.5,7.379547977395274,5.862781511805762,D
S80.12,7.687680857568241,6.123443725296001,S
E10.32,5.7943885725262065,4.210940973576726,E
H35.82,7.32045820745156,5.82574859717589,H
G57.70,5.835524314504718,3.9965271208399957,G
L71,3.5375331030516817,1.7875243496769009,L
C32.9,6.1802319359870665,4.687407528036371,C
N52.31,3.9163028794534847,2.6685847021799005,N
E63.9,4.56564897131231,2.979294453799771,E
I34.1,5.352977240946975,3.622611627902097,I
I05.8,7.6792235865673355,5.832468575781047,I
R40,7.8489794449894745,6.323940190097479,R
M47.14,7.155893795076447,5.850102643475097,M
K66.8,6.347806711797971,4.6659171368785435,K
N21.0,6.884075274291736,5.594272330108103,N
S61.50,5.560014646692056,3.9645593308518428,S
L02.22,4.629566328691726,2.6939062178839106,L
S33.5X,3.937363400343081,2.5994970331420624,S
R00.2,4.3810153039032445,2.3077752147199577,R
L42,-0.3971482630828278,-0.0797615184004403,L
H26.40,6.437423831317011,4.883211744090984,H
D17,4.870800960617438,2.9474259696892036,D
N84.2,4.169952536824909,2.6755615614068327,N
G57.62,3.64670274616384,1.8742890674174442,G
I83,5.374660626698357,3.7540181170553955,I
H21,7.280313222678192,6.615762998818134,H
M67.81,4.035996309502039,2.1640717226525448,M
D72.9,4.423141983778435,2.8251073819761583,D
D26,-4.146330059685153,2.254045543936011,D
L43.9,5.13611527233343,3.2420360241798187,L
E03.8,6.212919905079544,4.692959261613505,E
K11.20,4.6222838517250056,2.9288509711312543,K
M24.14,-2.5662192093419103,0.507622524158654,M
M05.9,5.528873305040626,3.874568154404779,M
M48.08,8.24988935589176,7.1696415036872185,M
R63.8,4.07333205496046,2.383479642764626,R
M25.65,4.849346772230742,3.225557582528448,M
L27.2,2.2622575031177767,1.2104703946735134,L
M67.92,3.532885576484863,1.6523117915546897,M
L81,5.348450753492035,3.433013061923635,L
G96.8,7.893758317679271,6.318597353935873,G
K70.10,-0.6192801725167449,0.2137642807767852,K
L29.8,5.933849264712478,3.957628328010588,L
J32.0,5.249024618298062,3.304962072446307,J
R04.89,8.503002726473836,7.8340788831344055,R
H62,5.221437904029419,3.4380185814666016,H
D23.60,4.2751429698537295,2.3620348718122837,D
H69.90,3.0973510801132416,1.4565445002215753,H
K74.69,5.384218073746213,3.637349684662553,K
C49.9,4.841413135410775,3.263220859248231,C
D05.01,3.5141978353120704,1.9019416902383235,D
I71,11.500780837504253,10.165745923661241,I
N84,-3.062065518822797,1.8024660446764016,N
D49,7.212027598589748,5.815288431729687,D
S86.01,-0.833938072347694,0.5267775081088003,S
K60.1,3.0614824212910623,1.5321437639513518,K
S90.30,6.1176823450994595,4.50330048381005,S
M24.85,4.966364869637236,3.33941181001453,M
S32.40,6.599312541420391,3.859423939563149,S
C44.92,10.09500049632826,9.259175104817537,C
N87.9,-2.3890819319928136,1.0818666221456792,N
H80.93,3.6529500377121256,2.0467593241610524,H
K64.3,4.214707531012979,2.5061777561368523,K
D48.7,5.278305591073282,3.5290619479406136,D
R89.6,4.081818809265191,2.34858359072872,R
H53.02,4.691677603246265,3.199342068785586,H
E07.0,3.8909963982580082,1.8446091692206905,E
H18.41,6.215522798616619,4.8180824369755975,H
K60.0,3.426396666348238,1.8025244377070835,K
E88,5.287275248412872,3.483641190235592,E
S29.8X,12.373153063908978,12.569577104652655,S
H72.91,5.194848431441702,3.420768398308686,H
N60.01,-2.47062888587622,0.8233089784114592,N
S23.42,3.6460250945683605,2.2832851522909916,S
N45.1,5.008024358018373,2.9960735208147207,N
K80.12,4.619147850774429,2.9595815522432587,K
H66.91,3.0239029901798484,1.1981235136520714,H
M41.30,5.233446295308015,3.666848621968851,M
H40.10,8.081453302571717,7.075602342185813,H
E78.9,3.9986860211833752,2.619761750805266,E
H91.92,5.324879769482462,3.729934462207766,H
H93.29,6.0351744242321725,4.353440561996559,H
E24,5.3771156959621,3.4500603950263367,E
H33.21,4.919306434896539,3.0060161579818545,H
H93.12,4.611252042306767,2.8428203451291374,H
D32,7.782754522192823,6.847226390913414,D
G57.12,3.02372876337303,1.5604468031217076,G
C11,4.758741853111111,3.326306945342089,C
D49.0,6.055435875500544,4.270154073319102,D
K13,6.3778000258825145,4.868009348519478,K
S01.10,7.345711021739053,5.950944533561833,S
S63,5.645094688371079,4.271181858140646,S
H26.00,5.987862513919083,4.6145937201743115,H
D83.8,5.251331362727391,3.348471460082161,D
G25.81,5.979766866058654,3.8887730091202095,G
S42,6.8369165630504325,5.705342252399528,S
C90.00,8.123464815668619,7.1069265402070325,C
N73,2.2137034201341717,0.9116765813100243,N
D04.4,6.5255865606295025,4.662005386963015,D
H02.41,8.562046623752519,7.400017966578014,H
I82.4Z,7.72864603637449,6.688953574174058,I
M02.30,2.364230333167073,1.036629622261746,M
M86,10.274528490855202,9.027382025314303,M
H54.60,7.333258812543403,5.924818238669106,H
M25.00,5.879394141016239,4.212404996417802,M
R00.1,7.968442717187186,7.264792460570151,R
I44.2,7.748016219999142,4.832615936768246,I
K64,4.023566404795036,2.590552600116921,K
G56.23,6.09424756291356,4.189139033755681,G
R53.82,5.971948674084319,4.441368659879322,R
G47.30,5.510272401544512,4.224139064285039,G
K05.00,4.816604263299435,3.193266224138438,K
K57.32,6.714526338989626,5.153548528161003,K
M75.30,4.496937694533493,3.0481924945591374,M
J34.81,4.248013855495783,2.570707800390286,J
E22.2,5.690312032983788,3.1568580608241565,E
I49.01,10.183986795616343,8.717373938071294,I
M75.10,4.320293379379353,2.84551920441464,M
H47.23,6.114303104838348,4.372347062193179,H
D47.Z9,7.091159170450387,5.867142186304083,D
C76,6.510984702131025,4.887418262347879,C
I85.10,5.034651800353419,3.2200054345255853,I
L40,4.15104160070987,2.348253405577819,L
R79.0,5.205354081857343,3.4085481955202903,R
M95.8,3.1982847073950165,1.8753419265252917,M
K03,5.398576803892758,3.6270489682128897,K
C02.9,4.922442626878423,3.17325569207342,C
R92.0,3.7228945377647444,2.474837801643623,R
N87.1,-2.9185075608495223,1.1067963399535725,N
L25.9,6.761249408276059,5.127095758706381,L
G93,6.869361651816581,5.334554142588119,G
K51.81,4.253351526184054,2.4303883727673905,K
I70.22,6.866110711498147,4.977147791556003,I
K56.7,8.97705316948804,8.027657107221275,K
M66.82,4.5427866386212825,3.0515931808311416,M
R22.2,6.118186821009311,4.696259085540541,R
H93.3X,6.429688390772873,4.62082833458136,H
R82,6.106978278450423,4.4739673190033455,R
M27.49,3.967595127472908,1.8822164557349073,M
M23.42,0.7423206992708111,-0.004758593855985066,M
S68.11,5.275410794688619,3.3347968036392794,S
L24.2,4.6922124792600295,2.7923688502732626,L
S83.41,1.9420460227145382,0.6133869093370671,S
M05.60,5.674275551250653,3.4197062569174124,M
L11.1,3.9954983390972476,2.5510982293636433,L
K64.8,2.9566721515954284,1.2140029424223673,K
J98.9,5.907374209447245,4.17000403389284,J
S22.20,8.668295817462685,7.543769946329306,S
L02.42,4.241394612297718,2.627290640384349,L
L92,6.252841075618668,4.435984708570905,L
S42.10,9.439050597833512,9.28889687476767,S
J12.82,5.9528142366564785,4.768328075746455,J
K56.41,5.90516374786298,3.5193032826452493,K
M50.22,4.843495795623495,3.157856894695258,M
M89.9,3.4563670328832634,2.373439172734642,M
R04.2,8.461758033368335,7.33135385754895,R
E89.0,4.010499938102718,2.08035041738231,E
D39.0,3.204014564226955,1.782448588588551,D
K25.9,6.261378008388699,4.725491500938276,K
N76.89,4.197471562320701,2.4816093226120044,N
S90.11,7.59941674881143,6.80836759671689,S
K59.04,6.37869672246696,4.8983040506432625,K
S82.83,5.490895578166083,3.6679622760087103,S
S37,6.923364282812396,5.012734001780168,S
L73.1,2.234639650291674,0.7532495598525785,L
M66.87,4.253674394887608,2.511580639658545,M
R73,3.3276678670070536,1.6409106664720337,R
R82.71,7.900807189263197,6.282315993760268,R
K28.9,5.959102356938895,4.226784701189447,K
I60.9,6.994753219917101,3.426677307464586,I
K86,6.572974457386911,5.208037005761784,K
R23.2,2.6776221435148777,1.265222825160822,R
R04,5.850890392909497,4.434239764530155,R
G57,5.2783066431434165,3.488783786908003,G
I06.0,5.632322117409711,3.20705785923323,I
H44.11,5.178053804193821,3.5690545982699367,H
H25.89,8.428190506464242,6.443431735153182,H
N90.1,3.627049721714623,2.244560559597564,N
M62.9,6.398881459264639,4.89580053674656,M
K73.8,3.1682177941146192,1.4687615324789949,K
R40.4,7.2509451986201485,5.206247367140949,R
E64.3,-1.8363318529518413,0.6791218142257669,E
E78.00,4.760504323632183,3.1611744462136,E
R31,4.573307147734615,2.910600774950437,R
H15.01,3.8135983747970372,2.232101770381754,H
G51.8,5.050403455403421,3.5813016237447575,G
J81,6.529689119763748,4.983670578857727,J
N60,-1.5287975887679348,0.6633805658164494,N
G60.0,8.016112562035058,6.691071223194949,G
J92.9,7.184997031862433,4.470536712255387,J
E88.89,4.905455222409063,3.2938714987471736,E
N95.0,-2.7887130878827677,1.3398542720222633,N
E22.0,4.004954093015361,2.2420028615593917,E
E65,3.6825787836635637,2.082729423255014,E
N30.80,6.243165638220816,4.390314329624152,N
M23.25,-0.030942879962734152,0.04514946687152189,M
M20.00,4.845921237556369,3.1043555265573426,M
K73.0,3.603913965985534,1.9620566855054378,K
K73.9,2.124699714579372,0.8352397717177783,K
D04.8,6.739345155658473,5.301945336121748,D
K13.79,4.827047709533165,3.27520376831277,K
L91.8,2.664707111662943,1.117375556275523,L
H43.13,6.870981713166513,5.278098785716158,H
N50.89,4.085788012349898,2.756201100866586,N
K81.1,4.748222610575146,2.867477994463755,K
R45.0,4.579400681071185,3.1048332722313767,R
S02.2X,8.016849897815638,7.446227599142981,S
S50.11,6.860667232587936,4.517901775381109,S
I70.8,7.75781366135471,5.646923162617197,I
S31.12,7.014912381613406,5.383238069356571,S
N63.24,2.540677564306084,1.3333172017405441,N
M06.09,5.110610460705917,3.3758774547495816,M
M40.10,4.471164082250206,2.664327470196361,M
D21.9,3.515968055245035,1.760668592338473,D
J92,6.884844386541144,4.294880251843686,J
N31.8,9.668976983240324,7.980096163903813,N
M75.01,3.945872809099384,2.6301783367007356,M
E10.69,5.828958035623015,3.6194419585770876,E
S12.9X,7.104177211969125,4.051015545659128,S
S90,7.3408175923904295,5.914545347489947,S
S90.85,5.166644553861171,3.206267527658265,S
K58.1,5.525911250208508,3.182490137343306,K
G47.13,5.257382723092053,3.811316297412098,G
E34,-1.3991842170900093,0.6483189834643432,E
S42.40,6.458127260182435,5.060491574107976,S
H02.20,6.113450213034838,4.43682523752967,H
M50.11,4.453795911371564,2.8045160636800803,M
L24.7,3.6787630786454946,2.0890563426986644,L
C18.3,6.388297416268624,4.886407948629913,C
N62,4.214305375569781,2.4013248747091422,N
M70.42,5.306563332399999,3.079298852336075,M
I82.44,6.304176168256816,4.93957526524515,I
M79.5,5.368592585912741,3.194548922063448,M
D28.0,4.083608944271456,2.230315416802443,D
S63.64,1.9124720782915792,0.7315573885006627,S
G44.31,5.840935493050149,4.555295002674743,G
D63,6.934694106983434,4.878183317324937,D
C7A.02,4.574189287164624,2.991724050192323,C
E05.20,4.53277862432169,2.8751321622345736,E
M24.66,4.5388000989261705,3.324341194739749,M
L60.2,8.011519579299238,5.853396408314796,L
E31.9,5.798927983954065,4.159665187508255,E
E06,2.1610756769375845,0.8076200158252191,E
E93.14,4.498220521650201,2.70089132350506,E
S46.00,4.8488717390124885,3.311298648096144,S
I48.91,7.701381950771826,6.444895574287487,I
M72.2,1.813907102495443,0.6706408383311355,M
I45.2,7.760807880836666,5.294152950701714,I
M51.35,7.003880986061475,5.29321476854238,M
E92.78,2.753897720901365,1.4576732224113742,E
M60.00,5.6175144506266825,4.065223155839621,M
I51.81,7.942786639028839,6.928761834685543,I
S33,4.664724038294332,3.1979118009452554,S
M70.70,5.310677542352338,3.516799986697302,M
I70,8.020881107813699,6.693634742542902,I
R73.03,1.8594108663994156,0.5098564161264096,R
L03.22,4.734018794806855,3.270267459666719,L
S52.59,6.510145226141267,5.145630627177147,S
C77.5,5.200248353710165,3.747394058603404,C
S32.10,7.290398284389688,5.561089723129085,S
S50.91,6.893554037602093,5.440004624711427,S
S52.13,4.557234366997613,2.7556572784498923,S
S61.41,6.160092333604643,4.249523757535566,S
M15.0,12.669487089260342,12.774840685129233,M
R50,5.140564240686669,3.8903738043484086,R
K13.5,3.500030421767478,1.7111074187009978,K
E55.9,3.768749566981194,1.8258468145827795,E
H11.33,5.339066760301051,3.682475790505776,H
C48,5.656248911148831,4.1666196631265375,C
H01.00,6.407130454396935,4.557796441777219,H
L29.3,4.251728832265196,2.741154814040298,L
C79.81,6.312386949151814,4.421124854937473,C
M90,7.610037349207547,6.21521468823129,M
E28.0,-1.6581829259842447,0.49743468732924845,E
I51.9,9.83461607380175,8.335112278337233,I
M87,5.840821207895679,4.127248012625502,M
I08,8.262833007778905,6.556828565669147,I
K59.4,4.3645438317674135,2.3858292913040287,K
J84.9,6.874764303139832,4.524269276723703,J
J40,4.473220386126331,2.7351635792333266,J
K29.01,6.553111600088209,4.84531619741239,K
N05.2,4.371167905292575,2.629041806051259,N
G40.A0,7.506240747041539,6.477958260448818,G
R06.01,7.384580181156126,5.840291511713848,R
M25.67,4.1209128975440565,2.36275426238717,M
I33.0,6.279408257716012,3.509070058126102,I
K20,6.320489287591978,4.59454017741956,K
M20.09,4.848533051358679,3.232154795122125,M
K86.8,7.228231602229986,6.107637106267961,K
H93.19,5.021785514426038,3.461902798811462,H
N03,5.770725102056762,4.06851814424763,N
H52.00,4.310301320781299,2.8521915546480323,H
I24,8.447254637512152,7.286842962506827,I
I30.9,6.699112723230458,5.2800930663824195,I
R14.0,5.853678034396069,4.22463303361867,R
G44,5.921444785633751,4.383610653720007,G
S67,3.6172732781706793,2.0397865560881776,S
K21.0,4.58773935840393,3.0195292422840074,K
D89,5.309281422264992,3.7127647575835576,D
I82.61,8.72815392778394,7.742396948915465,I
R53.81,8.288480003887628,7.222291971254315,R
M12.84,4.595824317550553,3.105729637447329,M
M46.40,5.671655826388677,4.173126781712548,M
J32.2,4.717117603887889,2.9827926071256736,J
D43.2,6.841939313996448,4.993987634626397,D
R10.10,5.408431212327683,3.689487429823085,R
I87.39,5.678828715984655,4.01738688042964,I
N90.5,4.603453881513622,2.876309436142647,N
K86.1,6.253629207961024,4.6338102794336535,K
K64.9,6.39375018829891,4.8547726230186505,K
M21.96,6.353645209742242,4.476642076102977,M
M62.47,3.402617945724221,1.7016797357040596,M
H00.15,4.9727055367423345,3.6022099515354666,H
M35.9,3.875727870967845,2.2665752155079613,M
S52.55,5.865758897827008,4.207018781421058,S
H18.20,6.937700532164482,5.412597668150566,H
E27,6.93054660166171,5.410915142875099,E
S67.19,1.1793980018797159,0.13397061077572958,S
H35.03,6.636515486643624,5.167292451307787,H
K04.4,4.519729763634097,3.008783831973041,K
M24.60,5.3477457974272475,3.628948516191123,M
I77,10.22485174485171,8.542697671853814,I
M25.9,8.462169432359067,7.580922791623572,M
N63.25,-2.6350159539408415,0.9228868529928744,N
M85.9,4.713445114487996,2.961592208590815,M
E13.65,5.8340866449418325,3.6734045098195174,E
D23.4,4.834649787135639,3.359487787083925,D
S83.01,3.9331363638365424,2.2279717988049734,S
H65.93,3.6245292595942744,2.1495110138013325,H
G83.9,6.024091193141835,3.7773545482751287,G
K76.89,5.520720508040204,3.229989713907859,K
E78.6,3.2957399574301127,1.9391136477061894,E
S72,6.657337307856806,4.358456580056861,S
M25.46,6.156087593242867,4.757427987215661,M
S02.5X,4.776344276977052,3.14433981720831,S
G24.5,5.367601452527039,3.441456620158884,G
