code,log_or,sig,group
S66.80,0.8793097518649897,0.5168116120692487,S
D36.10,1.4517050630403885,9.904878050808623,D
Z31.69,-2.328289067110735,1.4789081151765404,Z
Z30.40,-2.679411039102232,6.917691900545546,Z
L02.62,2.0162670523841566,11.057617519510679,L
T84.69,1.0904113363323078,1.3246316782849505,T
G57,0.8713091266846558,650.917237249172,G
Z37.0,-0.9088047529859538,0.7350804428409485,Z
L05.91,0.6913054591046115,6.482251153240615,L
S05.92,1.5478834888817083,4.913274353770496,S
G44.41,0.9025629913522566,6.861051950057064,G
E11.21,2.7986492919183745,308.5855491741648,E
I83.02,2.798694324541461,37.09533394427656,I
E24.3,1.487146260698361,16.771803020567294,E
M70.88,0.11350628505011545,0.070735264527183,M
H54.12,3.1878566829734045,5.508664794065983,H
H33.30,0.9118688109985559,45.93313266757919,H
L94.6,0.545627496864454,0.020411479262478938,L
T19.3X,-0.09334053491809702,0.25464387981149794,T
M71.33,-0.2859971977498708,0.40831409784851347,M
R74.8,1.2198173559563614,580.9763614503125,R
R11.13,2.101681579142101,1.7889853151732766,R
D61.89,2.6749593741709825,2.1134331233437833,D
C63.9,3.0267580978490694,2.177150947473503,C
K31.3,2.3454082033293613,4.583662898202466,K
M11.24,3.879617423609314,10.426625825755652,M
N43.2,1.103748703261924,22.556925892980974,N
B35,2.1068737064406498,8824.457201766636,B
M26.56,0.6640812279427507,0.11660912259540612,M
M70.10,0.7304364034061963,16.372174087621342,M
N41.3,1.0021979313762048,3.447329498333016,N
M26.82,1.596574751630253,1.7095068806027274,M
C77.4,1.4968329291720914,7.485852946713846,C
H27.13,3.1040752200117505,25.54860784914677,H
E66.9,0.5078850014675398,239.56729561166756,E
Z01.84,-0.8826698898835714,11.083541969686593,Z
E10.65,1.7027566017262785,414.60605419588603,E
G57.10,0.5044367379696014,10.330447360531554,G
H73.22,0.6298804838889894,0.07756849720026021,H
A49.9,1.5385073742521118,45.35671483304687,A
B66.3,0.43650023492781315,0.4936466787955387,B
H53.02,1.1436119446246815,12.997828042257039,H
Z79.82,1.9085129903049423,1007.3443613294488,Z
I88.1,0.7264792014682856,7.436792534251023,I
S92.24,1.8004444613983754,2.525631356326903,S
C67.0,2.4502617985244792,69.77269558065183,C
S42.34,2.6029317036332733,3.9344332026851054,S
S72.33,3.6283088624361755,5.872475765264082,S
T15.01,0.2814180414903741,2.226091858401047,T
C44.32,2.6045174556514556,500.33738680355526,C
M65.28,0.019007014939236344,0.16579249790962747,M
D31.02,0.8021647097006185,1.3520263896051288,D
K92.0,2.776969047491073,229.5222980623808,K
M62.58,2.3970990713946847,8.79238182448361,M
R51,1.4167722644971663,4071.5893106422586,R
M15.2,1.7767494404579496,5.505070143363019,M
I73,2.9713009005265807,5302.745438901804,I
L76.33,0.38152706403661607,0.1450468793609357,L
G06.0,3.1642556039834697,8.584338290639847,G
H91.3,1.9246809128260531,5.2603321298038415,H
K80.65,1.3813064769108847,6.267077008768977,K
S61.53,1.2459881961068684,0.9258536015105034,S
R44.0,4.385602960263181,4.615385254288772,R
T21.30,1.96109862261004,0.9932940711258318,T
H90.2,1.6953382901696898,292.4794255634375,H
G55,2.2237002894253344,2.3606145428837015,G
G43.50,0.2751611513441852,1.4206626172750092,G
M26.69,1.156720514497412,36.29986611596309,M
N94.6,-2.2208745176368985,51.310260948620574,N
I96,3.6120782528160036,128.8799251646391,I
Z59.5,1.6449240262667775,2.4172158966471966,Z
F51.19,1.2246323745093675,3.836901515100023,F
Z97,1.5404567779740925,50.62082177212789,Z
E10.62,3.277686633458146,154.850769817407,E
G25.3,2.4862647778161606,61.0365212142852,G
E61.7,0.6949368545567118,0.526328366125378,E
A54.00,0.38322883845938704,0.7250625420366472,A
C92.01,0.2332257200357064,0.8859602268224791,C
H91.23,1.4546416593057405,65.99476601981186,H
H11.05,0.28370272599922003,2.3787888030117186,H
N63.25,-0.23115464485254456,0.9056147854845505,N
K62.89,0.922392906005589,288.485859577997,K
825.0,0.9135453807808842,20.143471401519648,8
Z95.4,2.746367943605434,52.396491405678255,Z
S36.89,1.9295185071599985,11.761483913866225,S
R26.2,3.0242490060475578,3335.67390941909,R
R82.5,2.219521102482856,53.33959806761912,R
M17.5,1.56247880659736,85.99126556236277,M
C93.00,2.1822549138093743,1.2317038891443537,C
S61.02,0.8454354142158165,0.8025896974111104,S
C47.0,0.5953732206150913,0.23559405350669937,C
D68.69,2.509455728627166,58.68707674198006,D
G52.0,1.3459877706951069,2.218681555292254,G
T82.22,3.1315827300088577,20.61260067792473,T
Z85.51,2.451271000457914,275.4416502419648,Z
I26.94,2.2631277137543884,4.517472077449057,I
Z85.05,0.9526013989366248,5.132260925575356,Z
H47.02,2.6889372482735725,16.85216070725391,H
B30.2,0.6434627814875891,0.595117506000679,B
S02.81,2.92308130177142,2.5528846491181287,S
K21.00,2.427612924839413,164.0830635829434,K
R87.5,-3.0633956543167415,6.408444475542097,R
823.81,1.3642478250364543,73.55607821059117,8
H44.2A,1.6733995943669662,0.4601469472399897,H
S42.47,2.5926134527126323,10.466000707333217,S
L23.0,0.6311015480843563,5.604108327391421,L
L63.9,0.2500530059232606,0.028497070400195196,L
825.39,0.2715665168100563,-0.10522425879852237,8
M85.46,1.0504824573511073,0.6034917531608557,M
S82.87,0.9249077746349896,1.7662830373609983,S
J94.1,1.8048026115033675,348.3019248844965,J
Z47.32,2.7423660578342988,7.085857320917215,Z
M65.84,0.8840151657182618,118.30400671174665,M
D58.0,0.69658953254476,3.445995725203845,D
I21.9,2.59368362390674,33.20638484131375,I
R93.9,1.2652448401816971,6.964513970071681,R
K12.33,1.4065624770227294,1.3031871288235406,K
H59.41,2.4347162353755705,1.2797211973967202,H
G44.59,1.1116012338373147,8.388159648031401,G
S64.01,1.3684521928233313,1.2588430696784387,S
E11.43,2.869795428283859,65.17009139242494,E
N85.9,-0.6276165819702259,9.395026619221873,N
B96.1,3.518572257451667,105.74659930747887,B
C85.87,0.9762742589417549,2.0949714768398966,C
C10.8,1.862093423558763,4.668139782020791,C
D49.5,1.5188519007274177,139.44501727668623,D
D28.7,0.4217050986266734,0.29109447578906344,D
E13.39,1.5289210955280224,1.3295196737097836,E
M19.09,2.539091493510517,1.6762676700139616,M
S75,2.7755615683837647,38.33038720435001,S
K70.31,0.4781495961625478,0.17734544124018298,K
F31.74,2.0669319476032695,9.191859307997417,F
A41.50,3.3999620373963158,48.323290256507484,A
M89.70,1.6130200242202581,5.10841095527497,M
M75.20,0.509312001785089,59.30834489052622,M
I11,2.230486073178424,3810.6779456989734,I
F44.4,1.980148899791426,39.55107982261685,F
M85.85,1.2227685406629571,116.9028230512499,M
B97.11,-0.1438869737180547,0.5419951256773499,B
N25.89,2.570839834820271,33.0361650293393,N
N52.03,1.2348372303197281,11.223975298991466,N
H50.07,0.5927605698095649,0.1078838038921191,H
H02.13,3.808343010931951,118.68338082175514,H
Z94.5,2.1566164301739112,5.364789763982585,Z
G40.50,3.5033458167954614,40.0662542525681,G
E64.0,2.584946407071648,1.6139794851271494,E
E89.0,0.4595374565340895,68.97171853493414,E
B78,1.5177483810925438,3.2176066389207687,B
L03.11,1.8201320164800305,2889.5640270509516,L
K62.3,1.9444759156561462,78.86840077702816,K
J15.0,3.2192093973346427,28.181132838007546,J
Z18.11,1.065151453989497,1.3298167061715318,Z
M86.60,2.886024158018299,23.96198259287629,M
M01.X4,1.4040617830573714,3.483451869150266,M
F51.04,1.2149498276507618,45.45027993374269,F
S00.03,3.973715007510293,121.8782897248231,S
E71.41,1.902476250440671,1.1213148035556102,E
R64,4.051461377036694,33.359013667718415,R
S22.22,2.8260489920041074,5.421300026036146,S
N00.8,1.5583443559695331,5.964151432356096,N
K31.84,1.8485091661272328,216.07671266000543,K
G37.8,2.8867677626523687,14.181806141576804,G
F31.73,2.3626346478932403,8.263306913750222,F
T07.XX,3.069153646901542,35.581910858036125,T
E80.0,0.3955613727580709,1.1686533368088097,E
Q16,1.5291846741953339,4.793319240806978,Q
S93.69,0.6949258253364272,7.221699234827579,S
R48.9,5.543994887357808,7.703310348723474,R
M20.22,0.9159995259250981,17.55716210683614,M
D47.2,2.733388393281494,335.34664276746014,D
H35.44,2.773162809192766,39.436401121845165,H
T45.0X,2.156724868462179,6.6444644669559425,T
H60.62,1.7719378536987118,5.424377050225417,H
H47.61,3.454034974533994,3.166327078679544,H
E26.01,0.5541690457143955,0.7865178298683161,E
D10,1.0349533610848334,110.84340751173035,D
B18,-0.45781282291301023,18.360049873580746,B
H18.50,2.2310827030214813,183.21369473791572,H
N40.2,1.275121031340175,166.40917336014104,N
F31.78,1.7596919273727563,6.3071853383581455,F
R97.2,0.8972743917299922,822.2327150080885,R
S31.11,2.7097166138828075,4.518255841358925,S
H35.00,1.8701905044480247,53.45283259253811,H
H20.23,2.910392287426836,2.1744971166625584,H
L98.3,1.0025710814052258,0.3530008106817752,L
M35.09,1.4542140563314756,3.185686818723427,M
L55.9,0.27572435787267247,2.802976094464862,L
H65.02,0.45137841835005976,7.365166855070648,H
A81.9,0.06751655401701817,0.0024236772241287697,A
H81.93,1.9199735769094999,98.92717892088854,H
H55.89,1.9671823909958703,2.618462364935206,H
H40.20,2.2302572192060306,96.57469389714934,H
A82.9,0.8820623303533577,0.4420347474317326,A
G83.22,1.7310111428194281,1.1472489454745594,G
I07.0,3.004096858604207,2.4406284425209996,I
H34.11,4.669664000047267,4.817778917659414,H
J10,0.34930645428829804,32.532214685547864,J
A41.2,2.8845872609920766,25.757713548297595,A
M66.31,0.8305899822613992,1.7122640082846288,M
H35.43,1.185624020435881,35.17245918217172,H
E29.9,-0.013920319234352461,-0.07726788596382467,E
S51.01,3.563504283901123,40.518679909847556,S
M26,1.1837701592713907,152.43351692433967,M
Z28.01,-1.5071374718484098,0.7159152540876448,Z
F30.11,1.7366223274082233,3.4243470403118956,F
A17.9,1.856386553316258,0.810231608588059,A
S34.3X,2.5665251282695873,1.754701154621843,S
S80.01,2.057743525002541,108.51254235754298,S
I86.0,1.5273396737702147,1.4181240250810696,I
Q50.4,0.04132616398533261,-0.005088320937201089,Q
C7B.04,1.2504499924277075,1.4565621791069154,C
R39.14,2.3776216598428457,1090.8840426704262,R
D31.61,1.4090830213739152,1.4765009024418356,D
K29.71,3.2780983668823653,19.309726426628036,K
S60.51,1.6058181236866746,96.3794848400568,S
H65.49,1.5859145972425532,48.60052161466383,H
E90.52,1.2464513609552827,0.8495438181531088,E
I63.30,4.476128550453423,149.0140599398143,I
M12.23,1.2431057619623016,8.716139142667542,M
Z13.5,1.3602401243329347,75.95410940188674,Z
A66.3,1.8120717720281172,4.223522324189218,A
M85.88,1.3541063659304011,168.33517213971368,M
S72.42,1.5054968115984821,3.4897128338759673,S
B19,0.21914461198385043,0.3947697161948606,B
S98.11,2.7848298720614233,31.79305545514191,S
M11.83,2.495463730456376,6.09485149630362,M
R60.0,2.5242429370059862,1395.2100502827388,R
M93.20,-0.1224326138061092,0.7477598738193246,M
D22.11,0.1569385725302499,0.9987741075874059,D
E93.94,2.604389589263074,1.9099776175972105,E
M47.13,2.220339207759167,2.3820197920772426,M
N04.1,1.4222428856506242,1.3731204915321409,N
Z16.35,3.66134179821167,5.773036464009872,Z
C44.91,1.5815852292283024,216.4401283870026,C
C70.1,1.1433559973083447,0.7664289892745744,C
M23.40,-0.027099947103652683,1.6238492865158345,M
S72.14,5.348910856932222,26.90658805286885,S
K59.00,2.2559191279670694,4626.271182083873,K
K85.0,2.4437398581371914,4.416667293276255,K
B07.8,0.5625025140538827,132.37156320500839,B
Z00.8,0.12949636255610436,37.41485852729942,Z
A60,-0.4053055863137063,9.355047782829194,A
F50.2,-0.6749095188987045,0.9578510162110593,F
B45.0,1.974193854311577,2.5053946496240855,B
M24.60,1.5184168559117805,7.9618543407482285,M
K56.51,3.4452333490806013,5.8715730171123095,K
T19.4X,2.7236413917156495,2.083109193950015,T
Z20.5,-0.21290968626059362,1.1272444586282473,Z
N13.4,1.2852744314098346,55.56430793283908,N
J15.9,2.387149048567436,517.0885730058693,J
M65.20,0.7484937899859736,1.4916416759414268,M
Z30.8,-2.789721472719479,4.241498550926311,Z
S34.21,1.2299715458302223,16.374839080084538,S
N25,2.604120629405607,577.0487839908434,N
L73.2,0.24508003784917184,1.8532231469667169,L
S90.41,2.1204257951546754,70.4907703819814,S
G93,3.5541189281522536,1629.878183324215,G
S47,1.9891245898680745,5.435152255459991,S
T65.89,1.7052711987963665,7.823266189589651,T
C11.0,0.08368072306751735,-0.2528105892140562,C
M19.22,1.7928152542783047,2.7470277753487258,M
H43.02,2.2748227735701443,3.6285787549170774,H
E04.2,0.6864986351092175,294.76831247655036,E
S81.85,1.7411092660181484,7.061866891446219,S
R19.36,2.040098148506217,2.2638543224939434,R
M95.8,0.9222474958572553,4.081035733211331,M
D06.9,-0.5168466443827217,2.1831921150797315,D
H04.69,0.6922763635729514,0.8222336092171832,H
F31.10,2.5530036457513487,44.963131648198214,F
Z85.44,0.7210737149550303,7.804499938058048,Z
832.00,1.1800245275889159,10.11066483119981,8
S37.00,3.3443476333005355,58.89827328698286,S
R11.12,1.9611752185488023,4.026444785546156,R
R82.4,0.2515569429497717,0.4448001318779303,R
H59,2.847630790944314,84.13860448908102,H
D35.3,1.7616699698145974,2.9504093993495473,D
C44.60,1.683748512477414,46.617479192597315,C
I85.01,1.7443444891627817,12.84161599143086,I
H27.03,3.525837981773668,229.5223748365033,H
J38,1.4778364572051665,274.13997460486837,J
M25.30,1.1576003947695472,1.8062755902243337,M
Z84.1,-0.0517949767198817,0.07761420385316317,Z
S80.02,1.9802671631876576,97.72934241653165,S
F07.81,2.163312965260169,92.06935106863234,F
M54.08,1.0556144002503869,172.52891773936705,M
M45.3,0.055898505756150185,0.1138941137579829,M
K65.3,1.4827080272012656,2.4581858665290177,K
S90.56,0.9879037899370008,3.599321727715996,S
H02.05,2.597540522966544,462.0729877259821,H
M85.55,-0.20219659949042282,0.08582442659936217,M
C32.1,1.3293897497579366,7.921329398855154,C
T15.92,0.41504298093625713,0.9874669624303657,T
B85.0,1.0248784788927578,3.8575939184527956,B
M10.10,1.3571767009952413,0.7349564566364725,M
E86.94,1.363053982042192,1.5287989746361117,E
T83.41,2.376400509225416,2.598402416762729,T
833.09,1.142035921826764,1.8685822012405071,8
G50.0,1.785301893194034,175.94572529686906,G
H18.01,2.0361010619795628,4.150253183197671,H
R84.6,3.122634194778814,11.16342885491391,R
H18.31,2.581849946729911,3.365263739521487,H
N23,0.5298918024485589,111.98206872451046,N
J33.1,0.2757955611204426,2.2960460514509555,J
H01,1.740762953703824,2117.7915730257896,H
M21.16,1.7024137600335167,51.48796515842882,M
E08.22,3.006948518851272,14.173102158125305,E
D30.9,1.5747761491701322,33.314641173602006,D
H11.00,0.5489320920164376,26.58123735921301,H
Q74.1,0.5728427780924987,0.37679568205206726,Q
S00.33,2.015446659600752,14.861343138318668,S
C92.40,-0.6857345824463386,0.26911054098074083,C
H43.9,1.0360701854463776,0.5293914055840918,H
K52.89,1.5249927832950294,77.36646145013562,K
827,2.4256635235287423,34.96593029122847,8
B35.4,0.8377370945022383,37.97310433180049,B
M71.30,0.9028837232161595,48.50463834942379,M
N63,0.13817167326510904,169.20804195945405,N
N76.81,0.6189939484548104,0.7329316758261393,N
C84.90,1.5951575261867554,0.6416676956468994,C
M85.50,1.3194689703343816,2.4500891602004735,M
C32.8,2.1844593129106644,6.913289059949585,C
Z45,2.9186201255065276,2569.318041070167,Z
M75.81,0.8877558708303942,31.72887173304435,M
Q62.4,0.9694821067090796,2.6150824825674266,Q
H04.21,2.047564782835488,67.0575919975361,H
M22.92,-0.32362400752694787,0.18075664455920773,M
I74.8,3.3435289626962352,24.994467520310312,I
Z29.9,0.04360896215360882,1.1464765134176074,Z
S64,0.413273340657591,1.4148185135076228,S
R36.0,1.85690107641825,1.193900577066248,R
H10.02,0.5816283987173682,31.70268874513398,H
R37,-0.2833486840767805,3.0138974646888403,R
M32.15,-0.056197248722881565,0.18400736305248516,M
M87.04,0.5711643950440178,0.250434593502835,M
L44.9,0.851404021205631,23.15810086008296,L
R48,4.32489692230323,55.06603371395419,R
E32.1,-0.11653161626724244,0.002900501869866012,E
Z95.82,2.4775505773974222,104.13086398353921,Z
D35.00,1.4073757637950055,109.1783696211535,D
T70,0.5005576907511032,7.084051251211898,T
I87.8,2.0608302052987515,90.08624461871624,I
F90.8,-0.010631592004650484,0.22549218347586625,F
L01.1,1.1750169567744702,3.1040803098844103,L
G23.8,4.624378686450531,14.417245624391429,G
S88,2.510717961079338,64.65177190248916,S
M10.04,2.297387997036135,12.731694561647956,M
M65.13,1.0851911501351061,0.6470346702650289,M
C44.51,1.5766234479795338,305.4034441865255,C
R22.9,0.9939562959797253,401.3709785721669,R
K11.23,0.9940040256252849,3.4000640085119147,K
E74,0.5807936087387574,39.82636749258147,E
M35.02,2.322787298713038,1.7545865788990571,M
G56.41,1.45569906725718,0.5560141480124863,G
R25.8,3.9890560795407692,10.11529856873592,R
M88,2.292506694559754,54.70714233573889,M
Q75,1.9415680140857903,7.969495560682572,Q
I70.59,2.8664005415792193,15.458305681159347,I
M08,0.9103671182492202,6.976012603646434,M
L02.33,1.0172404901854204,9.517384741761514,L
K80.63,2.0051048705975627,10.42661447832026,K
G72.0,2.102292072033295,8.776394223356707,G
R63.6,2.0771240279001506,52.85270509923321,R
M23.51,2.579373006872627,20.44806164303896,M
K62.6,1.6844195798483295,41.309937309216856,K
S68.52,1.188573501110712,0.7369320919478634,S
C76.50,2.229088599506721,16.55586040114543,C
813.54,1.903938589463556,8.823064939911868,8
I70.30,2.5913956081477667,3.9879563868071073,I
S44.02,0.21463649025093126,-0.19374154055625745,S
J84,2.748705743701218,1176.6658551069054,J
Q82.0,2.36519549530109,27.31929677166843,Q
N81.89,1.488806703655671,97.50741118417757,N
Q63.8,1.4411302571104132,19.830372881496192,Q
G54.1,0.9650712265734105,35.33629264118412,G
L97.11,2.5691418295599067,3.6001764938819196,L
G57.80,1.4786624437863427,35.878392484061244,G
H47.10,1.1920663466714037,15.640125331154694,H
Z98.41,3.9374547680210763,57.67263480382436,Z
K66,1.4207413122180534,214.55971442159847,K
K85.30,0.5144752947125422,1.0048950199018363,K
Z87.2,0.8910679223229219,54.74761206962369,Z
C67.2,2.6477129977591356,98.83517716226316,C
F60.0,1.7046631324665142,5.332968927504001,F
C69.00,1.7647186741524772,4.151197986891418,C
M40.40,0.753683253393177,8.404947862413561,M
K63.2,2.161279718583759,42.28433341293188,K
T83.09,3.0682444283721644,121.44932053895172,T
T59.2X,0.4192428601961147,0.30295203374250224,T
Z52,0.27613565666413115,1.0694084454907087,Z
C92.Z0,2.316070640028183,2.8902143143291625,C
Q80.3,1.2348413233897653,13.720295048017725,Q
E60,1.2010519074303156,3.3986352329695397,E
S42.45,1.7746613778495015,11.152591871504486,S
K28.9,1.7403989740007253,22.67674670313414,K
G47.50,1.1287031594370647,4.787014517449847,G
M24.08,0.4934739351716091,0.33669849466681206,M
H71.03,0.7352112959107052,2.28454312591859,H
S76.92,1.4583280554893086,1.471066207796885,S
M43.25,2.622363386304048,3.9190745053041844,M
B38.3,1.0296186310881623,0.6255767782825927,B
R77.8,2.949037160767797,60.720368213276465,R
K08.40,1.7934742787301519,12.562534024674877,K
M65.22,0.9327051094177297,1.0132323387010658,M
I11.9,2.0839240107183996,2903.8388569289987,I
C54.3,1.072667445369552,0.6739652042605082,C
Z17.0,0.7135115613978101,67.93841751903877,Z
Q07,1.2224113500230895,11.079046539842368,Q
I21,2.5425229609329825,1734.114022785364,I
A87.1,0.71727364677558,0.23653574567919175,A
L90.4,1.395198757417294,1.211170802696881,L
J12.82,2.0408500480663747,19.34435031942618,J
S02.42,3.0326625917831698,70.9071414620029,S
J95.82,3.5041906191981624,67.39369741239675,J
E78.6,0.047143518365071246,14.92666878200955,E
T25.21,1.9050649687097347,3.5939812368487183,T
S63.41,0.2934043197309911,0.21780483751276386,S
E27.1,1.4168851296274794,8.220649268985396,E
E42,1.501204802470959,0.8124926944213525,E
Z88.6,1.4022504677298426,50.843265836653856,Z
M67.92,0.39944174193569804,1.217232979654729,M
T81.19,2.1810374666276164,5.021494028887937,T
M76.12,0.1516399879682308,0.2603656336999761,M
E88.1,0.22130448218217488,0.8822778015835313,E
S04.03,1.1098303653185715,0.5959106751292316,S
Q27.32,1.562353282580263,10.171298943497186,Q
E25,0.3777405354630997,0.9431992090506118,E
I25.89,2.4697716443980364,964.0808048388462,I
Q18.8,0.5441423015929936,0.666656419759768,Q
S27.81,2.8946375578640895,3.7285352589797203,S
I86.2,1.5249192386360846,2.8762340893747655,I
D68.1,2.3760615144317407,6.855856757573931,D
Q80,1.337461088918734,19.18570033788661,Q
H18.70,0.9329706880679508,4.320371240858946,H
M99.04,0.38253888914993517,38.64585542017607,M
T54.1X,2.038546543777703,3.107332435408303,T
K62.1,-0.027712863579852608,0.6830058570211548,K
F18,1.4519318791637246,34.13761093390892,F
S05.30,1.8539559047223908,19.951821319060066,S
M40.56,1.6311374578305544,3.1479971416184807,M
M20.03,1.0755630786870614,2.6386777126301,M
M51.85,1.4486288531030074,1.583673445262852,M
L98.8,1.7185558759005903,656.7547575877908,L
C80.0,2.701203279041,27.342640721031557,C
L02.43,1.0116060264240154,3.172367463877569,L
K05.21,1.2213763489678533,2.9902961046109984,K
S71,2.176894839087788,236.66665959415533,S
T50.A9,2.601444538825833,2.270006002935766,T
H61.10,1.635235603267009,2.2005394730974186,H
B02.23,2.402899717478728,54.63032749742583,B
E34.8,0.27708702039845295,3.38659172363407,E
H80.13,0.7422644078476636,0.84751674220198,H
E34,-0.29204422678893704,6.225958749184932,E
Z59.9,2.189283257410325,2.1493893996785314,Z
S74.02,2.268921095061208,1.2722282047973899,S
S16.8X,0.6535124004434366,0.5303660863398468,S
K41.30,2.311049891154841,17.522187723078407,K
C53.1,0.6413525392109097,0.8908637528936669,C
S02.92,3.3268650255626055,7.438080611819524,S
T23.01,1.346553107633389,1.1294672570782183,T
L13.8,1.8606107352688435,8.94228316179613,L
D13,1.2848008001685403,632.3064462242572,D
Z32.01,-0.9701260293190185,1.1354830226469823,Z
Q33.0,-1.2315007313331272,0.7884313219211965,Q
