feature,mean_shap,std_shap,t_stat,p_value,p_two,log_or,group
R26,1.9210145e-06,8.6022614e-05,3.1581516,0.0015900902218402,2.9928775917921944,2.589866388113974,R
P96.89,1.2125969e-07,5.443448e-06,3.1503394,0.0016332118487303,2.992277660965969,0.4340467181646406,P
K42.9,9.923759e-07,4.4632914e-05,3.1443868,0.0016667882543779,2.7821215269574937,2.332232355548675,K
P01.1,1.7373169e-06,7.82792e-05,3.1386845,0.0016995470972149,2.679237475304774,2.584252631913532,P
J05,5.979152e-06,0.00026969062,3.1353695,0.001718862436953,3.007766553145522,3.0911362266489557,J
R7,-3.3977233e-07,1.5414655e-05,-3.1172326,0.001828162257065,2.9044119716827943,-0.747213099408561,R
Z8,6.910733e-07,3.1635722e-05,3.089309,0.0020089776745715,2.6682278608260708,1.71582692335298,Z
Z2,3.5274303e-07,1.6199814e-05,3.079381,0.0020771231925313,2.6973813275562533,0.846719552397815,Z
P59,-9.088347e-07,4.181301e-05,-3.073891,0.0021157111700791,2.688074680283154,-2.1680310247003294,P
K63,2.3788657e-07,1.0963547e-05,3.0685546,0.0021538473125253,2.547397607333547,0.6114040842579251,K
R05,2.0833693e-06,9.6420714e-05,3.0557013,0.0022483063935452,2.5119878784642484,2.5467011962883714,R
R47.9,3.7292696e-06,0.0001731342,3.0461822,0.0023206922224972,2.77000323249867,2.87275546753902,R
H50.9,3.288242e-07,1.531037e-05,3.0373378,0.0023898538854421,2.4855014728287856,0.44322205433705564,H
K,4.0816217e-06,0.00019022528,3.0344465,0.0024128694778484,2.7427688040536027,2.7604894211945474,K
B96.89,-7.614319e-06,0.0003549355,-3.0338678,0.0024174999287409,2.439498953511812,-3.1606436297722675,B
I,3.1583406e-07,1.4871393e-05,3.003463,0.002672561183928,2.7522360719985146,0.6066607724910832,I
Q82,-4.85341e-07,2.2946691e-05,-2.9911757,0.002782442040381,2.691388901518296,-1.180651092296265,Q
P22.9,6.784199e-07,3.2222797e-05,2.9774902,0.0029096717964591,2.425945808992477,1.4105562645079874,P
T78.1X,2.5828373e-07,1.2430396e-05,2.9385095,0.0033017124055803,2.626052843611471,0.5344416172759062,other
E80.6,3.4930363e-07,1.682397e-05,2.936227,0.0033260938113661,2.470460153134186,0.742396389142164,E
R59.0,-1.2572193e-06,6.0999486e-05,-2.9147403,0.0035637933915635,2.4295316602509867,-2.2001898812229803,R
M43.6,3.310671e-07,1.6109903e-05,2.9062843,0.0036615023232606,2.4331944192380623,0.6502282643199085,M
Z93.1,3.4736566e-08,1.6927953e-06,2.9020002,0.0037119297268621,2.4781770007957,0.1872983673246955,Z
K12.30,1.166851e-07,5.688691e-06,2.9008017,0.003726149868245,2.256730714662414,0.23092105230303772,K
E55.9,7.135148e-07,3.514641e-05,2.871025,0.0040957251957316,2.3588909304416266,1.5149965455911087,E
R17,-6.0808816e-07,3.0204284e-05,-2.8471673,0.0044155103257887,2.3704873221810256,-1.6283885944921686,R
R06.7,-4.949633e-07,2.4597286e-05,-2.8457763,0.0044348342619098,2.3796935162243518,-1.146517378016855,R
R06,5.00831e-07,2.4920822e-05,2.8421292,0.004485866948179,2.4471454046775514,0.9566006989341633,R
Z99,7.201284e-07,3.5844896e-05,2.8411727,0.0044993392666623,2.24458539376503,1.478607664224242,Z
R09.89,4.902214e-07,2.4465438e-05,2.8337026,0.0046058198874185,2.0700811128196124,1.3958691394035065,R
P00.0,-7.0138434e-08,3.5118078e-06,-2.824492,0.0047402486666991,2.1161624096227074,-0.012234238828188027,P
Q0,8.6204216e-07,4.343059e-05,2.8070345,0.0050048261035742,2.623327041778435,2.0051533085947946,Q
J98.11,3.5993745e-07,1.813448e-05,2.8069644,0.005005914825511,2.1772287911068045,0.9578397374333225,J
Z63.8,2.755062e-06,0.00013880816,2.8069286,0.0050064703783907,2.335922117311156,2.4917302657970386,Z
P37,-1.2643937e-07,6.3720454e-06,-2.806199,0.0050178158335789,2.486844162307695,-0.2514137092514265,P
R56.01,9.839674e-07,4.99778e-05,2.7843163,0.0053691092608674,2.211768030602081,2.2858515210416384,R
H9,-1.2506901e-05,0.0006355777,-2.78289,0.005392758071431,2.235056493137628,-3.483776896977865,H
K00.7,-7.0802594e-07,3.598217e-05,-2.7827668,0.005394806351465,2.1155646898110207,-1.8526544692365245,K
H35.17,2.6144482e-07,1.3340068e-05,2.771641,0.0055826054725574,2.281986069734767,0.6519119514126958,H
K59.09,-1.8049674e-07,9.251369e-06,-2.759169,0.0058001233211504,2.087894699744222,-0.49987144430293573,K
L92,-1.3454506e-07,6.9555917e-06,-2.7355752,0.0062326257748084,1.9592086746645812,-0.37274791028007015,L
T7,3.7538337e-07,1.9466823e-05,2.7270615,0.006395683672669,2.166759571735371,0.6631114526315525,other
P08.1,-1.271067e-06,6.59758e-05,-2.724575,0.0064440245550989,2.2075914992310453,-2.596080119163825,P
R45,-7.4447246e-07,3.8738865e-05,-2.7177954,0.0065775067261195,2.2294894535522243,-1.5263757109639815,R
H66.00,-6.735857e-06,0.00035055765,-2.7173676,0.0065860107906066,2.050839474098588,-3.176788168478372,H
H69.80,2.1071034e-07,1.09894145e-05,2.711604,0.0067015705789053,2.076848381954385,0.4268891487124678,H
H50.10,-1.2055324e-07,6.319394e-06,-2.697854,0.006984656878294,2.4406367224026666,-0.39811727949025333,H
P07.36,-1.3690185e-07,7.1795903e-06,-2.6966505,0.0070099393470275,2.465581878758535,-0.15523603887853388,P
Q18,-3.607533e-08,1.8964093e-06,-2.6902537,0.0071456994777581,2.252763215915814,-0.23501317267004568,Q
G2,-1.1798578e-07,6.211126e-06,-2.6864226,0.0072281345395286,2.1822041207074725,-0.4113558718293716,G
K90.9,-1.4902034e-07,7.902983e-06,-2.6666713,0.0076668196997542,2.50096614401989,-0.3283734905655387,K
I1,7.245585e-08,3.853366e-06,2.6591828,0.0078392845951562,1.9159906483652827,0.3777966282450602,I
R91,6.127262e-08,3.2741827e-06,2.6465406,0.0081383412796185,2.074850417800961,0.28230551158432937,R
R49,2.2984896e-07,1.2323945e-05,2.637593,0.0083561318308735,2.0337896455597777,0.4712633138025967,R
H65.04,9.778119e-07,5.2496343e-05,2.6341546,0.008441203668535,1.9185938559904416,2.180658879250249,H
J34,-4.0228088e-07,2.1631871e-05,-2.629967,0.008545855023256,2.168365591931982,-0.9092916192898213,J
L70,4.3208402e-07,2.326342e-05,2.6266952,0.0086284262723661,1.8316030972731456,0.9632553118728702,L
Z99.81,-2.1346824e-07,1.1582711e-05,-2.6063821,0.0091572163789388,1.9627964893846326,-0.46300173090011915,Z
L81,1.9844393e-07,1.0784526e-05,2.6022663,0.0092678193148429,2.048857004616959,0.7799712432211534,L
G4,1.5731086e-06,8.551365e-05,2.6015863,0.009286206204718,1.8424007786597025,2.4886046221925686,G
K21.9,-1.2404441e-06,6.762753e-05,-2.5939922,0.0094937793714124,1.8762488826840542,-2.5336136277518655,K
R63,9.2420595e-07,5.066694e-05,2.5796402,0.0098974013330452,2.028309859767834,2.2599097602522344,R
H92.10,1.0418593e-05,0.0005714411,2.5784137,0.0099325909839416,2.103611656804051,3.4998530281994342,H
J21.0,4.081425e-07,2.2424372e-05,2.573988,0.0100605075425888,2.0460668497503782,0.6065501955398945,J
P28.0,-6.2526375e-08,3.4412715e-06,-2.5695634,0.0101898541762359,2.020563362509061,-0.18750543902598446,P
H02.40,5.4788865e-07,3.0198618e-05,2.5657847,0.0103014894635424,1.8745514268900334,1.4285897853762104,H
H90.2,-1.4725842e-06,8.143447e-05,-2.5573306,0.0105552022673263,1.8396865572640533,-2.582528245739697,H
Q10.3,3.7583982e-07,2.1073443e-05,2.5222158,0.0116695090182132,1.7988170955753837,0.8400769210541884,Q
Z74.3,3.391675e-06,0.00019139,2.5061667,0.012212681375435,1.7730938831792562,2.8147420046436884,Z
Z13.4,1.1695278e-06,6.621772e-05,2.4977634,0.0125059269052563,2.260887674347852,2.432170313095306,Z
R,-3.1590992e-07,1.8015124e-05,-2.479939,0.0131486562363303,1.956237623882328,-0.6404662657181892,R
R19.7,-5.5271503e-06,0.00031804596,-2.457686,0.0139919618421833,1.868030563634529,-3.14385666236664,R
P52.0,2.2652486e-07,1.3077982e-05,2.4495716,0.0143111412018177,1.7326395221914874,0.7417255165997962,P
P29.11,1.8393038e-07,1.0624938e-05,2.4481728,0.0143668077764873,1.9441177505914107,0.540719765587535,P
Z20.1,-1.6391678e-07,9.471915e-06,-2.4473755,0.0143986213022895,1.7926129482505937,-0.31927541576235796,Z
H00,4.8101297e-06,0.0002782456,2.4448009,0.014501783559959,1.7399390608905732,3.0099174864839853,H
P22.1,-9.916005e-08,5.8000965e-06,-2.4177785,0.015624458797617,1.8924839278715444,-0.10412860474237957,P
K59.00,-1.9650436e-06,0.00011515749,-2.4132094,0.0158216622219855,1.673453953317269,-2.519785138586728,K
P07.39,2.6382048e-07,1.5627345e-05,2.387472,0.016973928528684,1.5215648763677252,0.6796572653911706,P
G47.9,-1.8623754e-07,1.1035109e-05,-2.3867426,0.01700762641252,1.8178754991959567,-0.44280335602480403,G
H65.23,3.0132108e-07,1.789805e-05,2.3808873,0.0172803022849439,1.5261340980973168,0.6443984068286384,H
Q8,4.9098594e-07,2.9268653e-05,2.3723638,0.0176840827872368,2.092890437307745,1.3340353823493216,Q
N43.3,4.7517824e-07,2.8420487e-05,2.3645039,0.0180637353675374,1.6896827654666988,1.0817677320153314,N
Q55,3.0207332e-07,1.8121556e-05,2.3573923,0.0184133712408547,1.764392770112526,0.9566524695473803,Q
T21,-5.547844e-07,3.331918e-05,-2.3547506,0.0185447490206358,1.9072565909067074,-1.3241266337671787,other
B37.2,4.293581e-07,2.5848523e-05,2.349086,0.0188292326412853,1.8545189109565294,0.9058148218873475,B
P78.83,1.595181e-07,9.607179e-06,2.3481674,0.0188757253205689,1.7070537164252015,0.26951231039523305,P
P07.10,-1.4350735e-07,8.67088e-06,-2.3405936,0.0192628872235596,1.4388777805928235,-0.45791630808053324,P
M62.89,2.9894045e-07,1.8109913e-05,2.334443,0.0195823784527942,1.6581806950794105,0.828517308462559,M
D,-5.237855e-07,3.1755048e-05,-2.3326828,0.0196746634027933,1.8622466432451112,-1.286137143404464,D
I51.7,-1.6215556e-07,9.839163e-06,-2.3307123,0.0197784234692082,1.8654362076099837,-0.5095574291330615,I
F80.89,3.2780915e-06,0.0001989535,2.3301532,0.0198079498430716,1.7258276810176953,3.0507912084494526,F
D84.9,-1.2043067e-07,7.309631e-06,-2.330004,0.0198158384428843,1.6112033346863341,-0.3942603675817109,D
P29.12,2.9681573e-07,1.8049697e-05,2.325584,0.0200507063818971,1.583434951305466,0.7983462920792487,P
Q3,-2.0497657e-07,1.2503986e-05,-2.318306,0.0204427318555688,1.4249653338939234,-0.702764828559029,Q
G80,3.4932424e-07,2.131422e-05,2.3177912,0.0204707099288306,1.8398436407025351,0.8640529978542799,G
Z01,1.9058328e-06,0.00011702088,2.3032255,0.0212763667884861,1.6582443551239476,2.5071106253440423,Z
T16.1X,1.5661742e-06,9.6528456e-05,2.2945616,0.021768569230961,1.6904512320846417,2.4128567925688147,other
P3,6.714444e-08,4.172932e-06,2.275536,0.0228843221822712,1.9171261595439684,0.3722298042522558,P
P96,2.0604341e-07,1.2876128e-05,2.2630203,0.0236451142015972,1.6404217350749186,0.4635981828639412,P
Z72,2.5073444e-07,1.5689166e-05,2.2601078,0.0238252723802363,1.6026357276094145,0.6577246466325203,Z
R23,-4.9991627e-08,3.1333693e-06,-2.25632,0.0240613498977144,1.6382984102510119,-0.229522896852154,R
B33.8,7.9357716e-07,5.0212417e-05,2.2350798,0.025423108811702,1.4981237799447957,1.8438269045854134,B
R50.9,1.2269926e-07,7.767877e-06,2.233853,0.0255037505424993,1.527215228108837,0.41380906433003284,R
I49,5.4790195e-08,3.4776358e-06,2.2280953,0.0258852373056832,1.7678420763589522,0.475987488607562,I
Z78,-8.352612e-08,5.3245726e-06,-2.2184649,0.0265343396622672,1.6233018701564461,-0.08625626047859461,Z
Q07,-1.1319627e-07,7.2277953e-06,-2.2148345,0.0267826569738489,1.3363506811349877,-0.2962159312786542,Q
K4,9.07134e-07,5.8078847e-05,2.2088614,0.0271955814271331,1.6422099347060701,2.179170930583898,K
R13.11,3.5915477e-07,2.3033635e-05,2.2051299,0.0274563207206377,1.7939323108997387,0.9364140489987651,R
Q21,1.4657914e-07,9.400985e-06,2.2050264,0.0274635816109134,1.7218086071870633,0.21543511679288874,Q
R25,5.709014e-07,3.665478e-05,2.20265,0.0276307875977217,1.3757214033965932,1.4144212219950878,R
Z13.40,1.0001561e-05,0.00064504874,2.192756,0.0283364454841217,1.3296459488597894,3.298218486208721,Z
Y93,-2.6758272e-08,1.7276653e-06,-2.1903496,0.0285103982060885,1.3955538239317449,0.18090875858153962,other
R11.10,-9.2988444e-07,6.0177408e-05,-2.1852973,0.0288786200734809,1.4084050011389204,-2.16430434686837,R
T18.9X,2.2386908e-07,1.4493797e-05,2.1843739,0.0289463593263403,1.4930053890243433,0.6749480093434624,other
E55,3.1584617e-07,2.0683205e-05,2.1595972,0.030815716266459,1.7382768782134779,0.6718955205189947,E
P07.14,2.1667567e-07,1.4403576e-05,2.1274278,0.0333967528211061,1.6222041087445813,0.6279273435191226,P
Q25.0,1.6675234e-07,1.115042e-05,2.1149287,0.0344483572344396,1.667974833883807,0.4923792312346234,Q
J96,8.466972e-08,5.6697854e-06,2.1119153,0.0347060772893494,1.6819359301235894,0.365107117101479,J
sex,-9.7520635e-05,0.006541492,-2.1083112,0.0350164870745954,1.6748103171178734,-4.283357675174935,other
Q9,8.265252e-07,5.559351e-05,2.1025531,0.035517317240115,1.1979148106627515,1.842409911312209,Q
H90.0,-7.255726e-08,4.8835227e-06,-2.1011772,0.035637893758442,1.2644600217099347,-0.31947347435183937,H
G93,-4.0576435e-07,2.7328142e-05,-2.0998042,0.0357585675020373,1.4606930674857448,-0.7207708167414834,G
Q82.6,5.386629e-07,3.635404e-05,2.09546,0.0361426676566947,1.4156946949515212,0.9056869787134745,Q
P70.4,-1.6813313e-07,1.1351837e-05,-2.094605,0.0362186736398237,1.5034457060184745,-0.3007091566327168,P
J21,3.099275e-06,0.00020951257,2.0920162,0.0364496425056657,1.4789824414908126,2.7362238754811026,J
P07.37,5.192784e-06,0.00035279986,2.0815501,0.0373962686484221,1.4486738686333167,3.1074972213605454,P
N5,-3.1113817e-07,2.127802e-05,-2.067936,0.0386588749131442,1.6102291096953991,-0.6044068483885776,N
W57,5.927668e-08,4.0540554e-06,2.0678031,0.0386713672248708,1.3652541996064662,0.12950042538952672,other
P91,5.4379024e-07,3.724772e-05,2.0646515,0.0389688493022011,1.2732072501546905,1.550617451212131,P
N47.5,5.221186e-07,3.6002526e-05,2.050932,0.040286577071076,1.4980297306951993,1.2637052074532011,N
R27.9,1.0982451e-06,7.5873e-05,2.047043,0.0406668944848482,1.6066304553510808,2.3049276418284514,R
D57.3,1.534202e-06,0.00010607802,2.0453713,0.0408313236488493,1.3766941156826729,2.542398895640493,D
P04,-5.256152e-07,3.6563648e-05,-2.0329814,0.0420675826867862,1.4896754987510157,-1.1702543489109574,P
K9,1.3440568e-07,9.3524e-06,2.0324016,0.0421262059022888,1.080289531567323,0.45296956648582387,K
Q25,1.7371066e-07,1.2139082e-05,2.023744,0.0430097585801816,1.4990161573927605,0.3181763830650378,Q
K21.0,1.282383e-07,8.967546e-06,2.022363,0.0431521541394572,1.579044148006734,0.5051111118678613,K
J35.2,-2.1197461e-07,1.4899821e-05,-2.0119529,0.04423828948683,1.2203029952407138,-0.8387316229092645,J
P07.02,6.4341475e-07,4.5449346e-05,2.002066,0.0452911239204407,1.1022973864614998,1.5444766740403497,P
E46,-2.9221805e-08,2.070281e-06,-1.9961481,0.0459313387347006,1.2306486966609333,0.15881213176825293,E
N47,-9.742351e-07,6.9367525e-05,-1.9861982,0.0470249499385253,1.2853499397654349,-2.3227896714044167,N
R62,1.4478483e-05,0.0010333577,1.9814694,0.0475523299328335,1.3034898579552074,3.5458145305962647,R
R5,1.7790417e-07,1.2773165e-05,1.9697114,0.0488852315871226,1.216672411433631,0.3257404109193225,R
H50.00,-1.9823537e-07,1.4494964e-05,-1.9341004,0.0531148760971436,1.1145191001242591,-0.3541969056709948,H
R14.1,2.5842292e-07,1.8926377e-05,1.9309833,0.0534992334100956,1.035318182344946,0.5642298088189099,R
Z86,-3.3106892e-07,2.4262969e-05,-1.9296986,0.0536583223733104,1.571404401047162,-0.9197901465868179,Z
Q38.0,1.1011442e-06,8.090444e-05,1.9248054,0.0542678758895065,1.2704376899214584,2.2378958681301575,Q
P83,-1.7651703e-07,1.2989939e-05,-1.9217395,0.0546527429709553,1.221743594782544,-0.49818043013030555,P
P03.0,-1.7267178e-07,1.2715036e-05,-1.9205197,0.0548064895435542,1.478127248396185,-0.4803652011011787,P
H35,6.2355205e-08,4.600045e-06,1.9170156,0.0552501881718452,1.1376095691134829,0.38095642800010066,H
Z96,-1.5065068e-07,1.113138e-05,-1.9139787,0.0556371350290774,1.192697380450644,-0.3785113827823282,Z
R93.0,6.217124e-08,4.596547e-06,1.9128144,0.0557860862970778,1.0708056751684196,0.4156648561878865,R
E,-1.9643483e-06,0.00014595635,-1.9033141,0.0570139131939382,1.2979685387469608,-2.595414208608068,E
Z79,6.686797e-08,4.9753294e-06,1.90069,0.0573569981277122,0.984509327177187,0.1476500477858101,Z
R2,-6.069705e-07,4.523264e-05,-1.8977135,0.0577482148168122,1.432496341426424,-1.6318167041730502,R
G93.0,-1.5941482e-07,1.1880675e-05,-1.8975909,0.0577643854106766,0.9131692642364011,-0.3651910273413736,G
Z38.31,-3.8724443e-07,2.896251e-05,-1.8908801,0.0586547907685093,1.170927225538094,-0.86002898795181,Z
R63.3,2.3545253e-06,0.00017639341,1.8877132,0.0590789289099491,1.028186107830795,2.7135803230461617,R
P59.0,-2.0241517e-07,1.5202657e-05,-1.882949,0.059721781670097,1.1445014374657352,-0.3879522297869402,P
J45.20,-6.648514e-08,5.010362e-06,-1.8765948,0.0605882020859789,0.9086915879511248,-0.2722163424172088,J
B97.4,1.5691712e-07,1.1845625e-05,1.8733865,0.0610296053957657,1.3423459303989804,-0.009765531571109654,B
R26.89,4.7543458e-07,3.598212e-05,1.8686113,0.061691515548929,1.31158667303945,1.1557558216899555,R
N48.1,1.7361901e-07,1.3252062e-05,1.8528012,0.0639255791116848,1.1160592075618,0.5294126985414399,N
E87,-1.5884598e-07,1.2188277e-05,-1.8431001,0.065329189670364,1.4256697828840617,-0.3064376356257338,E
J98.8,6.940219e-08,5.357818e-06,1.8318936,0.0669821437537472,1.0363424319342793,0.13916345659262847,J
I49.9,-6.834888e-08,5.290223e-06,-1.8271426,0.067693227329578,1.2988635664898784,0.11185739484088003,I
R11.2,-1.3855357e-07,1.0777282e-05,-1.8181238,0.0690601636027363,1.122728176848322,-0.3251042105732096,R
780,8.637535e-08,6.7592514e-06,1.8072,0.0707461290546813,0.9659827125114216,0.13499441070357454,other
J98,1.1946851e-07,9.459273e-06,1.7861202,0.0740949471070069,0.9308841401520285,-0.06935345767134271,J
J0,-3.3033498e-07,2.6246305e-05,-1.7799238,0.0751036124165405,1.162391425959676,-0.7332130289062261,J
N76,-5.388292e-07,4.321751e-05,-1.7632196,0.0778787291541402,1.1345466200976566,-0.9151043724536996,N
Z93,1.2713643e-07,1.02174445e-05,1.7597166,0.0784711516503995,1.1133819921805619,0.2104953396470729,Z
N43,5.121471e-07,4.1343585e-05,1.7518688,0.0798116890695013,1.2840060037112841,1.0166734784684155,N
N47.8,9.063073e-07,7.3487805e-05,1.7441155,0.0811543201492275,0.8587232499539216,1.9616866168123988,N
G93.89,1.8263631e-07,1.4963053e-05,1.7261634,0.0843334673826137,1.1648723549864841,0.5839108492302855,G
M79.67,4.844929e-07,3.9705952e-05,1.7256263,0.0844301027344172,0.8952201925297554,1.332384368265549,M
E74,-2.2480553e-07,1.8513374e-05,-1.7172614,0.0859468973315742,1.0912450366682749,-0.44050313039551636,E
Z74,7.610841e-07,6.288392e-05,1.7116227,0.0869817243210238,0.9239593965539159,1.8049378153637747,Z
E0,-3.734632e-08,3.1064017e-06,-1.7002205,0.0891050127004045,1.0304949366485425,0.12757342020565593,E
R63.6,3.3280837e-06,0.0002795223,1.6838088,0.0922342313879562,1.1207427890906434,2.8558675615912312,R
N47.1,-2.1137018e-07,1.7786375e-05,-1.6806267,0.0928510530791677,1.0366621084360799,-0.5628478121514061,N
M67,-9.605205e-08,8.132282e-06,-1.6703565,0.0948644967023468,0.9724160227496879,-0.1301859799192987,M
G93.40,-8.0078263e-07,6.882438e-05,-1.64546,0.0998906978216991,1.017490859535136,-1.7986974872132653,G
P27,5.5456246e-07,4.7835452e-05,1.6395156,0.1011216448402212,0.9911536529824582,1.050699726838524,P
D18.01,-7.962265e-08,6.9181892e-06,-1.6276432,0.103616310334246,0.7699429613293077,-0.27102778877493466,D
I5,-3.9887283e-07,3.4686615e-05,-1.6262509,0.1039120554537529,1.0611408093038428,-0.8954536656964448,I
P07.18,2.4196208e-07,2.10642e-05,1.6244912,0.1042867725367699,1.1207505695173947,0.6056514491347625,P
Q20,-7.3739294e-08,6.444966e-06,-1.6180553,0.1056664410852159,0.9449225976719557,-0.2499669571000988,Q
N48.89,2.345114e-07,2.0613528e-05,1.608891,0.1076559596449129,1.0146871660828747,0.34731865791488503,N
Q38,-1.7033196e-07,1.4986498e-05,-1.6073519,0.1079929816699831,0.6941095891816308,-0.251052859270051,Q
D81.81,-9.833099e-08,8.733873e-06,-1.5922034,0.1113548187238235,1.0268871323017956,-0.1827478641052589,D
Z13,3.9471286e-07,3.5398894e-05,1.5769088,0.1148323218966427,1.0147504158768224,1.0086722841570133,Z
I51,-1.01875585e-07,9.189458e-06,-1.5678164,0.1169398129209777,0.8365146631729551,-0.13860409303833435,I
K03,-2.712911e-07,2.4676277e-05,-1.554787,0.1200126204237135,1.1926867572354223,-0.6233570669818039,K
P28.5,-4.2906524e-07,3.921524e-05,-1.5473318,0.1217990780887454,0.894944635460348,-0.748309822496175,P
S09.90,1.17504314e-07,1.0782506e-05,1.5411648,0.1232925143916561,1.0798942471351838,0.2881978550216464,S
R47,7.826903e-06,0.0007262841,1.5240471,0.1275127488171905,0.8945788075917325,3.1729261652739456,R
Q10,-9.375299e-08,8.797645e-06,-1.507071,0.1318082495036043,1.0278721262486137,-0.03275758342971091,Q
R56.00,1.3422236e-07,1.2618716e-05,1.5042663,0.1325286137533181,0.8311047527955142,0.5635921620200631,R
F69,-1.2437636e-06,0.00011694562,-1.5040728,0.1325784178661027,1.0477863806411973,-2.6816300930669685,F
R23.1,9.380318e-07,8.822898e-05,1.5035619,0.1327100096870057,1.0556585629920585,2.060026346495114,R
A49,7.948036e-08,7.4851255e-06,1.5016742,0.1331970644296978,0.8019704555838745,0.1606932538786743,other
P29.89,-8.609345e-08,8.137385e-06,-1.4962366,0.1346077998005026,0.803579535856901,-0.26342974836773364,P
G89.18,9.102413e-08,8.682792e-06,1.4825594,0.1382072563249279,0.5999867390206659,0.14352171743610315,G
P22.8,3.4880563e-06,0.00033337824,1.4796578,0.1389803524387742,0.5716081947249565,2.7478593805313962,P
P,1.3296743e-06,0.00012802928,1.4687605,0.1419134923313825,0.8220255404844912,2.464378180160415,P
Z45.2,-2.9823514e-08,2.8791262e-06,-1.4649173,0.1429592012675666,1.0949831930775225,-0.19577568727255285,Z
R09.02,-8.150423e-08,7.8775065e-06,-1.463209,0.1434259054318192,1.0525735319096616,-0.3928156209878118,R
R00,1.6981073e-07,1.649639e-05,1.4557649,0.1454733218457677,0.7909525388100287,0.3538342477087806,R
S00.93,1.0277834e-07,9.989405e-06,1.4550468,0.1456720083858151,0.8146376779543049,0.17202224354305487,S
Z28.3,1.1018437e-07,1.0797162e-05,1.4431962,0.1489808785742892,0.9129602843917515,0.2146707963907574,Z
T14.8X,5.642879e-08,5.547327e-06,1.4385731,0.1502871549578526,0.917384054384755,-0.05276116353364915,other
G47.00,-1.4756576e-07,1.45187005e-05,-1.4373841,0.1506245211920012,0.7386767773545165,-0.44099302613698477,G
E63.9,2.6566872e-07,2.6170666e-05,1.4356238,0.1511250683285327,0.9161654357866957,0.5056102914067178,E
Q20.9,-4.9802715e-08,4.918725e-06,-1.4319091,0.1521854700528111,0.8357991960893144,-0.03696119478948014,Q
Z51.89,5.8003263e-07,5.7335757e-05,1.4306779,0.1525381765542737,0.8681218644210217,1.4750387296069714,Z
R48,3.192669e-07,3.157354e-05,1.4300314,0.1527236237107938,0.7318456549370259,0.8308978032682642,R
Z87.74,1.0116387e-07,1.0020423e-05,1.4277571,0.1533773864651426,0.6181983406102212,0.31370458744179,Z
R14,2.7141658e-07,2.6989344e-05,1.4221947,0.1549853269373122,0.8429630197280599,0.8849419079093686,R
L73,6.196784e-08,6.1682244e-06,1.4207615,0.1554017071999545,0.9053160028143296,0.3340635179206427,L
R40,-2.1554064e-07,2.1523188e-05,-1.4162422,0.1567201665456199,0.5450355109302614,-0.45033457491825657,R
R9,4.687266e-08,4.750301e-06,1.3954474,0.1628964678153244,0.7034901056357693,0.03946562432052357,R
N7,-1.2158783e-07,1.2334051e-05,-1.3941175,0.1632976212711856,1.0071680997748549,-0.58957766331043,N
Z79.89,7.575282e-08,7.688022e-06,1.393475,0.1634916684421179,0.8296729642344967,0.016208689724804826,Z
Z71.9,8.116065e-08,8.261711e-06,1.3892823,0.1647623777075213,0.599801264799595,0.21333653856670612,Z
H10,3.9397364e-06,0.00040226628,1.3850598,0.1660496216629103,0.7439422630955183,3.0291752841854525,H
R47.02,-2.228537e-06,0.00022834913,-1.3801792,0.1675469140989303,0.6436841023408749,-2.4593753438840427,R
R56,2.370226e-06,0.0002430109,1.3793644,0.1677978621545337,0.7884474432823799,2.7211176816880345,R
R20,-1.8907075e-08,1.9576946e-06,-1.3658229,0.1720099127660281,0.8471041655328309,-0.12329951654988906,R
M4,-1.3875622e-07,1.4414675e-05,-1.3613274,0.1734255817866872,0.8073953447474354,-0.5098255778380875,M
I62,2.2062387e-07,2.2928918e-05,1.3607675,0.17360251500356,0.7746813470427837,0.4337199590210046,I
H0,-8.94443e-08,9.368723e-06,-1.3501663,0.1769779181649384,0.604042612210576,-0.3129838881525757,H
D57,3.882506e-07,4.0796862e-05,1.3458616,0.1783624260639407,0.7553190740005437,0.9890173795448357,D
H53,2.2938815e-07,2.437409e-05,1.3309371,0.1832248658901798,0.9546238782262463,0.3691931957340525,H
H69.83,-1.1412301e-07,1.217791e-05,-1.3253038,0.1850855514387195,0.8616387295123484,-0.2433653797024978,H
D81.9,1.4158825e-07,1.5179721e-05,1.319102,0.1871501010916498,0.6447457855024591,0.5155309077395664,D
R29.81,8.7872223e-07,9.424151e-05,1.3186343,0.1873065103621651,0.9151001932226023,1.776578261804426,R
D5,4.7380272e-08,5.1474044e-06,1.30174,0.1930202573193256,0.3986080809670352,0.17715252533964637,D
I36,1.0022674e-06,0.00010916689,1.2983974,0.1941657765718376,0.611632356092944,2.3837734891618267,I
P2,7.257646e-07,7.908578e-05,1.2978138,0.1943663037281857,0.6606273249640539,1.7053541692579335,P
L27.2,6.5036716e-08,7.152989e-06,1.2858374,0.1985146981273913,0.79153909302769,0.21037118044944994,L
J00,1.8345064e-07,2.026454e-05,1.2802578,0.2004693254574316,0.4337090611815208,0.30313100612109006,J
G40.20,-3.733856e-07,4.1296767e-05,-1.2786642,0.2010301583588105,0.5943561645441703,-0.8401948939402702,G
I6,4.4522957e-07,4.9550454e-05,1.2707244,0.2038414875682677,0.8453115031169797,1.2216800777239363,I
W19.XX,7.772327e-08,8.668862e-06,1.2679553,0.2048286739460016,0.6689515102419358,0.3255641963896555,other
