code,log_or,p_two,group
H50.15,3.7871012087882243,0.7825724813155698,H
H65,1.1514260006276595,0.42807294201446583,H
L25.9,-0.3206658922854798,-0.07318128775740249,L
Z48.02,1.3450548981164396,-0.004414952730901728,Z
L29.9,2.8713181705275646,0.7442591254467245,L
L90.5,4.536506193428423,1.4927141224284481,L
L28.2,1.6453886925916181,0.4426182760549249,L
P59.9,0.7044563493431351,0.13223359083294586,P
Z77,1.3441612015744924,0.31243887431938905,Z
L21,2.616229044264942,0.5476695022086459,L
R79.89,3.363375418541676,0.9450629747196835,R
L70.8,-0.5072670090357985,0.06612634791208268,L
R74,3.9301360809069066,0.6942388398107344,R
J31,0.5866507885921903,0.2822919847436107,J
L70.4,3.9961619049867716,1.432923537729475,L
P84,5.129089220698752,1.5878862203401178,P
L04.9,-0.5181192024501338,0.22202650749384892,L
R06.2,1.079004145887085,0.025142505522902703,R
H35.17,5.176655836320352,1.209277185085109,H
H90.11,4.129010363108152,1.267051719459305,H
L50.9,0.9450271227055,0.024269048893962725,L
J02,-0.24327611958914935,-0.11593951454280654,J
P58,2.829869430332105,0.5689234334294859,P
R14,4.638113137706395,1.5736754525529686,R
P61,4.628715990789675,1.4151274590093674,P
Z79.89,6.463582259056969,2.1481139147446555,Z
Z01.00,3.6547728957718917,1.2710735456538236,Z
L66.3,-0.4970043329206343,0.12195026880911815,L
L65,4.961807880127461,1.3446417253060696,L
H50.43,4.375279843317122,1.2674392838766313,H
H66.90,-0.9643403974589643,0.08145892053695705,H
Z76,1.466662827956133,0.03927576564003665,Z
R62.51,4.563913962857473,1.713266407693963,R
L01.00,0.4269831745130471,0.017939521738414947,L
L53,3.4337988521594602,0.942568640349216,L
H93.29,4.3791968916348765,1.2868988047697576,H
R68.13,3.935609737272262,1.3666658942636603,R
P55,0.9441006765207681,0.22849254408648123,P
H50.30,3.6377429274057556,0.7546695584122055,H
R56.9,5.388323209554568,2.097457899802383,R
R09.82,1.8934620811741973,0.6213425404255613,R
Z05,3.8631605567782334,1.2805865195256454,Z
P39.1,1.8489185296920307,0.5817600898549139,P
Z09,2.823697519942755,0.7966191477731931,Z
R22.0,4.7357252173658475,1.385677869558237,R
P07.20,5.5492994204868396,1.4477227310886203,P
Z87.09,4.419135440273002,1.3517962648526458,Z
P83.8,0.14661285424832854,-0.07671127515659364,P
J11.1,5.587259320516089,2.291033895017994,J
R93,4.505153211159327,1.3934984893871998,R
J98.11,4.64874234026841,1.4859681178924624,J
R06.03,4.026395553615856,1.2573059178577974,R
R01.0,4.799019850564421,1.3818432601598927,R
P19,2.101733836066039,0.6391112826092847,P
Z47,4.846868144354264,2.0316932221226804,Z
Z28.82,1.339213187947823,-0.031767422079994445,Z
R26.9,4.1489811538182515,1.1369040397122823,R
P74,4.194079546344582,1.1802668345988228,P
Z78.9,4.045462815547485,1.405931443779787,Z
Z01.81,4.903533265430729,1.6669874723717815,Z
H66.93,5.1519672311832485,1.9422427316878805,H
Z63.8,3.633031984117894,0.8297660913475291,Z
P08,1.0256286888512955,0.2638478271844533,P
P01.5,4.224293386874529,1.3386279381612507,P
P19.9,2.628615189718978,0.5127607036582669,P
L73,3.84713306504122,1.1755045045753438,L
J41.0,0.6360816574688798,0.23048247298924807,J
H69,4.962898715001452,1.7435601056181733,H
L01,0.0946575063134148,0.09215976391981134,L
J20.9,-0.9654789057304731,0.00221723488522374,J
J34.81,-0.8055814363460689,-0.2892999320336599,J
P78.89,4.581034107043822,1.4733991011772258,P
J32.9,0.6177977118619626,-0.045775625090579725,J
Z04.8,3.826747122907884,0.8399390311601163,Z
H65.01,6.760316377413094,2.5196824981632435,H
P24,4.899357458986924,1.834424944905545,P
H60.39,-0.2984111280629731,-0.04728185579834726,H
H66.01,0.6930199593768236,0.04031913376784996,H
J32,0.6782746876236995,-0.09751218326957632,J
P05.9,4.610445442060367,1.4308765278726663,P
H61.21,5.451688015286572,1.480413642199489,H
Z41,4.0601545624728255,1.3302807777208323,Z
R91.8,6.144446018762122,2.3181119700858313,R
R09,5.784211772532725,2.417236192808711,R
H50.9,3.7421386203656968,0.8956318870093223,H
Z72,4.367222235403039,1.2937844478954226,Z
P92.9,5.642208663976696,2.1662665932442735,P
R23.0,4.804056164658905,1.5212839392701494,R
P38,-0.0690504303290276,-0.18784747938182125,P
H65.19,0.6993284162318921,-0.19418072261910546,H
P07.37,4.146217376923864,1.1888356105514746,P
H65.21,5.134099142645273,1.7864733841163813,H
P02,2.9470050192821855,0.7967199341001504,P
P05.08,2.4341192343037195,0.5361063408946143,P
J45.31,4.57752226568022,1.1630606592426802,J
L27.2,0.8773486252893942,0.249152050459479,L
R25.9,5.60499885182169,1.831658118744097,R
R53.1,5.585153292448475,2.0609381685320356,R
P80.8,4.878735879481687,1.4574817140632006,P
R55,4.513460099852095,1.2947720465932944,R
R94.12,4.280808957296236,1.633377383063015,R
J39.8,5.678557400731986,2.1551986197067103,J
R06.02,4.880788107019271,1.8689809064523013,R
Z13,1.8050982426074027,0.798832973218053,Z
L81.3,3.508419355927328,1.0010410569170283,L
P54.5,0.8091662267832749,-0.08425329716608734,P
Z78,4.15751267839622,1.2178746579205595,Z
P22,4.480539661115669,1.5175095952494608,P
P03.81,3.9215449962843185,1.0006822691611799,P
L85.3,5.707225207585921,2.0451971709403938,L
Z00,4.119930287875444,1.2856140856849652,Z
P00.9,2.9340023273399067,0.6447784614627394,P
J04.0,0.30060782797211405,0.14902714914664772,J
P07.00,5.271696264954075,1.668604864365728,P
H65.20,0.8066845987764466,0.05147014469220305,H
P12.0,1.2965601721238988,0.18079917083228975,P
H66.23,0.9385063587643887,0.08363625238596378,H
P39.8,4.696789963988552,1.4170829342257236,P
R63.1,4.025607872129806,0.8775621701996694,R
Z83.51,3.5070550571111636,1.0746155473734145,Z
R19.4,5.432519543458708,1.2198071447781238,R
R16,4.037743925890061,1.1184501426794753,R
H50,6.1489029557314545,2.2741276116333475,H
P08.1,1.0350139458800829,-0.09371938870285754,P
P03.4,2.4897825979451396,0.43078316150630863,P
P36,4.555495093423652,1.5069742694196324,P
R10,2.554234814990935,0.7887361453589119,R
Z11.1,0.7898467064449789,0.1265215027768741,Z
L29,2.8280472496726627,0.8136466680001371,L
H90.0,4.347927132416848,1.0768125553049595,H
H90.5,5.3780197752443115,1.3413936892431397,H
Z00.00,0.7914488192825928,0.20673485940274622,Z
R62,8.066332071506228,3.531998249653751,R
H72.90,0.7184813025518072,-0.05547231763680206,H
H52.20,4.288907209743842,1.2723817136810387,H
R06,2.2970112431260508,0.5330862069577029,R
L20.84,4.357727459044913,1.325950404263166,L
L03.21,0.8494739154602557,0.009371982079635272,L
J35,4.327936043651484,1.532555178435901,J
L91,3.7388250803485157,1.0521245075810675,L
Z87.44,5.492505575079728,1.662914949987131,Z
L92,5.779842936533255,2.106146228404673,L
Z48.03,4.122037361020332,1.4056230071827422,Z
L21.0,4.920288170040564,1.7360238177277505,L
L27.0,0.9798919044958114,0.2804207020737193,L
L44,-1.541275277110979,0.44344326261884004,L
H52.03,4.2733159649874635,1.3951343093547992,H
J45.99,2.115760415522271,0.524393967908266,J
R51,2.2485620164556894,0.8044581256119863,R
H74,6.73886167510142,2.104785777357831,H
H69.80,1.97354115054468,0.34966027046620857,H
R63.0,6.0915680707314035,2.239001572811714,R
P01.7,4.768871494455777,1.6251766550514626,P
Z88,4.8280775559718725,1.563866422436018,Z
L30.1,0.519044256656426,0.05434498198425644,L
Z28,1.98892348647119,0.46976525070364933,Z
J34,1.4502590389630488,0.4419204370573931,J
J03,-0.13137022048812624,0.1698551342372654,J
J06,0.5744658108138144,0.08283485407601415,J
P02.7,5.110986287020488,1.7710527944186776,P
Z88.1,4.387690071666872,1.311392438010414,Z
R25,5.628610680956272,1.629174270812209,R
R69,2.7967633464580937,0.7009726663172923,R
Z91.89,4.21571437530331,1.203782638751863,Z
L74,1.6931231260993642,0.4898858525592344,L
J45.22,0.48192930488168517,0.16730466163010693,J
R68.11,2.488131144788865,0.929976137910121,R
J98.01,0.9485446928379901,0.12551741291559582,J
R11,2.6290247974935763,0.8657717187738567,R
J01.40,0.5202387343107912,0.2300029355933531,J
Z13.22,0.47534557527287935,0.13276183465370509,Z
Z46.82,5.362363439676881,1.5039397606279092,Z
H91,5.7603671035132935,1.952682115845223,H
Z11.59,4.290255936438889,1.2153918564448267,Z
Z45.2,5.042420925891773,1.4729964728595066,Z
R40,4.354134588582756,1.5785140777735907,R
Z82,4.785464928487291,1.6278601526239977,Z
R78.71,4.084144527608891,1.3611310226672362,R
L21.1,2.53940966192022,0.7696624683074179,L
H53.02,5.415759368546547,1.2902320361457846,H
Z83.3,4.656945627544583,1.4714905089613315,Z
H53,4.54796622281921,1.4557445147103683,H
R10.10,2.0802451863068043,0.6756505727682466,R
Z13.40,4.604497865552187,1.2385426212069846,Z
R31.9,2.151329273663633,0.49534886714893867,R
R68.12,2.4558301651954544,0.7085832274199444,R
R94.6,4.195782447717559,1.1564862999148253,R
Z48.81,4.519871328152817,1.1910886641492022,Z
J34.1,0.6289235293061626,0.2891482609697147,J
R19.5,6.768627989249251,2.0655982059178,R
P83.1,5.112483547450074,1.6562445395231886,P
H10,-0.4995735999967702,-0.12760192279132937,H
P28.2,4.4052799805858465,1.3247909780397107,P
Z71.9,4.461152421604098,1.1471331776048246,Z
Z38.31,5.462438200613948,2.0282003150291126,Z
P08.0,4.8107038466644365,1.5745160676516319,P
R11.10,2.3669049463824425,0.7810374970024067,R
Z68,3.5262004791586845,1.0351726605286853,Z
P07,4.412571993007786,1.427864962427505,P
R29.81,4.480328726612236,1.3729324768702942,R
L60.0,2.6228114797545317,0.7531517630383313,L
L25,-0.03136406882585199,0.07364554220154321,L
R21,1.0101112181416942,0.14218018714619457,R
R11.11,4.089343690630422,1.1169586931332627,R
J01.90,-0.23282127901457667,0.022650932340223973,J
P24.00,4.799327788124208,1.2065830064171648,P
Z13.4,2.341146508362382,0.4293130948096299,Z
L23.9,4.815273820179644,1.0182404520496628,L
P28.3,4.184753125441282,1.3248578998744482,P
R23.1,5.113197210918154,1.5344366028903118,R
R63.4,2.269485653486664,0.7029691916407447,R
J30.1,0.7358701033913,0.3633205957660919,J
L05.91,6.827174527116217,1.805284990377948,L
P96.89,7.340806782794756,2.6475909528634127,P
Z03.6,4.310760882421784,1.5939685691519903,Z
P19.1,1.2561489604760583,0.2799071869284482,P
H00.03,0.10861835909224382,-0.07228654472436864,H
P08.21,0.9282685446273605,0.10885105592505079,P
L22,0.9433366348020389,0.15892149004019177,L
J12.9,2.465068159850557,0.7559444765141008,J
