code,log_or,p_two,group
H53.45,5.242994310350614,1.0620145947540824,H
Z92.23,1.9990759359132209,0.14754615733936893,Z
S12.9X,6.650541425377166,1.6649155093959136,S
H26.06,6.3711876042421185,1.3798985409038136,H
R63,5.591397703437221,1.2698572441532243,R
M12.27,3.0549160633876435,0.41794961388096913,M
K22.70,5.9107926393609445,1.3665259064340347,K
H81.23,3.9994657917814584,0.8078873947167905,H
K86,6.564690445183646,1.4308122930412335,K
Z86.59,3.743215655630542,0.575970882651689,Z
M62.83,1.2049878240273098,0.02243118915224704,M
R25,7.559837176962711,1.8998889943122947,R
H10.13,3.047839695801858,0.3675012472093863,H
Z01.00,-2.082662087651115,0.4522517002760963,Z
R76.11,4.415026029425683,0.7861777745928551,R
K82,5.634146286039178,1.273818353328959,K
R22,5.2709548562394755,0.8784315543714247,R
H25.81,5.860040712663343,1.2643876688760192,H
S29,6.577457605905494,1.5884378008955915,S
H53.13,6.533566769833348,1.4161167347873291,H
K50.90,4.25666845652833,0.9408308357602646,K
M15.9,5.503603937383343,1.482843793276562,M
H35.41,-1.2460551437492462,0.03619723711177064,H
S92.51,-0.9060603969534562,0.17160764886295204,S
Z80,-1.915806124550874,0.39433254528673556,Z
Z18,3.3844122056140233,0.5748737108569609,Z
M20.60,4.378930576683493,1.0711051956902333,M
H60.62,4.184834371483701,0.7646460860672873,H
M89.8X,4.580355853624869,0.8865040548465313,M
M67.00,3.4374789614571255,0.6085764492347401,M
R89.7,5.043796856772888,0.9186339188520498,R
M50.33,3.8036847659582467,0.5361136996289612,M
S92.42,0.015305886385471146,-0.21781019692275053,S
S32.00,5.096043104013625,0.9438962959428465,S
S39.93,7.530050818322411,1.4997937410314937,S
Z92.25,4.6328711596840835,0.6749535802449423,Z
K13.79,4.419843755708394,1.0355346581450533,K
K82.9,4.259312588615632,0.8341101300983066,K
M25.55,4.8441412235675685,1.3398062642535051,M
R04.0,6.411685343276701,1.561146483805754,R
Z87.11,5.742467969390167,1.3848734837183754,Z
K94,5.234622048345131,1.030378217458244,K
R33.9,8.578364835079695,2.3174625656746564,R
S02,4.5715972715885185,0.7154589977032242,S
H10.02,3.5411167253996325,0.3659101780924201,H
H69.83,3.53197210923599,0.37093522461874123,H
Z94,4.728707258612451,0.9684463297521225,Z
S30.1X,6.704377002460256,1.539013538426549,S
H60.50,3.8719660267764615,0.9527290079467461,H
K51.91,0.139873410424578,-0.048186928973370215,K
M20.22,3.459176901182523,0.5958685055214821,M
H25.10,4.487228066547781,1.1441652600582912,H
Z85.04,3.7271801331086283,0.7151541368041515,Z
S70,5.847217912797017,1.3733823259935327,S
R53.82,3.4363436750383416,0.5307620668673704,R
K80.18,3.960654054548857,0.8835343793226986,K
M00.05,3.4100277701896062,0.5871163851834167,M
K14.0,5.597216732570231,1.2851823675287521,K
M50.32,4.724454545561727,0.9086122333817239,M
M76.62,2.6379382139961143,0.0909560119613737,M
H80,-0.04188794873160245,0.12784611275658692,H
M19.91,6.67684542104815,1.5309994551260055,M
R07.81,6.00360842180154,1.2401918433989234,R
M32,6.242268112583859,1.4028584022604424,M
K27.9,5.008271967842274,1.1118797290767566,K
H31.01,5.898613937868241,1.495734754584972,H
K22.10,5.628061900580194,1.2761549105278203,K
R10.12,4.028778342508166,0.7672519814647684,R
M22,-1.4101075892926507,0.22460546518278485,M
S81,6.546047486338276,1.677046136172215,S
R63.4,6.116992019534846,1.2969798562503752,R
R09.3,5.944995415453604,1.3795071373229681,R
M65,3.0295997457497545,0.5371365983836536,M
H49,5.522319723702444,1.0858629066610852,H
H52,3.3949283409686557,0.7881625427420451,H
Z79.84,4.28242356502224,0.8963287879004915,Z
K22.0,4.4807865895993295,0.7552457923962224,K
K66,5.527550923747831,1.2362174941836055,K
M10.40,4.2974923913420495,0.6469130975784441,M
Z48.01,4.551984610453818,0.9558380405354225,Z
Z86,4.923317031355934,0.8434294984928671,Z
Z86.73,5.331004698183349,1.1356531460906822,Z
M50.30,8.023054426941755,2.4065568935371853,M
H02.05,5.968818912036448,1.623584007891765,H
M22.42,-1.5315604664250775,0.44215146223635715,M
H20.02,3.350174273043916,0.7902632068077555,H
M83,2.95265128560766,0.43275661039556435,M
H52.13,1.1089246316488781,0.15909952288825743,H
H91.13,5.431265431552907,1.1111216785464002,H
M51.46,3.4745848599353595,0.3309625936296061,M
M15,4.928513669446049,0.9333810355548274,M
H35.60,5.451436497719261,1.071858046015495,H
H44.81,-0.16474162200134967,-0.06795319320703677,H
M25.60,3.2673324063649805,0.6445671649025778,M
Z90.49,5.507979668444242,0.981209245489899,Z
K64,1.71060302448137,0.060482532177885545,K
K59.00,5.178871499256757,1.1100760106946366,K
M94.26,0.7405670961904677,0.3133519773965588,M
K14.1,5.295359709696549,1.0604592993554456,K
M67.50,-1.198017911194921,0.31649724436360627,M
M67.02,-0.14234362406667164,-0.24271270068220102,M
M46.47,4.497427368102168,1.091511894519836,M
K92.1,4.659060823252949,0.8813938581270085,K
Z78,2.217802323979946,0.32171407676352437,Z
K80.01,5.718589170071743,1.2301596726574335,K
K91.3,5.225650232914647,1.03227384630315,K
S43,3.563165672499601,0.5872012722716422,S
S82,4.059472713629137,0.9907689800416147,S
H35.37,9.001708415794596,2.3325958489561343,H
Z53.8,4.965189408811198,1.2074875076980645,Z
R94.31,5.608559461392343,1.1683562934038783,R
M46,7.991186780056571,2.1710568087796056,M
M77.9,2.2524963352161556,0.5170413965804498,M
Z12.83,1.6016725344656109,0.16495184507347732,Z
R94.6,3.243375005301938,0.305050643717863,R
S06,5.477066403029031,0.9465488777155195,S
Z68.23,3.789293433457329,0.6328865566935538,Z
M51.27,4.534187571577028,0.8251706954794916,M
S30,5.1071548042665444,1.041611640822732,S
Z82.3,-0.6960822156026846,0.24017619729795253,Z
M60,4.4008759841459675,0.9964474577419471,M
R87,-3.887529000208118,0.897614171432749,R
H26.40,8.717131145275156,2.096547067296652,H
H40.03,3.7646630079754835,1.118320825357043,H
M05.79,5.358284296268223,1.0274471465271768,M
H81.12,3.3058756464391914,0.31269773634215425,H
R26.89,5.7777529777544085,1.1871810210028255,R
K08.9,3.329989755237792,0.34226064924009225,K
M20.40,7.0819673315718505,1.7609623112129364,M
H61.93,2.6296570353211925,0.601637905610248,H
H40.22,5.170850186779687,0.9060823684112267,H
M70,7.107337028981932,1.6937310940207335,M
M20.10,3.4724817532831307,0.6057487080110688,M
S29.8X,7.808854680352842,1.9980895575283966,S
H53.9,4.278754018958179,0.85063699806228,H
R10.84,5.548385363252391,1.1459000418614202,R
K57.31,4.895383731693942,1.0620597355481107,K
S80,5.59731748307726,1.2552558116214347,S
R26.81,4.79508208108192,0.9857922754624602,R
K81.2,5.326959341194471,1.1020922807987288,K
M47.12,4.584022339367377,0.6482684335926912,M
M35.3,8.034651505933656,2.0724338066588484,M
R78,4.401140477497129,0.7106657756321617,R
R92,-4.970815197246891,0.6117964054485479,R
K21.0,3.8570212141532747,0.8074005415057173,K
K57.12,4.206518211525955,0.810389035557906,K
Z41,4.570897657785202,1.125906396191681,Z
K21.00,4.364383910185228,0.7266905614610487,K
M54.08,3.9775385763393625,0.5917545353835741,M
Z85.46,6.203082530684769,1.5166425996666195,Z
R79,5.727651402645594,1.0612779777199972,R
Z68,4.857832891686818,1.0588177607241196,Z
M65.81,2.8371779906003467,0.303473643089339,M
S16,3.973731168115799,0.9378041774519743,S
M54.30,3.5998188514400233,0.7413086132854372,M
H81.39,4.00151932484237,0.7181226134195686,H
M46.90,4.238614533974482,0.8007696886387253,M
K42.9,3.2625421980812175,0.5298672731576024,K
R71.0,4.332738495406813,0.6133981609438618,R
K51.01,3.716064733824641,0.43236362023984115,K
Z78.0,-1.4432290981534208,0.12204312004591118,Z
R68.83,5.5165759379237835,1.2711554112654455,R
M43.6,4.133927994144151,0.8731125475081501,M
H18.51,5.1274667284970095,1.0677956717330968,H
M48.9,4.2023730067415235,0.6001873967562635,M
Z45,6.032663941300649,1.366772057063527,Z
K63.3,5.776221007644695,1.0652849212732087,K
K25.9,6.175445912598821,1.4437586190646698,K
Z00.6,7.696818310782186,1.8042689032021,Z
M10.00,5.071464054006888,1.1677373654202177,M
M25.65,3.1435523814109114,0.5227088154519,M
K57.90,4.6149434292044385,1.1203180161285344,K
Z82.49,0.07618000768961576,0.10440985128307974,Z
R87.81,-2.4674882830605775,0.4228648773232864,R
S52.57,4.4468756307827775,0.964743316139304,S
Z95.2,5.0504089223554915,0.9319460277638234,Z
K52,4.201674588788094,0.83984098412316,K
M87,5.016763797944686,0.858364368779874,M
M54.31,3.2285751932957796,0.6847633017749705,M
R71.8,4.887729610426444,1.01636657093603,R
Z01.83,6.351190383544327,1.387581194897213,Z
S09.93,6.136659310213766,1.414037738491707,S
Z46,6.17662619834083,1.3557980986153144,Z
Z00,-2.985704687047904,0.49361246940008996,Z
R10.2,0.48330343471062354,-0.12660831976186346,R
S41,6.016741372256522,1.4383781169965182,S
M17,4.336785068346692,0.9546393016458642,M
Z52,5.058066226983946,1.3342391293649782,Z
Z51.12,6.395165109747532,1.6467767842467222,Z
Z47.89,4.9051764227222225,0.8908689372104857,Z
S93.60,-1.4221225340764496,0.21102293193011692,S
M66.88,2.8251276481907195,0.5135747447209948,M
M20.20,2.410442546173246,0.32315473207924356,M
K63.2,5.533217307426628,1.3348818522122252,K
R63.5,-0.810380865725103,0.23828994541833676,R
Z92.21,5.37486999012699,1.2221643307340262,Z
Z95,6.283249859939177,1.6470933485496548,Z
Z46.89,4.692403897981299,0.7688856389701878,Z
R13.10,5.682289374032674,1.1722319695220078,R
H20.9,4.713720384299469,0.9529181206867208,H
K25.3,4.4955647303207416,0.38510310477989157,K
H59,5.029647294724101,0.909470373694612,H
H93.29,4.123708820031578,0.9082655592016793,H
M23.26,0.8292003673045819,-0.1338130087335304,M
M13,5.0815502301141775,1.0476073066683902,M
Z41.8,4.939283197409332,1.3716658480048998,Z
H53.14,2.4964491311725854,0.3196725553699268,H
M40.00,4.208520835875558,0.6546012832300833,M
K76.89,4.060291784897155,0.6490352922117113,K
S91.11,4.8540333390347605,0.8882846020211312,S
Z53.09,5.731801288634022,1.0746053240972775,Z
H02.83,6.254464834625197,1.6217632502907944,H
K43.6,2.9991311188838714,0.5579842449978617,K
Z02.89,2.379873596011743,0.3852532851732082,Z
Z99.89,5.337231593275147,0.9757138820721397,Z
H10.9,2.508535541880914,0.16221871384605757,H
Z84,1.1052073168126058,0.010735144943856328,Z
Z01,1.556131182116491,0.22158414374022417,Z
R73.03,1.696467453404515,0.25429353377919356,R
H81.11,7.0215289641403205,1.7403428705428485,H
R10.11,4.613839177006346,0.7566124989687809,R
M47.22,4.002304944014989,0.736559175309571,M
S43.42,5.20608989017048,1.0335597452842713,S
R60,6.461066079622072,1.732405982110396,R
R20,3.601794033702772,0.9485064573080815,R
R09.81,4.4422944656929575,0.9459182907336439,R
Z85.00,6.189551009729878,1.483712874699925,Z
M51.06,3.919920706598005,0.7305338059110433,M
M80.08,5.511212259296148,1.3636209604855574,M
K26.4,5.294568604923276,1.0187578945316578,K
R25.2,4.727809638387826,1.1251864125479645,R
R06.83,3.753711721049554,0.7816571515804636,R
K64.8,0.8360367225150953,0.07348291593838496,K
K35,2.042059141668938,0.1793594838294266,K
Z78.9,5.358450885340118,1.332196308022627,Z
R91.8,6.443246834124276,1.471490073165447,R
M31,4.417395961170954,0.9478048030193844,M
S32.04,5.615803500810464,1.3555072131153256,S
M95,5.324855730593484,1.09442441756878,M
Z91.81,4.522436377898184,0.6229398481611104,Z
M06.4,4.63634984414104,0.8969402156412971,M
S40.02,5.473893685950918,0.8373717037103421,S
M25.81,5.064604794250092,1.3071259424351773,M
M96,6.764467915472378,1.1441191527300134,M
Z11.9,0.22545700360247986,0.15162327661484057,Z
M93,1.7443561990685021,0.2811827320241386,M
R14.0,4.9197875526283426,0.9119798908467706,R
K46.9,5.298907161825064,1.038690712351968,K
R39.11,4.8478313722118616,0.8817964001417153,R
K74.60,6.0069191511751185,1.1521942106813574,K
H65,3.2498197866254794,0.3419877949177188,H
K45,6.13125902934094,1.3542892287134962,K
K29.90,6.695296140575594,1.8066766825175213,K
Z87.89,7.765808403553854,2.0954257714008295,Z
K56.69,5.255886435009005,1.1756296569457336,K
K80,5.739991599474896,1.3057660116535679,K
M24.20,3.2537818717112086,0.7947935083211111,M
H57.11,4.043229138530127,0.5382044979381716,H
H02.40,4.9337651756312635,1.0656712451551105,H
K85.9,5.942650693964467,1.3154377207975345,K
S90.85,1.4062858780189225,0.261459171433441,S
Z02,2.425729988732239,0.22315193662296334,Z
R22.1,4.614023400843718,1.132940658623451,R
R92.8,-2.373418919610915,0.224356527377078,R
K56.49,6.727451952287669,1.6524744680069512,K
H57.13,3.5328356957569564,0.5009426119757686,H
R92.2,-2.8901831095753017,0.3221371463508601,R
H25,6.466159889119556,1.734134986904156,H
K90,4.333493479932678,0.981223627213593,K
M25.46,4.330360334944711,0.7220503069986713,M
S29.9X,5.284398683927217,1.2870928916020448,S
S93.40,1.882136268088475,0.3141439299481743,S
M25.45,6.103013768438472,1.0587264458813053,M
K31.7,4.811902871470161,1.2220816244586252,K
M67,2.1433731998911636,0.2101085867569117,M
Z91.19,4.729712669872084,1.1358704433908424,Z
H83,2.9035505366150436,0.471023688051059,H
H80.93,-0.14927716507081032,0.027604960407695018,H
M71.21,3.718567426234864,0.37441218480296107,M
R41.82,5.6042022864522885,1.181487076255848,R
H16.14,4.244126381636798,0.7741803872210666,H
M86,8.643069794992952,2.176087063838296,M
M99.83,5.381797313312374,0.6769277373777447,M
M35.00,6.759044237557305,1.4252082023506005,M
Z20,0.39969101358153364,-0.32091761238152006,Z
M79.65,4.986700746720375,1.0784105949292535,M
R31.9,3.8597668456215515,0.8722062444424764,R
K92.2,7.491181305189152,1.886995579156253,K
S22.49,8.178437084652387,2.0508511710993123,S
S89.92,4.978060245702287,1.137348477785642,S
H25.01,6.404039199887472,1.5492495258795813,H
K31.84,9.420801562385842,2.820808665920046,K
H11.32,4.15987861924155,1.0017592435184537,H
R31.2,4.514445245098293,0.8637316823439996,R
M66,2.6870329043431305,0.4983514355889522,M
R91,6.888316737395043,1.5363777642088323,R
S63.51,-0.9947218616816353,0.30414252069281933,S
H35.38,3.795805374371919,0.9123272006372027,H
R35.8,3.3595277336980534,0.5739422997674045,R
Z13.39,3.5548773111014236,0.5355490925276298,Z
M62.9,3.563109846319469,0.6463679737365293,M
R19.09,4.552962114814973,0.9339031053391788,R
K65.9,3.867200141942012,0.8919769564301752,K
Z00.01,1.779657635685051,0.18741373986646917,Z
S02.42,4.191057289628853,0.9725205678112976,S
S73,2.684618849206149,0.39346001262848546,S
M77.32,4.017093898842031,0.6054186436458406,M
K57.92,4.361994035277392,0.5897603925292758,K
H43.03,4.738119013108412,0.8232431637275351,H
H11.33,4.1467468342467395,0.6789599306037404,H
H10.33,2.2687346782861213,0.3477975264536141,H
S31.10,6.316961940959289,1.2782853094811042,S
M25.06,4.00130822583173,0.7804363754603414,M
M35,8.101844111615485,2.4423995480733183,M
H53.00,7.211095199533327,1.8446179572103774,H
K50,3.7400784494933834,0.7936622404511249,K
Z03,7.27032140570405,1.9116060490738054,Z
K91.84,5.663649258286985,1.1401756050914078,K
M75.82,3.7809623996748662,0.7242459064499753,M
S99.92,3.0889263295363247,0.4202581476178113,S
Z85.52,5.081514334919869,0.8156939607639913,Z
H00.03,-1.1132618597322663,0.33826642486460795,H
H00.12,-1.7783904659759202,0.28440152906781047,H
H83.3X,-1.5999397071958812,0.5196793848800101,H
R89.9,5.002127411272227,1.1397168251372554,R
M43.8X,4.473522179002907,1.0134464744787168,M
H44,3.169410925520609,0.7743587398116822,H
M23.32,-1.9601755082380676,0.3320128150308463,M
M40.40,5.066432509110783,1.1385129088118329,M
S61.22,4.13423484685431,0.8210646137937991,S
H72.90,4.850437539322203,1.0254475466466078,H
M47,4.487749113021901,0.9588535636389304,M
S09.90,7.663574536888319,2.0787068675308995,S
K08,3.0888064243035993,0.5477479949113413,K
M16.12,5.78341190159126,1.0918496244637372,M
H92.10,4.634234008478021,0.979303183115619,H
Z43.2,4.269726707382677,1.1026511706832807,Z
H47.32,3.0169138014027093,0.36588968309136377,H
H43.31,3.164390933502013,0.3737471093982735,H
Z04.9,4.286527165507524,1.0461184219326523,Z
M67.81,2.796328175154945,0.34364664853481086,M
M94.0,3.4675368810297558,0.6433255986915195,M
R56.9,8.11452210288676,2.2253438563971426,R
R93.89,5.713973557892383,1.1745705340829649,R
M12.21,3.1260713880567352,0.556391638105277,M
M48.06,5.560472244502975,1.2050990639424137,M
S80.21,4.381045707032393,0.785540689364967,S
H93.13,3.6764783854717513,0.6323969111492073,H
H53.19,3.151183191381079,0.5303655774532428,H
H33.30,2.437432031314315,0.5044756567191798,H
R09.1,5.097117010551072,0.95985851026357,R
S50.00,3.831599054183556,0.6686905315280693,S
R06.7,4.265031021744664,0.9672213293442298,R
H90.42,4.445717229532918,1.1091219331961257,H
M22.2X,1.9565431958740902,0.424706575938019,M
M20.41,5.944342852297953,1.4922813850721004,M
M76.82,3.6250693233759668,0.7572957135902396,M
K82.1,3.0660752377823757,0.3942915543783788,K
Z11.52,-0.8381033021118014,-0.06584229657983398,Z
S69.90,2.265006053232427,0.42808799969911315,S
R31.1,4.187402400929685,0.8205172405218404,R
R91.1,5.669237628193748,1.2505297694220732,R
R35.1,8.237593645579945,2.2594241394782015,R
H65.20,4.68118287496408,1.0195281739803992,H
R68,5.54364958218199,1.3082764334218346,R
R13.19,6.378771480970825,1.7408122357867786,R
H35.00,5.54756326093352,1.3067164182020479,H
K76,4.427541872601637,1.0476036841729348,K
Z12.31,-5.811336713607163,1.365623253902295,Z
Z68.37,4.264119161782336,0.9310233261008277,Z
K56.0,7.591760570310984,1.9441844312595626,K
S32.9X,7.834798187099087,1.9160485502020677,S
K64.5,-1.4793746175831477,0.36656838847073037,K
S79,7.861356738598358,1.7579339773990728,S
R14.1,5.988827764470665,1.4304970424239767,R
M79.10,3.511154232501272,0.8065660920229237,M
M46.00,5.353727562459012,1.2239939869099499,M
R79.89,5.79142647499149,1.3597029913978522,R
K62.89,2.974093133842627,0.38855059992206453,K
H40.20,4.801335189043145,1.0514006807644307,H
H44.40,3.3689019525162287,0.589218992714642,H
Z48.89,5.217940204730224,1.1901904209203455,Z
R22.42,5.511929515676826,0.9507457101869873,R
R19,5.515019154136479,1.1462333880510753,R
K13,4.605541350078445,0.9596425180902162,K
R31.29,3.9788775680360615,0.42648181731291895,R
M85.88,2.9347544781053894,0.5862075850369359,M
K76.6,6.7718290468028535,1.8431742755461402,K
S83.24,0.7700680922559269,0.4491846319697691,S
R22.41,4.793166084680739,1.3027924223185066,R
Z03.6,5.667089997986068,1.1139974361411111,Z
Z85.82,5.762836306465512,1.1783218121776287,Z
S10.11,4.8504944006348065,0.9130428712649661,S
S51.80,5.3374940774993505,1.0252969799808735,S
M19.01,6.025389898726736,1.1538392736664673,M
Z92.24,3.486257392252028,0.4398060974482015,Z
Z68.27,4.359586000197363,0.9546252297726131,Z
Z71.3,2.9464694518797074,0.8100917509619587,Z
R74,6.222322977451158,1.563770766540651,R
H33.02,2.1433447100819554,0.31421736094179037,H
M18,5.089744515393855,1.3551991556537741,M
K62.0,2.926803874895233,0.38876271829491627,K
R17,5.299431265789236,1.4908508253587807,R
M11.26,5.155665264918195,0.8272704429119433,M
Z71,3.076863889326537,0.7574237986664073,Z
Z93.2,5.745830735789404,1.067247409991973,Z
Z45.2,5.991715704353948,1.3042850567675734,Z
Z86.01,7.085950597687277,1.888150078022552,Z
K58.0,3.5289249897251866,0.5252073053456856,K
M35.5,4.088546028928659,0.38920380977120306,M
M94,2.827367585027741,0.5926595656817675,M
R53.83,6.562549289781169,1.7886279279239572,R
H34.81,5.662874699854571,1.2529059667832745,H
M75.52,3.8082928002690304,0.8518621168213876,M
M77.42,3.793399166661863,0.5758407345089376,M
Z79.4,7.8715558172930775,2.0294947072432272,Z
Z17.0,3.028830103252466,0.5181974774346008,Z
M17.9,4.88056808655151,0.6444819452789987,M
Z92,5.0990006765545886,1.2645996910719544,Z
M62.81,7.419710375461644,1.8996239783080926,M
M18.9,4.8761859165042,0.9022417810573398,M
H26.03,4.343739860903309,1.0757867410564568,H
M67.40,0.058698819689521314,-0.1473086656421811,M
R80.3,4.886458323628216,1.0331544470748384,R
K91,3.5308135804689815,0.7254750472081706,K
M67.41,-1.6806962254080704,0.3575512938971849,M
H35.34,4.751903005427599,0.9149252730446064,H
R39.19,5.463219765068556,1.155150616446344,R
M35.01,5.156190117391914,1.0091679155979711,M
R00.8,4.010305328474875,0.29902151956158746,R
H11.15,1.8542174098463327,0.1979448482821189,H
R12,3.3694991230155433,0.8365309145547296,R
H16.9,3.731489911260335,1.1640751860066145,H
H43,4.270592821852649,0.71540307673612,H
K80.00,4.7134981377441285,0.8201068937108833,K
K59,5.068422214063501,1.0727385208460691,K
H47.09,4.804707430125128,1.027440808932731,H
S63.50,3.274838153523869,0.6151363444375043,S
H43.12,4.153715776120354,0.7029717486921463,H
R63.8,4.774932440696552,0.7600501031100104,R
H35.54,6.645057964492967,1.5789668751500618,H
R60.9,7.643578652507958,1.8869807081341081,R
M15.1,2.879767773997411,0.285599989598295,M
K30,4.307064403098776,0.8983358643675774,K
S40.01,4.971855278664579,0.9149484976400097,S
H91.8X,4.326289128329798,0.6791232302141549,H
R05,4.5632583319055735,0.5881949155183714,R
H90.8,4.250364694260021,1.0705461021346374,H
R68.89,4.291979190312634,0.7930088851615269,R
H57,4.295755585016767,0.7845153968257027,H
S42.13,3.4768775680415973,0.6281755951729204,S
H43.81,5.1794074383247635,1.1205426915319783,H
Z13.0,-4.005800407410171,0.4400257261455042,Z
H60.54,5.882092312076269,1.1125627831432445,H
S91.10,6.778521143601896,1.7184656364519184,S
H40.21,5.410424617069346,1.1501507502502841,H
S89,4.7025372710587225,0.9287535119700413,S
Z12.2,5.466283581987296,0.7847415939368318,Z
Z68.36,4.141073216549752,1.0818809147913715,Z
S99.81,4.622349454105321,0.9815073636684277,S
S93.49,1.147497570102729,0.24432181366962696,S
R43.8,4.431486017368853,0.8747043800131052,R
S50.31,4.1867478047593725,0.9820341278884733,S
Z12.39,-4.429864937133278,1.0910293179938395,Z
Z96.1,6.181312543267436,1.3932816220903907,Z
S05.01,3.637531814613595,0.943412589418019,S
M51.37,6.474832306937847,1.4796087775629894,M
H10.31,3.2457231475801263,0.3926508329942333,H
H40.12,5.011416344832375,1.1985042163180164,H
S42.03,5.6125890638077465,1.2528529179363204,S
M79.60,4.320494867062879,0.9036550123116944,M
R51,5.478897687505377,1.2577411205654487,R
K83.5,6.024877761618547,1.2772994832043312,K
H93,3.685266389095202,0.8179195391942612,H
M77.51,3.6942684834752315,0.6877422407730763,M
K64.2,2.0717725225710777,0.2769878448932984,K
M48.07,6.944636572882362,1.5191601654012865,M
H81.09,1.5501588513385043,0.09585218165764334,H
S33.8X,-1.9649599265874553,0.1524896755474769,S
K60.2,0.701409198529505,0.04799974692256527,K
H83.2X,4.979026999372495,0.9066142702892578,H
H35.9,3.7311655106065125,0.41052713750032604,H
M47.89,5.43610650664678,0.884922394203896,M
Z90.10,3.1262421256938917,0.15521782626097824,Z
K22.4,9.424569646220354,2.421500888345114,K
H93.19,3.19475599202447,0.7908747906569829,H
M60.9,4.440246304320241,0.8687114587693278,M
M75.30,1.6322461202050222,0.058654035107998104,M
R27,5.657540152682245,1.273464713045362,R
K85,6.299494160558443,1.4778244050702367,K
S71,8.459513891797648,2.1721395424742562,S
M76,2.865394424786653,0.1441976747406981,M
K92,6.030801033677561,1.420547680611629,K
Z68.44,4.224099098939843,0.7802478041237638,Z
Z87.82,4.870717038880147,1.1436746090904681,Z
M54.06,3.9168643106868553,0.8401021837853047,M
R19.5,4.891325474994128,1.106332758423172,R
Z71.41,2.084748742687948,0.27037266349913974,Z
Z51,4.63109756972669,0.9987562290701809,Z
Z98.89,5.761271315740396,1.3605158457824509,Z
