code,description,odds_ratio,log_or,se,z,p_two
rxNBX000,Acetaminophen,1.132043595724473,0.12402449116351114,0.1332744647312615,0.9305945547303283,0.4533792047285852
rxHAX007,Prednisolone,1.571902035897215,0.4522863739336168,0.4836495206901293,0.935153152407223,0.4562927217771884
rxKAX026,Fexofenadine,0.9156473164010228,-0.08812401421253295,0.08759163762422588,-1.0060779385195537,0.5025477425287079
rxHDX013,Linagliptin,1.216697431335483,0.19614016463576833,0.18944139275298288,1.0353606557966988,0.5221547827718409
rxCCX019,Angiotensin II,1.8005422503389066,0.5880878697236734,0.5579083379231444,1.0540940684143107,0.5348554042153643
rxNAH027,Mefenamic Acid,0.8386805748179528,-0.17592536632121514,0.16493311738072278,-1.066646705737808,0.5434344781437865
rxNEX004,Topiramate,1.1567436208991495,0.14560883411429554,0.1351439617591952,1.0774349976046065,0.5508519198286327
rx2EX001,Influenza Virus Vaccine,1.069162492035929,0.06687562426692961,0.057844079002058346,1.1561360370963791,0.6062046035002727
rxTEC002,Chlorphenesin,1.1669005913678148,0.15435116661513745,0.12771172866594038,1.2085903795013118,0.6443181670308092
rxSAD030,Triple Sulfa,0.8840917269128855,-0.12319445825143589,0.10144480783893453,-1.214398852694695,0.6485990397668611
rx8FX000,Fish Oil,4.000903410374162,1.3865201882125737,1.1181013153540253,1.2400666819478328,0.6676610731752307
rxGE,Gastrointestinal Drugs - Cathartics & Laxatives,1.0609559309903875,0.05917032341615453,0.04682423399832469,1.2636687963389124,0.6853977800210416
rxSBX002,Alitretinoin,2.000753182194773,0.6935237007647023,0.5478600259970254,1.2658775377936913,0.6870678783166908
rxLFX012,Lifitegrast,2.000753182194773,0.6935237007647023,0.5478600259970254,1.2658775377936913,0.6870678783166908
rxSAC025,Econazole Nitrate,1.5342581423401689,0.4280469693221438,0.3321079134395423,1.2888791624655653,0.7045646391757322
rxNGC006,Phenobarbital,1.8579823069803483,0.619491117730778,0.4689678626802323,1.3209671003686252,0.7292924424625278
rxCAX012,Icosapent Ethyl,1.616358765612497,0.4801759438822552,0.3531187342188832,1.359814411842037,0.7597287377157295
rxNEX013,Lamotrigine,1.263823978357181,0.2341420283986093,0.1718480854903365,1.3624942502590507,0.7618485807261853
rxMCX007,Tamoxifen,0.7202776101388051,-0.3281185716476781,0.23593393544972616,-1.390722241894681,0.7843368758075498
rxNHX024,Amifampridine,1.7283141940965274,0.547146479140992,0.3790664362071842,1.4434052368644457,0.827086782419955
rxNAH025,Zomepirac,2.667670758340236,0.9812057165180358,0.6771144059458595,1.449098864094306,0.8317678435682081
rxVD,Vitamins & Comb - Vitamin A & Derivatives,2.667670758340236,0.9812057165180358,0.6771144059458595,1.449098864094306,0.8317678435682081
rxTEC006,Baclofen,1.203856313788273,0.18552999905754597,0.12737016282071864,1.456620569125682,0.8379701385566576
rxSLX015,Dextranomer,1.556728762852905,0.4425866727007569,0.3023584385600458,1.4637814469757655,0.8438942331843714
rxTEC001,Cyclobenzaprine,1.556728762852905,0.4425866727007569,0.3023584385600458,1.4637814469757655,0.8438942331843714
rx8F,"Electrolytic, Caloric, Water - Caloric/Nutrition/Dietary Misc",1.6439718679993107,0.4971151845650172,0.3392013638746014,1.465545948538092,0.8453568782239804
rxNAH012,Fenoprofen,0.6661138333961552,-0.40629470203183243,0.2755148109153588,-1.474674630674032,0.8529422058719385
rxMCX006,Letrozole,1.4813403773584906,0.39294733829046835,0.25918700224620506,1.5160765581801923,0.8877302482529456
rxSAX019,"Betamethasone/Calcipotriene, S",1.6262253977829726,0.4862616225413511,0.31798160297059047,1.5292130676702216,0.8989006171771317
rxLDB010,"Neomy/Bacitr/Poly/Hydroco,EENT",1.523117101274295,0.42075895951555375,0.268701585011091,1.5658968275091731,0.9304326359699879
rxSD,Skin & Mucous Membrane - Cell Stim/Proliferant S/MM,0.7453102396155508,-0.29395471827091346,0.18728737789309652,-1.5695383296930057,0.9335899991826075
rxIHX026,Efavirenz,1.1207499113937205,0.11399802499360097,0.07047126357903222,1.6176526317816664,0.9757710457102895
rx8NG000,Magnesium Carbonate,0.624434687570664,-0.4709085384395265,0.2853082862791551,-1.6505252776947879,1.0050868269611632
rxSAK001,Pyrethrins/Piperony Butox,1.446190656088654,0.36893296572875195,0.21716254337642593,1.6988793739132522,1.0489447473401163
rxHQA001,Propylthiouracil,1.5016991391028545,0.40659722642222257,0.2360222546632874,1.7227071531973954,1.070880093848168
rxCBE004,Nimodipine,2.7514499849352214,1.012128039971118,0.584003166943191,1.7330865605897872,1.080502023869206
rxSAX006,Flurandrenolide S/M,2.126441220798794,0.7544497940404544,0.4289221307388396,1.758943500399192,1.1046487063591444
rxSGX007,"Emoll/Moist, Misc.",1.638092493876963,0.493532451404998,0.27089329188807687,1.8218703311741933,1.1644700964262316
rxCBA005,Moexipril,1.9182561821471655,0.6514165348762129,0.35631771750553504,1.828190131651519,1.17056099574539
rxNAH017,Ibuprofen,0.7627043453661715,-0.2708848124816793,0.14809196875784894,-1.8291661239551336,1.1715029905536394
rxTAX008,Scopolamine,0.7510512916404047,-0.2862813317600374,0.15234965488268326,-1.8791071891858773,1.2201881556404663
rxLDG001,Sulfisoxazole,1.617336004878474,0.4807803542333153,0.24984389437036383,1.9243230075521303,1.2650873451013895
rxNM,Central Nervous System - Stimulant,0.8136199290069502,-0.20626193970148002,0.10594953981554077,-1.9467941065207472,1.2876919446290658
rxIDH002,Demeclocycline,1.6092060974820377,0.4757409502250432,0.24101337244867443,1.973919311578264,1.3152361343378212
rxTAX007,Atropine/Phenobarbital,1.825455287727644,0.6018294286487846,0.30204699868708557,1.9925025948437496,1.33426951020785
rxTIX004,Eletriptan,0.4207038418397073,-0.8658261564099891,0.4216423308119137,-2.053461175832976,1.3976375041795785
rxNHX019,Pergolide Mesylate,3.252203555823414,1.1793327837682792,0.5719035726088358,2.06211823155528,1.4067529214703554
rxNLB020,Phenelzine,1.884483102935629,0.6336535673466377,0.3003736516257687,2.1095511004943197,1.4572114077931002
rxTHX005,Pseudoephedrine,0.6286794604156711,-0.4641337540557422,0.21927450032453108,-2.116679109375755,1.4648693599368159
rxNGX006,Zaleplon,1.8523735849056604,0.616467835592782,0.2778090598157633,2.219034310837845,1.5770100193148344
rxGJX000,Nizatidine,3.2026523999698595,1.1639793414690907,0.5124945288857775,2.2712034487465,1.6357367894758301
rxJAX005,Bulk Compounding Ingredient,1.3889081988445735,0.3285179700434808,0.14455275226059444,2.272651090386993,1.6373815614341756
rxIK,Anti-Infective Agents - Sulfones,2.1562828151560334,0.7683858203048187,0.3358394234575567,2.2879559891869787,1.6548207311888652
rxIKX000,Dapsone,2.1562828151560334,0.7683858203048187,0.3358394234575567,2.2879559891869787,1.6548207311888652
rxSAX017,Alclometasone,2.6275723654455,0.9660603649484133,0.41565578928599195,2.3241835909657342,1.6964657916179537
rxSAD010,Azelaic Acid,3.0027130906624464,1.099516243531924,0.47156429189105215,2.3316359241762745,1.7050963426274586
rxGIX006,Balsalazide,3.7531080470162745,1.3225843092445422,0.5628652569299756,2.349735203871503,1.7261478676515007
rx8E,"Electrolytic, Caloric, Water - Caloric Agents",3.7531080470162745,1.3225843092445422,0.5628652569299756,2.349735203871503,1.7261478676515007
rxKAX011,Loratadine,2.1454433776226036,0.7633462338742494,0.32390226539325573,2.3567177986466277,1.7343038040255325
rxLFX004,Hydrocortisone,2.1454433776226036,0.7633462338742494,0.32390226539325573,2.3567177986466277,1.7343038040255325
rxSAX004,Diflorasone Diacetate,2.5582529151588256,0.9393245704969586,0.3933701521040296,2.3878897915176527,1.7709475997767816
rxTAX010,Hyoscyamine,1.413277712215605,0.34591162523691515,0.14403772453156538,2.40153491984046,1.7871082179648659
rxKAX002,Chlorpheniramine,0.534077201447527,-0.6272148784723522,0.25862129214570423,-2.425225213548878,1.8153400030303264
rxHAX001,Triamcinolone,1.4436057363988162,0.3671439674547002,0.15081166948084732,2.434453306687428,1.8263970094479665
rxREX000,"Respiratory Agent, Misc.",2.502827627808777,0.9174211438412442,0.37436709474486585,2.4505923643382013,1.8458154072101092
rxICX017,Atovaquone/Proguanil,6.505386469790568,1.872630521389635,0.7596536612358525,2.465110901121863,1.863371848968558
rxHDX014,Alogliptin,6.505386469790568,1.872630521389635,0.7596536612358525,2.465110901121863,1.863371848968558
rxCBA001,Perindopril,2.217125398741271,0.7962114913896912,0.3222381330632233,2.4708791719367182,1.8703701991367818
rxKAX019,Cetirizine,1.9553288324238045,0.6705583800214614,0.26862644449641315,2.496248577754656,1.9013057161481555
rxTHX008,Epinephrine,1.4021052223170638,0.33797483737752726,0.13287293965569588,2.543594190459677,1.9597202527777757
rxNAH009,Nabumetone,1.3429326480687658,0.29485576592520146,0.11401663593091341,2.586076702910834,2.0128911454542426
rxSAX016,Fluticasone Propionate,1.8878897579229956,0.6354596750878755,0.24294166158355945,2.615688354750591,2.050376844714163
rxCBD000,Betaxolol,1.959772266109809,0.672828275731455,0.2566152614788301,2.621933987300911,2.0583277772178787
rxNHX021,Milnacipran,5.338557757516389,1.6749555336310595,0.6292725674425729,2.6617329600720523,2.109358114402659
rxNAL009,Choline Salicylate,7.507346292947559,2.0158820468658982,0.7528726891879749,2.6775868959201667,2.129861817964994
rxGEC000,Magnesium Citrate,0.7700102423790969,-0.26135146243184065,0.09544577079373161,-2.7382194125358237,2.2092023780076366
rxHFX003,"Estrogens, Conjugated",0.7981323495503805,-0.22548084371728608,0.0817574769275227,-2.757923216211441,2.2353019828200047
rxHN,Hormones & Synthetic Subst - Pituitary Hormones,8.008439454449551,2.0804959174365005,0.7501004100358853,2.773623223772092,2.2562093563986756
rxSLX009,"Skin/Mucous Membrane, Misc.",8.008439454449551,2.0804959174365005,0.7501004100358853,2.773623223772092,2.2562093563986756
rxRBX002,Cough/Cough/Cold Combinations,1.6006046489366794,0.4703814634428292,0.1693642139519525,2.7773367966403653,2.261169072699913
rxTAX013,Clidinium,2.0988770347676944,0.7414024563533753,0.26551311193563526,2.7923383931905534,2.2812608881907632
rxGEC003,Sodium Phosphate,0.5262387032186399,-0.6420003607838612,0.22981639916567026,-2.7935358969794644,2.2828686042409165
rxCAX015,Fenofibric Acid,1.6112834085668821,0.4770310096206974,0.1706446859490446,2.7954636088881273,2.2854578725341166
rxIDB010,Itraconazole,2.4322363669681257,0.8888111497464263,0.31779101885697747,2.7968416254911146,2.287309712485852
rxNGX009,Eszopiclone,1.471349296845306,0.3861798687985421,0.13725399887744733,2.8136146994402553,2.30991112260393
rxRC,Respiratory Tract Agents - Expectorants/Cold Comb,4.205065581184985,1.4362898893044804,0.4977647216882965,2.8854794780010433,2.408025508039834
rxHQH000,Liothyronine,0.5808272922902492,-0.5433018257177193,0.18587251805880636,-2.9229809301116236,2.4600489776698677
rxCBD006,Pindolol,1.4389805309734514,0.3639348982608573,0.12318479855164512,2.954381567692201,2.50404462608423
rxICX005,Trimethoprim,2.822433752125967,1.037599545420242,0.35116650873293354,2.9547223884306955,2.5045243315238985
rxLFX023,Ciclesonide,2.3570264521600897,0.857400846699712,0.28978332621450664,2.958765288189967,2.5102182874394425
rxLMX003,Cyclopentolate,6.340970756707868,1.8470318729280248,0.6213819760186821,2.9724580760490116,2.529551942441571
rxNGX018,Tasimelteon,3.576275933386475,1.2743220169144995,0.4277941648388816,2.978820474081133,2.538561113940411
rxEAX013,Cyclosporine,2.042620406644889,0.714233496636234,0.23975077690824992,2.979066453284377,2.5389097489187065
rxCAX017,Fluvastatin Sodium,4.405638899359216,1.4828852884530346,0.49558573594848276,2.992187185563355,2.5575416006825598
rxDDX007,Glucose Meter,2.004232484317134,0.6952611866322531,0.2317809938662693,2.9996471023564513,2.5681658927778743
rxTEC007,Tizanidine,1.361255790052755,0.3084076487382682,0.10216058207164391,3.0188517183857257,2.5956201580457297
rxKAX024,Desloratadine,1.7600747022006864,0.5653562525815292,0.18716751602152712,3.0205896012238824,2.5981119249748637
rxLDC001,Trifluridine,9.512172143503166,2.2525722567334663,0.7434932555989449,3.029714445652684,2.611215097710315
rxCIX010,P.E.T.N.,5.256727725011307,1.6595087276505343,0.5456827947528583,3.0411600724962047,2.6276984543645914
rxHDX000,Dulaglutide,2.124485416351821,0.7535296160407292,0.24293803917968104,3.10173581125929,2.715818469635101
rxCAX002,Niacin,1.4146927872730384,0.3469123960552769,0.11042979570959173,3.141474579628736,2.7744338353611333
rxLHX030,"Glycerin/Propylene Glycol, EEN",7.009497964721845,1.947266081466449,0.61733543568739,3.1543079643536243,2.793500052744223
rxQAX002,Probenecid,3.3386135626461493,1.205555619806191,0.3802567406882365,3.170372779254944,2.817461286803659
rxSLX003,Estradiol,0.7288781903677521,-0.31624865233706295,0.09942912518489387,-3.180644019033471,2.832836091454431
rxCBE003,Nisoldipine,4.806876272336575,1.5700474495201513,0.4917492798730258,3.192780373619565,2.8510579525728788
rxNLB026,Selegiline,1.2682202667192601,0.23761455285257177,0.07422722750065926,3.2011778002952,2.863701097311022
rxRE,Respiratory Tract Agents - Misc Therapeutic Agents,3.205311203319502,1.164809184978457,0.3624924295050139,3.2133338248443217,2.8820539289793046
rxHDX010,Albiglutide,1.8422168382798303,0.610969649840632,0.1899085553126397,3.217178124675923,2.8878704446464
rxLDA004,Tobramycin,5.758236580217129,1.7506312785666862,0.5418753889096761,3.230689775538956,2.9083615493790984
rxQDX008,Denosumab,5.758236580217129,1.7506312785666862,0.5418753889096761,3.230689775538956,2.9083615493790984
rxSAC008,Triacetin,2.8513091436865023,1.0477782374741897,0.32264672769151603,3.2474472776180616,2.933878275691662
rxIHX023,Valacyclovir,4.006335319405687,1.3878769380355966,0.422755426038937,3.2829311052006913,2.9882867756388647
rxSAX014,Halobetasol Propionate,2.4050759120779515,0.8775814673331598,0.26642868225818583,3.2938700889671075,3.0051632432849167
rxCAX003,Gemfibrozil,1.682522152305124,0.5202939487532648,0.1571955561827771,3.3098515084504028,3.029906717637271
rxIDG006,Bacampicillin,3.7562231274043905,1.3234139651737975,0.39810058032635043,3.324320612868497,3.0523985007554746
rxHFX001,Raloxifene,1.7040826649324372,0.5330269395147353,0.15928057911866209,3.346465353554728,3.086987114264777
rxTAX009,Glycopyrrolate,5.208234673101576,1.6502409640104416,0.48847951586720534,3.378321731835045,3.137095568957511
rxHCE000,Ertugliflozin,2.5609596455454016,0.9403820497896098,0.2782904465061693,3.3791388155639144,3.138386248334342
rxLFX015,Fluticasone Furoate,2.0340971982013145,0.7100520832109289,0.20689867515555607,3.4318831799047467,3.222279135443024
rxGEF000,Docusate(Sod./Cal./Pot.) & Com,6.5107835004901595,1.873459802356496,0.5372264250329856,3.4872815540327635,3.3116181245735556
rxKAX005,Cyproheptadine,3.5066027769393298,1.2546476989714834,0.3587787718062259,3.49699535637273,3.3274126607011167
rxIDD022,Cefditoren,2.672709419140418,0.9830927216105056,0.27665824933358335,3.553455297207249,3.419981251849611
rxNEX001,Carbamazepine,2.3023734509556815,0.8339405260541158,0.23090495543216122,3.6116181417298496,3.5167088886225604
rxIDD019,Ceftriaxone,1.8030164116557088,0.5894610465955653,0.16289437928450493,3.618670264650665,3.5285313089069326
rxIDA005,Tobramycin,2.881513858469904,1.0583158013468061,0.2904995795236305,3.643088926607958,3.5696254326381016
rxLFX001,Fluorometholone,2.157701408760731,0.7690434924622481,0.2110418255368552,3.644033548828199,3.5712200580241436
rxCBD003,Acebutolol,1.73526724680454,0.551161434277367,0.15067113341024413,3.658042664195513,3.5949120256436546
rxTEC000,Carisoprodol,1.2057510527759197,0.1871026530960838,0.05092315428358891,3.674215702627472,3.6223639227706057
rxSAX015,Mometasone Furoate,1.6904556153684782,0.5249980874933999,0.14257895718908933,3.6821568753455205,3.635882537093298
rxDDX009,Lancet Device,1.7082818367403347,0.5354880915548911,0.14412602799615817,3.7154155914791813,3.6927822111951083
rxIDB013,Ketoconazole,7.263670991099714,1.98288534719775,0.5335105144009142,3.716675292565428,3.6949462804389204
rxSLX013,Dexpanthenol,4.723533596326716,1.5525571627934196,0.41630628542705533,3.7293627724135257,3.716778816416431
rxGIX003,Mesalamine,1.9441081173260573,0.6648033204002057,0.1781497907323414,3.7317098025617663,3.720824835538337
rxILX000,Methenamine,2.3279247790479074,0.8449772179416286,0.22638452484928226,3.732486655190679,3.7221645427847894
rxHBX001,Testosterone,1.5153132967884129,0.4156222141418798,0.11048338777787099,3.7618525508784755,3.7729892616437484
rxCCX009,Telmisartan,1.7642173460085948,0.5677071620176346,0.15022456681101545,3.7790567419762837,3.8029302913571006
rxLDA020,Gatifloxacin,2.0300000000000002,0.7080357930536961,0.18681897733439326,3.789956476350688,3.8219625956404597
rxCAX000,Pitavastatin,4.119798742138364,1.4158043131727414,0.37187218554675705,3.807233689960193,3.852231141468695
rxHB,Hormones & Synthetic Subst - Androgens & Comb,1.5227148812808766,0.4204948477733039,0.110379262131703,3.8095457394123122,3.856291039796788
rxGEE000,"Laxatives, Misc.",1.2616706131058706,0.23243672617350725,0.06050231793257074,3.8417821682890856,3.9131271004996746
rxEAX034,Anakinra,2.948508858858192,1.0812995709844124,0.28102390144001527,3.8477138970872073,3.92363204880771
rx1AX000,Devices & Non-Drug Items,7.765785304767652,2.04972758539136,0.5314214770327735,3.8570657641391306,3.9402234803401863
rxNAI013,Oxymorphone,3.7357143837590763,1.3179390677008778,0.3397795655909446,3.8788061471816833,3.978933308413119
rxNLB027,Desipramine,1.408940834117991,0.3428382406352991,0.08760393590229225,3.913502710856264,4.041116706365199
rxKAX003,Diphenhydramine,6.613942960615662,1.8891799904848665,0.48005600620145855,3.9353324738781836,4.0804951428301095
rxCBA002,Benazepril,1.7307562569205612,0.5485584557192891,0.13853885639344007,3.9595999995945093,4.12450232499888
rxDDX004,Blood Glucose Test Supplies,4.3431461352657,1.4685990014474906,0.3700039626693132,3.9691439811957747,4.141876303364365
rxSL,Skin & Mucous Membrane - S/MM Miscellaneousellaneous,1.326356539440093,0.2824357390599816,0.07113047467652518,3.970671366167508,4.144660271663082
rxNLB016,Sertraline,1.951967329186264,0.6688377507536332,0.16790996908777303,3.9833117377563556,4.167736962702405
rxQDX005,Risedronate,1.7642907282831237,0.5677487559564861,0.14237813904859428,3.9876118605729984,4.175602487281221
rxQHX004,Teriparatide,8.268051154368493,2.112398828830921,0.5295788547723158,3.9888277445275153,4.177827896717463
rxCAX006,Colestipol,3.6755266933474284,1.301696440313436,0.3259009776273926,3.9941470866088795,4.187570983126146
rxSNX006,Chlorhexidine Gluconate,1.3837631256982368,0.32480669059517003,0.08125854278059307,3.997200534006419,4.193169072184823
rxNEX011,Divalproex Sodium,2.310526352006937,0.8374753565896691,0.20883502689434763,4.010224573166832,4.217090260606276
rxHAX006,Hydrocortisone,3.5472803006977163,1.2661811973936716,0.3143454558227909,4.027992687470146,4.249838153657966
rxSGX012,Urea,2.584915047131386,0.9496926436414057,0.231382721168647,4.10442335039014,4.392197007907763
rxTFX005,Pilocarpine HCl,8.770468608511923,2.17139023808224,0.5279414485311354,4.1129376072357795,4.408205507020812
rxNAH003,Celecoxib,0.805609739430348,-0.2161558479905511,0.0524783444703672,-4.118953259141153,4.419534262251878
rxCBA009,Quinapril,1.6786885245901637,0.518012848432096,0.12519899934644915,4.137515883802371,4.4545863001626875
rx8HO002,Methyclothiazide,3.8431764972434106,1.3462992374714775,0.32438143647829704,4.150358454811124,4.478920786292859
rxNLN026,Fluphenazine,2.144460216505998,0.7628878733949304,0.18307615891258996,4.167051995880974,4.5106545537826515
rxNAH023,Ketoprofen,0.7739668112163505,-0.2562262858772035,0.061009946212937725,-4.199746136194237,4.573140125242309
rxQHX011,Silodosin,7.417871698113208,2.003892182896415,0.47663171169271173,4.2042779230525475,4.581836391252061
rxHCC000,Nateglinide,7.417871698113208,2.003892182896415,0.47663171169271173,4.2042779230525475,4.581836391252061
rxKAX009,Levocetirizine,1.9746103728144397,0.6803710993032822,0.16037881342273946,4.2422754276770025,4.655087458509827
rxNLB008,Amoxapine,1.472345493218943,0.38685670283380263,0.0908330789805805,4.258984801302508,4.687489576895852
rxCCX014,Olmesartan,1.4737775334997818,0.3878288553071611,0.08956202399933497,4.330282389665969,4.827052087989744
rxLDB009,"Sod.Sulfacetamide/Prednis,EENT",1.608570777449344,0.4753460688733257,0.109626860530742,4.336036502112794,4.838407831109325
rxLDA009,Chloramphenicol,1.9222051460016858,0.6534730405451166,0.14906435634744256,4.383831631902578,4.933264537187675
rxHDX001,Glucagon,6.851389098595802,1.9244514198315787,0.4372730275159706,4.401029331179801,4.967628841397256
rxIDF002,Clarithromycin,2.151960465569933,0.7663792711130997,0.17344559355464062,4.418557170618849,5.002779683769191
rxTIX006,Sumatriptan,0.508974373780185,-0.6753576099069153,0.15070041417119032,-4.481458220411611,5.129978189042923
rxVLX000,Vitamin B Complex,3.5735402494331066,1.273556770923017,0.28318686006039423,4.497231159141388,5.162133101062143
rxIHX021,Acyclovir,2.724147625896169,1.0021555813474918,0.22141204894326144,4.526201650409288,5.221463266105775
rxNLN007,Asenapine,3.210648113136202,1.1664728211657749,0.25646832317871593,4.548214012195715,5.266777833571939
rxNAJ003,Nalbuphine,7.354375896700144,1.9952954961634926,0.43536736960863687,4.583015713734164,5.338833480077809
rxSLX017,Diclofenac,2.482150073243421,0.9091251495972992,0.19790140952616017,4.593828572388838,5.361324161160432
rxGIX014,Linaclotide,3.101664958840237,1.1319390508102312,0.2455839222140807,4.609174088454764,5.393326637056685
rxLDA013,Moxifloxacin,2.158260150667713,0.7693024113160932,0.16519897459467298,4.656823162514352,5.493324468763131
rx2EX028,Vaccines,0.3453857175175326,-1.0630934646817471,0.22791658486603258,-4.6643971315497925,5.509306907901566
rxNAL008,Salicylamide,1.96933649605216,0.6776966819842433,0.14437241697351713,4.694086974443021,5.572189288331899
rxLDA010,"Neomycin/Polymyx/Gramicid,EENT",6.018128257421256,1.7947762902807256,0.38207875446663214,4.697398819743765,5.5792265680303945
rxNLN028,Haloperidol,3.0981682282345506,1.1308110427264826,0.24023702006556696,4.707064058727729,5.599790308444766
rxGFX000,Ursodiol,5.57276321422276,1.7178910196572605,0.3623009377254224,4.7416135062813485,5.673617406229487
rxGF,Gastrointestinal Drugs - Cholelitholytic Agents,5.57276321422276,1.7178910196572605,0.3623009377254224,4.7416135062813485,5.673617406229487
rxLHX019,Olopatadine,1.6368385736196318,0.49276668242069704,0.103828464071446,4.7459691022840955,5.682960154947932
rxSN,Skin & Mucous Membrane - S/MM Soaps/Cleanser/Antiseptic,1.4622361199191534,0.3799668530197645,0.07980562350805288,4.7611538675770575,5.715593598932526
rxSAX009,Desoximetasone,2.0731613454960094,0.7290746623091289,0.15281492107435368,4.770965146488477,5.736730296860117
rx8GC002,Acetazolamide,3.6239474613018707,1.2875638906423854,0.26662926713491564,4.829041854549569,5.862672565034251
rxVLX007,Cyanocobalamin (B12),2.2910772033705307,0.8290221014502931,0.17006877577952456,4.874628500442838,5.962520087338531
rxIEX015,Rifaximin,4.554243911516364,1.5160595260483696,0.30663196494380407,4.94423184590757,6.116652708326836
rxCCX015,Candesartan,3.27370374758125,1.1859219884715566,0.23866854633421247,4.968907745434062,6.171784339411627
rx2B,"Serums, Toxoids, Vaccines - Serums/Toxoids/Vaccines",2.793261763145931,1.0272100037121723,0.20648769295303665,4.974679066930153,6.184715692317652
rx2BX000,Dipth/Tetanus/Pertussis,2.793261763145931,1.0272100037121723,0.20648769295303665,4.974679066930153,6.184715692317652
