code,description,log_or,z,pval,p_two,group
B59,Pneumocystosis,1.6418483044851708,4.928304721240763,8.294618098704602e-07,6.081203604991444,B
W03,Other fall on same level due to collision with another person,1.6657534596738397,3.31798627310155,0.0009066894021664953,3.042541460488785,W
P22,Respiratory distress of newborn,1.2103888769977473,3.31798627310155,0.0009066894021664953,3.042541460488785,P
J47,Bronchiectasis,1.2001314707036004,22.67233834616996,8.401116212238106e-114,110.16770969916685,J
M34,Systemic sclerosis [scleroderma],1.3470054089902939,11.117453888046363,1.031744635358704e-28,25.694851846338977,M
B48,Other mycoses not elsewhere classified,1.11828785406025,3.0871100114040226,0.0020211278244132037,2.6944062190518308,B
J64,Unspecified pneumoconiosis,1.1062809139245513,3.046540748972834,0.0023149109933443103,2.635465702634166,J
A03,Shigellosis,1.128200429932511,3.046540748972834,0.0023149109933443103,2.635465702634166,A
M97,Periprosthetic fracture around internal prosthetic joint,1.4004375772137,3.046540748972834,0.0023149109933443103,2.635465702634166,M
I28,Other diseases of pulmonary vessels,1.3376390695723135,6.718013551212097,1.842185652992495e-11,10.734666604319811,I
A88,Other viral infections of central nervous system not elsewhere classified,1.3830094324200393,4.252163688990929,2.117150166726281e-05,4.674248336941537,A
P91,Other disturbances of cerebral status of newborn,1.4391802354265848,3.0075127006602393,0.0026339511816986174,2.5793922786207735,P
C60,Malignant neoplasm of penis,1.1047566713749928,3.0075127006602393,0.0026339511816986174,2.5793922786207735,C
B25,Cytomegaloviral disease,1.0781900077875006,5.1628371679675,2.4323471397884015e-07,6.61397444332369,B
A66,Yaws,1.2113440317018136,2.9699151844036016,0.002978819802014054,2.5259557678013924,A
R84,Abnormal findings in specimens from respiratory organs and thorax,1.2905111185570282,2.864759916991151,0.004173255118033142,2.3795250653320545,R
F93,Emotional disorders with onset specific to childhood,1.3580181226763388,2.8319830622752407,0.004626029906328176,2.3347915639321704,F
J92,Pleural plaque,1.1052823342960088,5.59651077094314,2.1870874012954304e-08,7.660133861159043,J
K77,Liver disorders in diseases classified elsewhere,1.1916163289921324,2.7694301149946954,0.005615444960019223,2.250615825150585,K
B94,Sequelae of other and unspecified infectious and parasitic diseases,1.2331913458428452,2.7694301149946954,0.005615444960019223,2.250615825150585,B
D19,Benign neoplasm of mesothelial tissue,1.2744540964762525,2.7694301149946954,0.005615444960019223,2.250615825150585,D
D65,Disseminated intravascular coagulation [defibrination syndrome],1.3662282013423597,3.83237179544569,0.00012691374164343008,3.896491351925684,D
J99,Respiratory disorders in diseases classified elsewhere,1.3036794451841793,4.643789581045067,3.4207596149400623e-06,5.465877443667356,J
S35,Injury of blood vessels at abdomen lower back and pelvis level,0.8928781446325211,2.6822649023318084,0.007312552964363218,2.135930975330634,S
L88,Pyoderma gangrenosum,1.330230386838734,2.6019882338106735,0.009268503210920534,2.032990395275532,L
C94,Other leukemias of specified cell type,1.335901605973065,2.6019882338106735,0.009268503210920534,2.032990395275532,C
R54,Age-related physical debility,0.9559228061161912,3.660939601611753,0.000251291997616344,3.599821341277699,R
V46,Car occupant injured in collision with other nonmotor vehicle,1.1627064010739876,2.5039687802674693,0.01228088702084641,1.9107702639483928,V
C40,Malignant neoplasm of bone and articular cartilage of limbs,1.303948948983574,2.5039687802674693,0.01228088702084641,1.9107702639483928,C
A02,Other salmonella infections,0.7729381609897712,2.5039687802674693,0.01228088702084641,1.9107702639483928,A
E85,Amyloidosis,1.0146470678541477,4.981871537817409,6.297223622717002e-07,6.200850884054201,E
N82,Fistulae involving female genital tract,1.0693903404724396,3.475921046078329,0.0005091021424518591,3.29319507531964,N
R46,Symptoms and signs involving appearance and behavior,1.0371625019761626,2.458299787736905,0.01395965894155593,1.8551251921433491,R
E44,Protein-calorie malnutrition of moderate and mild degree,1.1183051030238722,6.821003084984482,9.040700025439388e-12,11.043797940607035,E
J12,Viral pneumonia not elsewhere classified,1.0221971239952186,7.563386203439225,3.9270938598147087e-14,11.445090632397974,J
D81,Combined immunodeficiencies,1.0829336354501289,2.393441901768809,0.01669112453382369,1.7775144025429128,D
R91,Abnormal findings on diagnostic imaging of lung,1.0672018580523306,25.195062427141085,4.537240954571294e-140,136.34377592231147,R
A07,Other protozoal intestinal diseases,1.1782964273077854,2.3524043953718814,0.018652484004442627,1.7292633237702246,A
J95,Intraoperative and postprocedural complications and disorders of respiratory system not elsewhere classified,1.0310941344206905,8.36080654908266,6.229091647923053e-17,14.158954178300737,J
J96,Respiratory failure not elsewhere classified,1.067346603438262,17.170899857662793,4.3856785538007297e-66,62.690796516165044,J
J43,Emphysema,1.061498147055591,18.624394604438685,2.0378369079041075e-77,73.95330322302243,J
I27,Other pulmonary heart diseases,0.7873693671420068,16.427776946407626,1.2101461779769111e-60,57.288290074847026,I
J81,Pulmonary edema,0.8141473932267008,14.31286445482816,1.8186536692106637e-46,43.23058229478051,J
786,nan,1.125653196135942,6.460771835012853,1.0417028398890819e-10,9.982256151863771,7
A87,Viral meningitis,0.9217991513465529,2.2938127231489998,0.0218012582878593,1.661518439803487,A
J70,Respiratory conditions due to other external agents,0.991404373699229,3.230089082385355,0.0012375165302114944,2.9074489912374726,J
J15,Bacterial pneumonia not elsewhere classified,1.0464229289177627,12.01614592716059,2.9228939990974e-33,30.175579217819486,J
I09,Other rheumatic heart diseases,0.8485014717313387,3.190780646652125,0.0014188896114589017,2.848051391011242,I
F80,Specific developmental disorders of speech and language,0.7690095168890654,2.2565583864372005,0.024035683103211077,1.619143530546385,F
T68,Hypothermia,0.9670646443050521,2.2565583864372005,0.024035683103211077,1.619143530546385,T
M05,Rheumatoid arthritis with rheumatoid factor,0.981496960004944,8.614753851472981,7.009201896479323e-18,15.082059037152971,M
R62,Lack of expected normal physiological development in childhood and adults,0.891456430213198,4.954783231047129,7.241096922331311e-07,6.140195639433955,R
W21,Striking against or struck by sports equipment,0.7458853585098659,2.220629938350845,0.02637603632659815,1.5787904677290883,W
J82,Pulmonary eosinophilia not elsewhere classified,1.079910042472789,9.029856777282152,1.7189662566040827e-19,16.65207899008648,J
W17,Other fall from one level to another,0.9688902059564156,3.814880164358924,0.00013624903568712992,3.8656665627925335,W
Q78,Other osteochondrodysplasias,1.2595996389648,3.0909628810695313,0.0019950857268654183,2.7000384383708633,Q
V19,Pedal cycle rider injured in other and unspecified transport accidents,1.0840063769550716,2.185936702436639,0.028820236577452127,1.5403024585025882,V
H59,Intraoperative and postprocedural complications and disorders of eye and adnexa not elsewhere classified,1.0411539223530997,3.6709386575401233,0.00024166133938281626,3.6167928218127265,H
V48,Car occupant injured in noncollision transport accident,1.0860416111082112,2.1199368208305476,0.0340113736913301,1.4683758269171303,V
833,nan,0.864452868214887,2.1199368208305476,0.0340113736913301,1.4683758269171303,8
M08,Juvenile arthritis,1.2354337961956237,2.1199368208305476,0.0340113736913301,1.4683758269171303,M
E84,Cystic fibrosis,0.8391851888539864,2.1199368208305476,0.0340113736913301,1.4683758269171303,E
Z18,Retained foreign body fragments,1.0397122281681794,2.964210638024173,0.0030346049023624974,2.5178978449160705,Z
E43,Unspecified severe protein-calorie malnutrition,0.8702980904384384,4.175521053590431,2.9730475433128567e-05,4.52679814574517,E
L13,Other bullous disorders,0.6572854919892916,2.920777683408446,0.00349158885397603,2.456976901553517,L
Q45,Other congenital malformations of digestive system,0.9483807950530869,2.0579932148118707,0.03959078473983528,1.4024058898920857,Q
T43,Poisoning by adverse effect of and underdosing of psychotropic drugs not elsewhere classified,1.0651344109084198,2.0579932148118707,0.03959078473983528,1.4024058898920857,T
832,nan,0.7277245473749276,2.0430844483328454,0.041044079127612015,1.3867494837983259,8
J18,Pneumonia unspecified organism,1.0070303172364037,21.034084298157588,3.198893109460434e-98,94.65205705434467,J
S37,Injury of urinary and pelvic organs,1.0672030108493074,4.520760452629706,6.161788271126447e-06,5.2102932288138275,S
T86,Complications of transplanted organs and tissue,0.9279542911711309,5.308876671717627,1.1030293458232919e-07,6.957412933108689,T
J44,Other chronic obstructive pulmonary disease,0.8316337823513733,24.060294835430767,6.513805049695744e-128,124.22669647995393,J
J98,Other respiratory disorders,1.0856848523460016,23.766117087968627,7.486945895098011e-125,121.17689344088774,J
J16,Pneumonia due to other infectious organisms not elsewhere classified,0.7444908215004425,3.4384473021957622,0.0005850603996856894,3.232799296488514,J
G92,Toxic encephalopathy,0.7820592293073709,3.949175538918485,7.842082908841264e-05,4.1055685705206475,G
I37,Nonrheumatic pulmonary valve disorders,0.8105546149678745,6.756491479445851,1.4137329038310327e-11,10.84963263392625,I
J42,Unspecified chronic bronchitis,0.8562745255142804,7.263744847057181,3.7651794061827256e-13,10.497899863712457,J
J80,Acute respiratory distress syndrome,0.7916029106985174,6.135757859258491,8.475416841338573e-10,9.071838932954815,J
T31,Burns classified according to extent of body surface involved,1.0593947564944342,2.7591909606179517,0.005794466404293479,2.236986550785909,T
J93,Pneumothorax and air leak,0.7743427233940009,4.755483748084736,1.979717869818415e-06,5.703396696764401,J
A48,Other bacterial diseases not elsewhere classified,1.0200664696138801,1.9179931964839028,0.05511187383195963,1.2587548224884977,A
F95,Tic disorder,0.8509956091564944,1.905007016025096,0.056779159102272804,1.2458110436514267,F
C26,Malignant neoplasm of other and ill-defined digestive organs,1.0161729069481822,1.905007016025096,0.056779159102272804,1.2458110436514267,C
E50,Vitamin A deficiency,0.8488380809794687,1.905007016025096,0.056779159102272804,1.2458110436514267,E
R06,Abnormalities of breathing,0.7952915496365179,24.379415529071643,2.827775711448409e-131,127.57766093437303,R
R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,0.8581916578074926,4.970643356550454,6.673109971733266e-07,6.1756717179900225,R
J61,Pneumoconiosis due to asbestos and other mineral fibers,0.8213668568820595,2.6401946541560695,0.008285842110536333,2.081663346583964,J
A15,Respiratory tuberculosis,0.51645765226521,2.6314404008824095,0.008502377840735065,2.0704595991454076,A
512,nan,1.0958898625874824,4.146108447215764,3.3817370389580394e-05,4.470860165800817,5
R65,Symptoms and signs specifically associated with systemic inflammation and infection,0.8871265967698158,5.544857765440478,2.9419321863524077e-08,7.531367342292506,R
R09,Other symptoms and signs involving the circulatory and respiratory system,0.8694494761372455,20.678098345329634,5.454912609008543e-95,91.43506130927241,R
J13,Pneumonia due to Streptococcus pneumoniae,0.6081216497623045,4.482280462443979,7.384959931115529e-06,5.131651856715286,J
279,nan,0.6219631267271887,1.818513663529196,0.06898566028598972,1.161241174565331,2
I06,Rheumatic aortic valve diseases,0.7070337427124213,3.612912256200514,0.0003027771827922355,3.518876856255187,I
Z94,Transplanted organ and tissue status,0.7100063560713912,6.705995042117373,2.0003851416524683e-11,10.69888637994036,Z
H71,Cholesteatoma of middle ear,0.605425373292444,3.129040587734643,0.0017537808147223058,2.756024685146028,H
I72,Other aneurysm,0.9505027876500711,6.145851720237311,7.953555932148279e-10,9.09943866047115,I
T20,Burn and corrosion of head face and neck,1.0669006128829572,1.7722349669563882,0.07635556144656949,1.117159325109281,T
G72,Other and unspecified myopathies,0.9447605419425936,4.317181871497545,1.5803394008298963e-05,4.801249631983357,G
287,nan,0.5816004377401044,1.7609905449153977,0.07824000332829374,1.1065711397457672,2
M80,Osteoporosis with current pathological fracture,0.7711925871547874,6.272793110794324,3.5462799373112196e-10,9.450226984913627,M
J91,Pleural effusion in conditions classified elsewhere,0.44847255966350674,10.873349002598156,1.5442615544441041e-27,24.538833911427577,J
I50,Heart failure,0.6299773046891669,16.923949047552654,2.9964785456965077e-64,60.868762259291586,I
T24,Burn and corrosion of lower limb except ankle and foot,0.6687930205879912,2.474595646994186,0.013338709886106928,1.8748861731510573,T
N02,Recurrent and persistent hematuria,0.8574379471644838,1.7498704691713687,0.08014066740622953,1.0961470451122566,N
793,nan,1.0190539880566163,11.648204470240445,2.343444030787083e-31,28.298363648088237,7
Q24,Other congenital malformations of heart,0.9012508924319091,3.8682285781456267,0.00010962887495611922,3.960075042726762,Q
C34,Malignant neoplasm of bronchus and lung,0.6580763267803241,6.642286835919427,3.0885315870854294e-11,10.51024795267929,C
N70,Salpingitis and oophoritis,0.5761484295733446,1.7279925937680616,0.0839895522060693,1.0757747341935262,N
S56,Injury of muscle fascia and tendon at forearm level,0.6298104303629899,1.7279925937680616,0.0839895522060693,1.0757747341935262,S
T56,Toxic effect of metals,0.86340391744836,1.7279925937680616,0.0839895522060693,1.0757747341935262,T
G23,Other degenerative diseases of basal ganglia,0.8588978856478146,1.7172296280199368,0.08593722411708757,1.065818678696117,G
J94,Other pleural conditions,0.7319552183766188,5.861540021645601,4.5859391223852355e-09,8.338571714758206,J
C15,Malignant neoplasm of esophagus,0.7697678391370271,2.4059367092299278,0.016131059082955194,1.7923371181173078,C
R57,Shock not elsewhere classified,0.7019313638153126,3.787413676853606,0.0001522235450325575,3.817518168282482,R
I51,Complications and ill-defined descriptions of heart disease,0.8712371624348372,15.9308257529787,3.872097060248809e-57,53.80976262345526,I
R77,Other abnormalities of plasma proteins,0.6424309359873664,2.3837681195021077,0.01713639624935243,1.7660805040917262,R
Z99,Dependence on enabling machines and devices not elsewhere classified,0.37808002401584523,6.452345713350346,1.1013198500943896e-10,9.958086533019365,Z
I43,Cardiomyopathy in diseases classified elsewhere,0.7030474695104125,2.907516229383524,0.0036431143980680974,2.438527191187493,I
W06,Fall from bed,0.8396701997683157,1.675294362525582,0.09387649099585377,1.0274431522393908,W
H30,Chorioretinal inflammation,0.6899880658753911,2.8956705279286084,0.0037834940134557618,2.4221069488710367,H
E90,nan,0.6135197242822669,2.3619400128653014,0.01817958360889442,1.7404160682224352,E
D59,Acquired hemolytic anemia,0.9422144059871906,2.3619400128653014,0.01817958360889442,1.7404160682224352,D
Q25,Congenital malformations of great arteries,0.8906174419204785,2.8897777784327996,0.0038551424096036273,2.4139595744061038,Q
W29,Contact with other powered hand tools and household machinery,0.7037175088130472,1.6650783172478336,0.09589713197014961,1.0181943812356307,W
Z73,Problems related to life management difficulty,0.681436595212704,1.6650783172478336,0.09589713197014961,1.0181943812356307,Z
T17,Foreign body in respiratory tract,0.606979456676482,3.3198649903118844,0.0009006099114188647,3.0454632778362942,T
M02,Postinfective and reactive arthropathies,0.7775857458652881,1.6549650691701132,0.09793158372254566,1.009077222146617,M
L59,Other disorders of skin and subcutaneous tissue related to radiation,0.7027788017357711,1.6549650691701132,0.09793158372254566,1.009077222146617,L
V43,Car occupant injured in collision with car pick-up truck or van,1.0095811913198425,1.6549650691701132,0.09793158372254566,1.009077222146617,V
C07,Malignant neoplasm of parotid gland,0.7121330888683651,1.6449525750877134,0.09997959150208265,1.000088642025855,C
A93,Other arthropod-borne viral fevers not elsewhere classified,0.5686436023545935,1.6449525750877134,0.09997959150208265,1.000088642025855,A
R99,Ill-defined and unknown cause of mortality,0.6181917789484609,1.6350388519975432,0.10204090327701466,0.9912257056239214,R
D86,Sarcoidosis,0.6398823339912312,4.862448192377164,1.1594273041881472e-06,5.9357564763314565,D
F02,Dementia in other diseases classified elsewhere,0.5995187334892569,5.117613888225933,3.094252245478241e-07,6.509444285221681,F
J41,Simple and mucopurulent chronic bronchitis,0.4742376953738879,5.114559418262761,3.144740909802958e-07,6.502415129575786,J
Q64,Other congenital malformations of urinary system,0.7102730151937761,1.6252219747596703,0.10411526974721083,0.9824855713479584,Q
J85,Abscess of lung and mediastinum,0.664934324185807,1.6252219747596703,0.10411526974721083,0.9824855713479584,J
T79,Certain early complications of trauma not elsewhere classified,0.6111585481539311,3.616640986413079,0.0002984507920146508,3.5251272642605427,T
E20,Hypoparathyroidism,0.5660803899142208,2.284655375167768,0.02233304319206901,1.6510520941487723,E
L94,Other localized connective tissue disorders,0.7529249118236253,4.255940665170919,2.081719134625838e-05,4.681577865848746,L
H70,Mastoiditis and related conditions,0.4221925842581753,3.216527119506239,0.0012975226980422752,2.8868850361397835,H
F05,Delirium due to known physiological condition,0.5681834058608652,4.525210000870208,6.033556396231572e-06,5.219426623519807,F
Q39,Congenital malformations of esophagus,0.7073207363036653,3.206957115427974,0.0013414699190115813,2.8724190614592446,Q
C17,Malignant neoplasm of small intestine,0.9975238034177564,1.6058713333458552,0.10830218328582691,0.9653627882552926,C
G03,Meningitis due to other and unspecified causes,0.7709211466246854,2.2575624514479498,0.023972951836067843,1.620278487151702,G
J69,Pneumonitis due to solids and liquids,0.7093340129658489,3.5526507627554227,0.0003813704116587102,3.4186530043991348,J
W26,Contact with other sharp objects,0.7973514300508157,2.7485940971393323,0.005985145284987101,2.2229253029514076,W
M06,Other rheumatoid arthritis,0.4621210458716612,11.915641721557053,9.81078919928998e-33,29.656934593206962,M
E46,Unspecified protein-calorie malnutrition,1.0996822651069245,4.455564498896355,8.367273443217357e-06,5.077416038001268,E
C95,Leukemia of unspecified cell type,0.7989624842107909,2.2309765367693553,0.025682683257821436,1.5903596043108055,C
T46,Poisoning by adverse effect of and underdosing of agents primarily affecting the cardiovascular system,0.43688058079790615,2.2309765367693553,0.025682683257821436,1.5903596043108055,T
T73,Effects of other deprivation,0.6723775315590362,1.577526675066431,0.11467438922806483,0.9405335643033488,T
M35,Other systemic involvement of connective tissue,0.7202153825199885,7.982528945837252,1.4336517320924252e-15,12.83658860256262,M
N47,Disorders of prepuce,0.4970571983333406,3.482266999034397,0.0004971876891112057,3.303479633484261,N
C32,Malignant neoplasm of larynx,0.7628085540291322,2.2048790375098077,0.02746258386207356,1.5612586038709715,C
I35,Nonrheumatic aortic valve disorders,0.8019062783549636,12.230339001352926,2.1404347866708587e-34,31.295644726645882,I
L93,Lupus erythematosus,0.5450833613208328,3.095538522735754,0.0019645585176234874,2.7067350304803384,L
518,nan,0.5422340872973732,2.6690752307023518,0.007606041180793127,2.1188413275514675,5
Z40,Encounter for prophylactic surgery,0.8057726424477251,1.5409364440264872,0.12333225498656374,0.9089233278588753,Z
W27,Contact with nonpowered hand tool,0.6875476377600906,1.5319934074715096,0.12552406159409205,0.9012730166855891,W
I26,Pulmonary embolism,0.5930136079925961,6.577772895225203,4.7754686691719894e-11,10.320983999902836,I
I95,Hypotension,0.2842480017081124,9.79539608953047,1.178346696852798e-22,19.74614904464585,I
I44,Atrioventricular and left bundle-branch block,0.6375405225795052,9.3655802069128,7.563358541024064e-21,17.97727857726614,I
Y83,Surgical operation and other surgical procedures as the cause of abnormal reaction of the patient or of later complication without mention of misadventure at the time of the procedure,0.4724121809705527,2.6281062016759704,0.00858617049879298,2.0662004918232966,Y
I21,Acute myocardial infarction,0.42410870795244093,8.462323555492675,2.6210212027547426e-17,14.524564125851036,I
J90,Pleural effusion not elsewhere classified,0.5719889545875159,4.969015761324541,6.729360059178612e-07,6.172026233841676,J
I07,Rheumatic tricuspid valve diseases,0.595393682024062,6.630173909866846,3.3529159977688715e-11,10.474577327025234,I
R04,Hemorrhage from respiratory passages,0.8274406703645915,7.912013650433746,2.532586153257608e-15,12.597061632307716,R
E09,Drug or chemical induced diabetes mellitus,0.6019456496369741,1.4969968615077474,0.13439407470017775,0.8716198784677832,E
I71,Aortic aneurysm and dissection,0.7040381219397317,8.855202772167546,8.353182006156772e-19,15.982259095346175,I
A41,Other sepsis,0.7010229341647803,7.340581890294136,2.1266720365733048e-13,10.737002445878899,A
D69,Purpura and other hemorrhagic conditions,0.9794861605257164,8.563764767841276,1.09240600463751e-17,14.894434237575688,D
T25,Burn and corrosion of ankle and foot,0.4765712714375221,1.4799455096610068,0.13888778912293356,0.8573359353253411,T
M32,Systemic lupus erythematosus (SLE),0.29165512399132043,4.847248162693777,1.2518579354570139e-06,5.902444953352257,M
S32,Fracture of lumbar spine and pelvis,0.647201854387203,5.372867583201945,7.74942385985583e-08,7.110730584433875,S
N26,Unspecified contracted kidney,0.8720089579931071,2.491868196876095,0.012707318276114097,1.8959460923075482,N
I45,Other conduction disorders,0.42566509567047284,7.4363905343202905,1.0347363506561078e-13,11.038799489438361,I
D38,Neoplasm of uncertain behavior of middle ear and respiratory and intrathoracic organs,0.6401807324905078,2.4778847438883083,0.013216383041871688,1.8788873829655408,D
815,nan,0.4768705915410427,2.8413636285526525,0.004492105961861579,2.34755000795176,8
D43,Neoplasm of uncertain behavior of brain and central nervous system,0.7059840781876774,1.4224475526086096,0.15489636684258198,0.8099587686754167,D
Z52,Donors of organs and tissues,0.4293400514527085,1.4224475526086096,0.15489636684258198,0.8099587686754167,Z
M33,Dermatopolymyositis,0.5104200018415681,2.0061199714642077,0.04484344954535899,1.3483009870473535,M
I42,Cardiomyopathy,0.9197139586702844,8.89075336399691,6.069596728003159e-19,16.117512730015005,I
Q38,Other congenital malformations of tongue mouth and pharynx,0.37078772393879067,1.414495879769299,0.15721635628600963,0.8035022733396403,Q
T45,Poisoning by adverse effect of and underdosing of primarily systemic and hematological agents not elsewhere classified,0.9546091339709932,2.43659665460419,0.014826206585981001,1.828969952782568,T
Z45,Encounter for adjustment and management of implanted device,0.5798803251928666,9.216191441443868,3.0784029824631016e-20,17.381481029881083,Z
F09,Unspecified mental disorder due to known physiological condition,0.6342712152156191,1.4066066882744197,0.15954404872863515,0.7971193911101987,F
B91,Sequelae of poliomyelitis,0.5336247564799399,1.4066066882744197,0.15954404872863515,0.7971193911101987,B
I36,Nonrheumatic tricuspid valve disorders,0.5717308506461622,8.419926599354472,3.7672025674895436e-17,14.371321001989747,I
E24,Cushing's syndrome,0.4847369070996813,1.3987790055083802,0.16187926388125062,0.7908087791571559,E
Q21,Congenital malformations of cardiac septa,0.6826401951313873,3.118096145986682,0.0018202341304724213,2.7398727466124737,Q
284,nan,0.7599893990698385,1.9727912474446152,0.048519350776531446,1.3140850189360558,2
S36,Injury of intra-abdominal organs,0.39791671200701373,1.9618532924693037,0.04977956704444203,1.302948884967832,S
K94,Complications of artificial openings of the digestive system,0.6968142977199389,2.4007014531713216,0.016363680853766233,1.7861189992787634,K
F03,Unspecified dementia,0.7918094743180388,5.115361090355123,3.131413268747673e-07,6.50425961251957,F
D57,Sickle-cell disorders,0.8417650258554646,1.375655616868079,0.16892827899322116,0.7722976424202064,D
R34,Anuria and oliguria,0.524768674501269,1.375655616868079,0.16892827899322116,0.7722976424202064,R
I08,Multiple valve diseases,0.6003912113078538,5.751130194298029,8.864881193319106e-09,8.052327080416326,I
D04,Carcinoma in situ of skin,0.5810769959340067,6.599038501935,4.13832840563972e-11,10.383175047962728,D
041,nan,0.4272381902850033,1.9348714913579328,0.05300606737409389,1.275674415752554,other
I38,Endocarditis valve unspecified,0.5810140927366411,3.0364247351994065,0.0023940186890515553,2.6208724635702594,I
C69,Malignant neoplasm of eye and adnexa,0.8303876361804337,1.360530718453998,0.17366203886486664,0.7602951044848067,C
C90,Multiple myeloma and malignant plasma cell neoplasms,0.548989589316999,2.6955807136221637,0.007026605195152239,2.1532544475420026,C
M11,Other crystal arthropathies,0.3535033007998371,2.6845100149626844,0.007263620709310045,2.1388468418209983,M
L76,Intraoperative and postprocedural complications of skin and subcutaneous tissue,0.3242277332684932,1.338262263465738,0.18081095864011798,0.74277525122402,L
Z46,Encounter for fitting and adjustment of other devices,0.46589480427376073,6.806456850679171,1.0003171414192296e-11,10.999862289067412,Z
N35,Urethral stricture,0.7135586583232693,3.983353892787119,6.794945331979112e-05,4.1678140329881925,N
R17,Unspecified jaundice,0.601221037382443,2.6625500833967584,0.007755102793264731,2.1104124412737444,R
S79,Other and unspecified injuries of hip and thigh,0.4561349866338021,3.978532400681017,6.934196291743005e-05,4.159003868590464,S
I48,Atrial fibrillation and flutter,0.42952027041394697,12.278663750761963,1.1792995840910332e-34,31.55111944345736,I
J22,Unspecified acute lower respiratory infection,0.19451056246612347,1.8619416082581683,0.06261132129789593,1.203347131124159,J
N15,Other renal tubulo-interstitial diseases,0.2625144601090298,1.3164771253865397,0.1880139510936738,0.7258099238309929,N
S89,Other and unspecified injuries of lower leg,0.5395257059937403,2.9287681400620715,0.0034030816772544635,2.4681276272911354,S
R76,Other abnormal immunological findings in serum,0.42386569997538137,5.033465039525545,4.816926957224843e-07,6.317229939177512,R
G80,Cerebral palsy,0.5657768639829717,1.3093192344869633,0.19042623685659288,0.7202732148956715,G
V12,Pedal cycle rider injured in collision with two- or three-wheeled motor vehicle,0.5211763358672566,1.3093192344869633,0.19042623685659288,0.7202732148956715,V
H34,Retinal vascular occlusions,0.5835201074454628,4.491129104523958,7.084658806704113e-06,5.149681060297778,H
T70,Effects of air pressure and water pressure,0.9624029536473918,1.302212029528958,0.19284391404724166,0.7147940624624781,T
I25,Chronic ischemic heart disease,0.7463338593174185,15.663920627624785,2.669227420737512e-55,51.98594123936614,I
M83,Adult osteomalacia,0.5174432833694225,1.8317975778876137,0.06698158425110841,1.1740445847242262,M
R05,Cough,0.83032345674221,16.046886784473003,6.010422148198507e-58,54.61252307498584,R
I77,Other disorders of arteries and arterioles,0.4647921502278314,6.098884000550755,1.068115429194534e-09,8.971381811396041,I
F44,Dissociative and conversion disorders,0.5544197977801352,1.821890161706266,0.06847165340426078,1.1644891849751364,F
L95,Vasculitis limited to skin not elsewhere classified,0.48611727507652563,1.2811874865929598,0.20012782031184773,0.6986925347116592,L
D71,Functional disorders of polymorphonuclear neutrophils,0.1439167805956676,1.2811874865929598,0.20012782031184773,0.6986925347116592,D
C80,Malignant neoplasm without specification of site,0.703699778077217,3.1228949875585674,0.0017908163117799029,2.7469489584678763,C
D89,Other disorders involving the immune mechanism not elsewhere classified,0.6427462275272172,3.108898674612925,0.0018778610668108765,2.726336542074902,D
R59,Enlarged lymph nodes,0.4429181902167284,7.241939426732903,4.4231340620511996e-13,10.4305213316631,R
E08,Diabetes mellitus due to underlying condition,0.4412847584269062,2.8290840325364877,0.004668143998199126,2.330855755741765,E
