code,description,log_or,z,pval,p_two,group
F48,Other nonpsychotic mental disorders,1.083958146054644,3.8357958535633987,0.0001251583400409309,3.9025402054798595,F
K81,Cholecystitis,1.0081491361610946,3.8357958535633987,0.0001251583400409309,3.9025402054798595,K
E21,Hyperparathyroidism and other disorders of parathyroid gland,1.107667063070558,3.1032432286480542,0.0019141225475429915,2.7180302609071623,E
E45,Retarded development following protein-calorie malnutrition,1.0239967631356612,3.0200993688543556,0.0025269176626174675,2.597408908952054,E
Z49,Encounter for care involving renal dialysis,0.9135022338268716,3.0200993688543556,0.0025269176626174675,2.597408908952054,Z
R48,Dyslexia and other symbolic dysfunctions not elsewhere classified,1.0658139243880753,17.051832682544532,3.3874348908527343e-65,61.80898604375916,R
R47,Speech disturbances not elsewhere classified,1.0740071535871043,35.13023026177648,2.329780277678092e-270,266.3448519732254,R
W49,Exposure to other inanimate mechanical forces,1.0139151233532147,4.674667155793911,2.9443074249491666e-06,5.531016845833006,W
P94,Disorders of muscle tone of newborn,0.9437709936887811,15.260586036196774,1.399854303260385e-52,49.288809628887535,P
L76,Intraoperative and postprocedural complications of skin and subcutaneous tissue,0.699911495729558,3.570902725272994,0.0003557530079545813,3.448851419191524,L
Z81,Family history of mental and behavioral disorders,0.982010394870672,7.36408847281969,1.7836137905515935e-13,10.810672301892135,Z
F81,Specific developmental disorders of scholastic skills,1.0584998728231068,37.401695167602114,3.6671573159576197e-306,302.0934581050635,F
F06,Other mental disorders due to known physiological condition,1.179398816302427,4.5313553129146165,5.860647039265754e-06,5.2320544334580115,F
I24,Other acute ischemic heart diseases,1.1180869381477843,2.0265465909710616,0.0427088033438579,1.3694825968812987,I
M90,Osteopathies in diseases classified elsewhere,0.8568277079243598,2.0265465909710616,0.0427088033438579,1.3694825968812987,M
M96,Intraoperative and postprocedural complications and disorders of musculoskeletal system not elsewhere classified,0.9568694736535323,2.0265465909710616,0.0427088033438579,1.3694825968812987,M
Z55,Problems related to education and literacy,1.0491342738679132,2.0265465909710616,0.0427088033438579,1.3694825968812987,Z
L26,Exfoliative dermatitis,0.9826357186877686,2.0265465909710616,0.0427088033438579,1.3694825968812987,L
G20,Parkinson's disease,0.9488215224086597,2.0265465909710616,0.0427088033438579,1.3694825968812987,G
N95,Menopausal and other perimenopausal disorders,1.1153569981092353,2.0265465909710616,0.0427088033438579,1.3694825968812987,N
G11,Hereditary ataxia,0.7783341683618946,5.695167459462013,1.2325088896873454e-08,7.909209939614029,G
E53,Deficiency of other B group vitamins,1.0334949022614461,4.485392090811941,7.277997333856559e-06,5.137988107844534,E
M35,Other systemic involvement of connective tissue,0.9172824537504337,6.930793605126158,4.184862420251488e-12,11.378318815115822,M
R44,Other symptoms and signs involving general sensations and perceptions,1.072712810135409,7.33977803974942,2.1394836672346948e-13,10.734487492601893,R
I69,Sequelae of cerebrovascular disease,0.7924817459367555,15.219497807521599,2.625385730368948e-52,49.01803125149432,I
R27,Other lack of coordination,0.7800647886260845,33.72811330808567,2.2386528926936735e-249,245.39752833272138,R
Q99,Other chromosome abnormalities not elsewhere classified,0.9320930392037834,12.982943275538263,1.528903017886257e-38,35.39021446068796,Q
M47,Spondylosis,1.140112873859198,3.3383854076732677,0.0008426677963938798,3.0743436028696403,M
R77,Other abnormalities of plasma proteins,0.920090135166129,2.725795583501958,0.006414671195814146,2.192825599850745,R
K85,Acute pancreatitis,0.6457437008631771,2.725795583501958,0.006414671195814146,2.192825599850745,K
O90,Complications of the puerperium not elsewhere classified,0.9689520203749185,1.927439355389197,0.05392489898040539,1.2682106598052707,O
F33,Major depressive disorder recurrent,0.9950982159720547,1.927439355389197,0.05392489898040539,1.2682106598052707,F
M66,Spontaneous rupture of synovium and tendon,0.8822918112230174,1.927439355389197,0.05392489898040539,1.2682106598052707,M
Z97,Presence of other devices,0.9016543558916931,9.579428560786253,9.758333929525682e-22,18.847215077516672,Z
F82,Specific developmental disorder of motor function,1.2171883760504951,35.877257245399846,6.913888143633436e-282,277.8541825570112,F
F54,Psychological and behavioral factors associated with disorders or diseases classified elsewhere,0.9784607900128784,2.660273316872215,0.007807726428968098,2.107475412102508,F
F13,Sedative hypnotic or anxiolytic related disorders,0.6790596854144166,2.660273316872215,0.007807726428968098,2.107475412102508,F
C85,Other specified and unspecified types of non-Hodgkin lymphoma,0.9808628047543957,2.660273316872215,0.007807726428968098,2.107475412102508,C
I11,Hypertensive heart disease,0.6148053468291403,2.660273316872215,0.007807726428968098,2.107475412102508,I
Z60,Problems related to social environment,1.0158079207988273,3.7172958205447353,0.00020136661067080849,3.6960125397584243,Z
F90,Attention-deficit hyperactivity disorders,0.9134696852998557,8.670132613663704,4.316173961448395e-18,15.287132900036843,F
G31,Other degenerative diseases of nervous system not elsewhere classified,0.8022795338069695,5.225741266600687,1.7345877448281187e-07,6.760803726302855,G
Q93,Monosomies and deletions from the autosomes not elsewhere classified,1.081225330283175,7.3464030412916115,2.0361179971285178e-13,10.755223220177252,Q
I83,Varicose veins of lower extremities,0.9599524316658083,1.8366966853325486,0.06625468487700682,1.1787834072885617,I
N84,Polyp of female genital tract,1.0090174187158032,1.8366966853325486,0.06625468487700682,1.1787834072885617,N
B94,Sequelae of other and unspecified infectious and parasitic diseases,1.0918289791520834,1.8366966853325486,0.06625468487700682,1.1787834072885617,B
V12,Pedal cycle rider injured in collision with two- or three-wheeled motor vehicle,1.0191409444654609,1.8366966853325486,0.06625468487700682,1.1787834072885617,V
K94,Complications of artificial openings of the digestive system,0.6698338394258718,11.924080291349195,8.865770312339759e-33,29.700311334126347,K
G93,Other disorders of brain,0.8142499729045416,23.849001647842336,1.0370836715979625e-125,122.03236568536498,G
Z73,Problems related to life management difficulty,0.9941695705692418,7.196938418099193,6.157955719757614e-13,10.292133958712542,Z
E20,Hypoparathyroidism,0.8937656053833865,2.5371874859297647,0.011174709015083164,1.95176377690198,E
R90,Abnormal findings on diagnostic imaging of central nervous system,0.9237402894530545,5.646904243577196,1.6336275950811784e-08,7.78684693913433,R
G12,Spinal muscular atrophy and related syndromes,0.6888853868831402,2.479233926735971,0.013166492310659418,1.8805299101580024,G
S45,Injury of blood vessels at shoulder and upper arm level,0.8767609728340552,1.7530853092054692,0.07958736482285253,1.0991558747657846,S
Q00,Anencephaly and similar malformations,0.5319720211773646,1.7530853092054692,0.07958736482285253,1.0991558747657846,Q
E50,Vitamin A deficiency,0.6589704620339957,1.7530853092054692,0.07958736482285253,1.0991558747657846,E
B76,Hookworm diseases,0.7219015737985442,1.7530853092054692,0.07958736482285253,1.0991558747657846,B
C38,Malignant neoplasm of heart mediastinum and pleura,0.9058590083064205,1.7530853092054692,0.07958736482285253,1.0991558747657846,C
E76,Disorders of glycosaminoglycan metabolism,1.019753607156268,1.7530853092054692,0.07958736482285253,1.0991558747657846,E
X02,Exposure to controlled fire in building or structure,1.029850068073513,1.7530853092054692,0.07958736482285253,1.0991558747657846,X
D44,Neoplasm of uncertain behavior of endocrine glands,0.7256340513457953,1.7530853092054692,0.07958736482285253,1.0991558747657846,D
Z65,Problems related to other psychosocial circumstances,0.6240750390509214,4.261531099130123,2.030310934954473e-05,4.692437446326105,Z
Z59,Problems related to housing and economic circumstances,0.9056469606046886,3.4663440468153173,0.0005275877024385873,3.277705335993955,Z
N05,Unspecified nephritic syndrome,0.7975609324118936,2.990593604356777,0.002784357784315665,2.5552749595175355,N
V46,Car occupant injured in collision with other nonmotor vehicle,0.8749542560303571,2.990593604356777,0.002784357784315665,2.5552749595175355,V
I12,Hypertensive chronic kidney disease,0.7439822576126462,2.990593604356777,0.002784357784315665,2.5552749595175355,I
T83,Complications of genitourinary prosthetic devices implants and grafts,0.8760994497993055,3.4272686363101186,0.0006096855992090102,3.2148940629048033,T
G71,Primary disorders of muscles,0.427585255365859,4.519255329595695,6.205751783100401e-06,5.207205599261949,G
Z43,Encounter for attention to artificial openings,0.7724316128560821,13.584259352267287,4.9652923194507493e-42,38.83954094570742,Z
Q98,Other sex chromosome abnormalities male phenotype not elsewhere classified,0.9385615687736883,2.945884903637199,0.0032203220452628784,2.4921006949231286,Q
B18,Chronic viral hepatitis,0.8379411613884779,2.945884903637199,0.0032203220452628784,2.4921006949231286,B
E75,Disorders of sphingolipid metabolism and other lipid storage disorders,0.7535263280785295,3.746792332278084,0.000179110245417709,3.746879571040343,E
Z21,Asymptomatic human immunodeficiency virus [HIV] infection status,0.5098646532374177,1.6756102388190384,0.09381456196229239,1.0277297448936216,Z
S47,Crushing injury of shoulder and upper arm,0.6777312810936991,1.6756102388190384,0.09381456196229239,1.0277297448936216,S
K68,Disorders of retroperitoneum,0.5696992922249415,1.6756102388190384,0.09381456196229239,1.0277297448936216,K
S98,Traumatic amputation of ankle and foot,0.5447293826468098,1.6756102388190384,0.09381456196229239,1.0277297448936216,S
F03,Unspecified dementia,0.6892115757475223,1.6756102388190384,0.09381456196229239,1.0277297448936216,F
784,nan,0.8457748559057326,12.037121903725065,2.2672848758796487e-33,30.284381391737167,7
Q85,Phakomatoses not elsewhere classified,0.7725860654080433,7.5660965663096205,3.84606190543275e-14,11.453839453595094,Q
G60,Hereditary and idiopathic neuropathy,0.8042974292148778,2.8596330855681176,0.004241314133895492,2.372499560229507,G
G80,Cerebral palsy,0.6015622305022177,10.861381455108019,1.7606532044165835e-27,24.482829695778097,G
Z93,Artificial opening status,0.7836127040564688,13.157147775696071,1.5482074762306952e-39,36.37325392659727,Z
E43,Unspecified severe protein-calorie malnutrition,0.5573151288219389,3.2778495458455126,0.0010460113249721554,2.9804636134168425,E
M16,Osteoarthritis of hip,0.7386398322146202,2.317780280672106,0.020461265335318803,1.6890675127961554,M
D55,Anemia due to enzyme disorders,0.7201287666281541,3.6486862632405668,0.0002635847625021813,3.5790796993606278,D
K55,Vascular disorders of intestine,0.5520142888827233,5.403324298069681,6.54170321484228e-08,7.184309162913585,K
F69,Unspecified disorder of adult personality and behavior,0.6450211828932197,7.086622657451659,1.374244185528907e-12,9.95668311567801,F
G52,Disorders of other cranial nerves,0.803997436932283,2.817996428884662,0.00483243473099628,2.3158340030334146,G
Q07,Other congenital malformations of nervous system,0.33616388621729,8.427117598267674,3.542837662055676e-17,14.397257006530054,Q
I66,Occlusion and stenosis of cerebral arteries not resulting in cerebral infarction,0.6784691999850345,3.2421014274133833,0.0011865178629601222,2.925725719118269,I
V40,Car occupant injured in collision with pedestrian or animal,0.7141809512077388,5.070733483690364,3.962854074116957e-07,6.401991919584205,V
K86,Other diseases of pancreas,0.6558299015044176,3.585494803621557,0.00033643970274065946,3.473092759414692,K
T69,Other effects of reduced temperature,0.6830722582146628,2.2676449172403523,0.02335085764535754,1.631697163757143,T
M22,Disorder of patella,0.5923574218788563,1.603462105982348,0.10883266886100193,0.9632407206633739,M
275,nan,0.526171056182504,1.603462105982348,0.10883266886100193,0.9632407206633739,other
V18,Pedal cycle rider injured in noncollision transport accident,0.9614310621618513,1.603462105982348,0.10883266886100193,0.9632407206633739,V
J99,Respiratory disorders in diseases classified elsewhere,0.8787588652030284,1.603462105982348,0.10883266886100193,0.9632407206633739,J
Q32,Congenital malformations of trachea and bronchus,0.8490723793035336,6.192500586904045,5.921712915435306e-10,9.227552651027176,Q
D33,Benign neoplasm of brain and other parts of central nervous system,0.7445867184867551,3.523968107705439,0.0004251354162372697,3.3714727142854484,D
Z99,Dependence on enabling machines and devices not elsewhere classified,0.9906783053015715,11.608153755138153,3.746168821829296e-31,28.097601206816304,Z
V48,Car occupant injured in noncollision transport accident,0.8500864532631087,2.219155325991203,0.02647615916150633,1.5771450168134695,V
F91,Conduct disorders,0.7646846979586036,13.02462812297857,8.863183485791373e-39,35.62423631233705,F
T86,Complications of transplanted organs and tissue,0.6795119607993617,3.1049289932811073,0.0019032470872080423,2.7205048261927054,T
R62,Lack of expected normal physiological development in childhood and adults,0.8253672594275386,49.903085252099714,0.0,538.9694775810765,R
D51,Vitamin B12 deficiency anemia,0.6365847896347259,2.172209932566759,0.029839831837939833,1.5252036286544821,D
969,nan,0.5727568002369052,2.172209932566759,0.029839831837939833,1.5252036286544821,9
H30,Chorioretinal inflammation,0.5334674617141949,1.535976277057451,0.12454419872385593,0.9046764971190027,H
K27,Peptic ulcer site unspecified,0.5716200003518813,1.535976277057451,0.12454419872385593,0.9046764971190027,K
M10,Gout,0.6549090810861499,1.535976277057451,0.12454419872385593,0.9046764971190027,M
J66,Airway disease due to specific organic dust,0.6455599726461068,1.535976277057451,0.12454419872385593,0.9046764971190027,J
Q45,Other congenital malformations of digestive system,0.7080035003680167,3.039586105850917,0.0023690347152897744,2.6254285751791677,Q
S26,Injury of heart,0.6757842375244442,2.6230821143709666,0.008713826810797971,2.05979107601172,S
V93,Other injury due to accident on board watercraft without accident to watercraft,0.5278750919775062,5.016635310887683,5.25842462343778e-07,6.279144347067618,V
G70,Myasthenia gravis and other myoneural disorders,0.6910478000210327,4.755722028958284,1.97738398384141e-06,5.703908987807806,G
I74,Arterial embolism and thrombosis,0.9540872621845511,2.5865058564405916,0.009695452277082866,2.0134319269813625,I
G81,Hemiplegia and hemiparesis,0.6483788044175494,6.147567616889387,7.868016284121708e-10,9.104134749909681,G
E44,Protein-calorie malnutrition of moderate and mild degree,0.5997468740301434,5.57674862909242,2.450555768560406e-08,7.61073540957557,E
Q33,Congenital malformations of lung,0.5565590982634069,6.974103568189377,3.0782725689405937e-12,11.511692927732009,Q
Z05,Encounter for observation and evaluation of newborn for suspected diseases and conditions ruled out,0.5354595158475199,12.414654670735372,2.1762380679607658e-35,32.27553090966981,Z
R13,Aphagia and dysphagia,0.856789518331736,23.83761743327938,1.361144320761596e-125,121.91468929936742,R
B17,Other acute viral hepatitis,0.8754802004404347,1.4726017107484437,0.1408584632550325,0.8512170540063034,B
D71,Functional disorders of polymorphonuclear neutrophils,0.8627210969710842,1.4726017107484437,0.1408584632550325,0.8512170540063034,D
K26,Duodenal ulcer,0.517953509644105,1.4726017107484437,0.1408584632550325,0.8512170540063034,K
M62,Other disorders of muscle,0.750476979379741,23.57091246030515,7.663069977734317e-123,119.1739463436051,M
F98,Other behavioral and emotional disorders with onset usually occurring in childhood and adolescence,0.740967817047729,12.966098687656508,1.9048137828118817e-38,35.29586303918668,F
I71,Aortic aneurysm and dissection,0.4242669444587871,2.5155130172070277,0.01188592879325191,1.9249668758606127,I
Q02,Microcephaly,0.6594498845347715,9.024420940451298,1.8064821135937433e-19,16.631029653871124,Q
T74,Adult and child abuse neglect and other maltreatment confirmed,0.9852972724670563,3.2385977862430764,0.0012011883642135176,2.9203888834180596,T
Q11,Anophthalmos microphthalmos and macrophthalmos,0.4616058721527384,2.884691375771419,0.003917975441279995,2.406938290584776,Q
C79,Secondary malignant neoplasm of other and unspecified sites,0.8514234923011136,2.0397503161282144,0.041375200623862234,1.3832598873642596,C
K82,Other diseases of gallbladder,0.6577900635221371,4.542508628403265,5.55887205254643e-06,5.255013321916206,K
I27,Other pulmonary heart diseases,0.5551511971997374,8.470092459128121,2.4519832940381355e-17,14.552730519156224,I
P91,Other disturbances of cerebral status of newborn,0.5568879052228126,8.240989492671815,1.7079222932042927e-16,13.733278406066137,P
N44,Noninflammatory disorders of testis,0.5546632539474037,4.2389542690975235,2.2456339332187464e-05,4.648661037807572,N
G40,Epilepsy and recurrent seizures,0.6059977533693788,15.25618109589707,1.4976042914665997e-52,49.25974508788936,G
I46,Cardiac arrest,0.4304906577964787,2.8258352827503015,0.004715750682870301,2.326449163694818,I
O28,Abnormal findings on antenatal screening of mother,0.6906660870915656,2.4472218608976264,0.014396219149666305,1.8417515508239077,O
F44,Dissociative and conversion disorders,0.5380369097944094,1.9981292648637268,0.04570264774510461,1.3400586387096138,F
Q04,Other congenital malformations of brain,0.30801484461203715,10.901534446145375,1.1332975884181074e-27,24.67098041511827,Q
K91,Intraoperative and postprocedural complications and disorders of digestive system not elsewhere classified,0.3509032394955915,4.634354418252098,3.580531047184413e-06,5.446052556105303,K
K72,Hepatic failure not elsewhere classified,0.4598973990459375,2.414028031357119,0.015777248506728368,1.8019687338602453,K
P71,Transitory neonatal disorders of calcium and magnesium metabolism,0.4420655440876634,5.369296851019376,7.904421944912502e-08,7.102129884784788,P
Q28,Other congenital malformations of circulatory system,0.7331526692343682,4.377829816920957,1.198668872585384e-05,4.921300772422561,Q
K58,Irritable bowel syndrome,0.8130947951528134,3.9155674983274076,9.01918063324563e-05,4.044832915077061,K
K44,Diaphragmatic hernia,0.7150385537966809,4.143739290259373,3.416881785010546e-05,4.466370046371183,K
Q90,Down syndrome,0.7933816105705491,8.035802243010668,9.296858703038212e-16,13.019002314045744,Q
N99,Intraoperative and postprocedural complications and disorders of genitourinary system not elsewhere classified,0.5829211703627541,4.952733972342716,7.317798662449883e-07,6.135619543604521,N
P90,Convulsions of newborn,0.5502144633687427,6.983372230502903,2.881775357207464e-12,11.540339876723863,P
F93,Emotional disorders with onset specific to childhood,0.31719551369711513,6.422573025865466,1.339899348396546e-10,9.872927824081271,F
H91,Other and unspecified hearing loss,0.41721237389456545,27.812237373985184,3.0852596746735987e-170,166.42555689673551,H
P27,Chronic respiratory disease originating in the perinatal period,0.7313664967091664,11.282614104752204,1.599219743867935e-29,26.491805399607767,P
G25,Other extrapyramidal and movement disorders,0.7396163923531139,8.356172594562008,6.478590295095886e-17,14.142373483978625,G
Z94,Transplanted organ and tissue status,0.45073612209529845,3.3227145020189863,0.0008914610249014762,3.0498976396341524,Z
R89,Abnormal findings in specimens from other organs systems and tissues,0.6685991612944131,6.351999953521126,2.1253338798853893e-10,9.672572834648179,R
R41,Other symptoms and signs involving cognitive functions and awareness,0.5663271416238597,10.538318190310523,5.751828116102357e-26,22.994705378174807,R
O41,Other disorders of amniotic fluid and membranes,0.7395737395575975,1.356413816481337,0.17496753966988876,0.757042515027139,O
L41,Parapsoriasis,0.5049681073841323,1.356413816481337,0.17496753966988876,0.757042515027139,L
I65,Occlusion and stenosis of precerebral arteries not resulting in cerebral infarction,0.33429943140572715,1.356413816481337,0.17496753966988876,0.757042515027139,I
D38,Neoplasm of uncertain behavior of middle ear and respiratory and intrathoracic organs,0.914384999985054,1.356413816481337,0.17496753966988876,0.757042515027139,D
D46,Myelodysplastic syndromes,0.763297609695054,1.356413816481337,0.17496753966988876,0.757042515027139,D
M85,Other disorders of bone density and structure,0.4040460578710424,4.4827164547302525,7.3698825992776045e-06,5.132539430308114,M
H43,Disorders of vitreous body,0.7176246840139042,2.6856327791444263,0.007239260434766936,2.1403057992041736,H
X10,Contact with hot drinks food fats and cooking oils,0.3513982180657187,2.3179889263182263,0.020449922894922517,1.6893083251320822,X
D66,Hereditary factor VIII deficiency,0.5102057502444842,2.3179889263182263,0.020449922894922517,1.6893083251320822,D
H55,Nystagmus and other irregular eye movements,0.9241398021102446,7.997151814393811,1.2733020700737297e-15,12.886534293034856,H
S19,Other specified and unspecified injuries of neck,0.5041730949362849,2.9845514575440713,0.0028399442945310272,2.546690178549812,S
E27,Other disorders of adrenal gland,0.5506081914126086,5.331598963617992,9.735174339493694e-08,7.0116562666398785,E
E46,Unspecified protein-calorie malnutrition,0.6550644568208435,4.786172283355268,1.6999214968897641e-06,5.7695711340657265,E
J90,Pleural effusion not elsewhere classified,0.4960244457405624,5.1148834433410535,3.1393474752680687e-07,6.50316061222613,J
D13,Benign neoplasm of other and ill-defined parts of digestive system,0.6518512658518577,2.2870896247037424,0.022190592355049617,1.6538311045685439,D
J33,Nasal polyp,0.36358279449067066,2.2870896247037424,0.022190592355049617,1.6538311045685439,J
H54,Blindness and low vision,0.6946302195008146,5.590810488381971,2.2601215063505773e-08,7.645868212127344,H
G90,Disorders of autonomic nervous system,0.7771446231261037,3.4671637493938223,0.0005259813609496355,3.2790296455423573,G
Z95,Presence of cardiac and vascular implants and grafts,0.7177470528079584,3.926500261075383,8.619079881855118e-05,4.064539094217254,Z
G95,Other and unspecified diseases of spinal cord,0.5401006920138276,3.685453765532725,0.00022829552523465047,3.6415026009273936,G
J43,Emphysema,0.5826101262268079,2.913487644047594,0.0035741598112419247,2.446826032807197,J
F11,Opioid related disorders,0.5109448059703219,2.25671613633145,0.024025817901189173,1.6193218188965868,F
J93,Pneumothorax and air leak,0.40062757374014935,5.960814077355896,2.509844023492754e-09,8.60035326730033,J
I33,Acute and subacute endocarditis,0.5729558727872559,1.3028800347632625,0.1926157210872762,0.7153082691179429,I
Q14,Congenital malformations of posterior segment of eye,0.8275410379008695,4.4989655450000505,6.82849225362454e-06,5.1656751789271,Q
I61,Nontraumatic intracerebral hemorrhage,0.4064591582338647,6.068550067711533,1.2907018003512565e-09,8.88917408416362,I
Q92,Other trisomies and partial trisomies of the autosomes not elsewhere classified,0.33633131490426293,3.1704056671151473,0.001522262512087745,2.817510447617777,Q
Z90,Acquired absence of organs not elsewhere classified,0.7095454276392128,5.135114223531702,2.8197271477326154e-07,6.549792914364038,Z
N17,Acute kidney failure,0.7558832962749551,4.259434472609699,2.0494476760281662e-05,4.688363165077324,N
J95,Intraoperative and postprocedural complications and disorders of respiratory system not elsewhere classified,0.26666965957464833,7.0166437007191895,2.2726115755788027e-12,9.74668346836039,J
M41,Scoliosis,0.885864359101862,5.4077508577975815,6.382111802715523e-08,7.195035592045186,M
K65,Peritonitis,0.7629174918496638,2.844551249556242,0.004447403065442688,2.3518935089218616,K
R83,Abnormal findings in cerebrospinal fluid,0.6542779380318573,2.844551249556242,0.004447403065442688,2.3518935089218616,R
K80,Cholelithiasis,0.3683730537722126,2.5290752641451655,0.011436350001757217,1.9417125618217608,K
