feature,is_signal,naive_logOR,naive_p,lambda_logOR,lambda_p
988,0,0.00010719626734806602,0.9906796292361372,0.0002826218206960916,0.9776021749340309
989,0,-0.0040102242273370335,0.6163814502083323,-0.010734891736316405,0.22187570676325175
990,0,-0.021809739637488734,0.05471853298085084,-0.05879146355904259,2.819039293649914e-06
991,0,0.013823866954852998,0.1302130710164315,0.03683025549583327,0.00022549481129769354
992,0,-0.002332923885358632,0.7739318699712218,-0.0062442864233926195,0.4836209279310134
993,0,0.006367475605160557,0.5045007572235329,0.016993221734780465,0.10381686753623563
994,0,-0.004419885597739486,0.6651295377255824,-0.011843010961874921,0.2910965878220031
995,0,-0.009627587237042844,0.2832986266709404,-0.025817590009392502,0.00889667684239504
996,0,-0.0009630709096584856,0.9223492823130646,-0.0025816306134784223,0.8117943003530184
997,0,0.00012743439062094678,0.9874547465666691,0.00033854509036111924,0.9696250729495824
998,0,0.002201298442701339,0.8463600676589521,0.005874852829075062,0.637113224523681
999,0,-0.009387599296412268,0.3722766644261567,-0.025190491009305982,0.02958445763630564
1000,0,-0.013177205869657415,0.24836403228030957,-0.03541417757726739,0.004883148960166806
1001,0,0.005778886826287025,0.49772724725289286,0.015431385147031311,0.09839142106229212
1002,0,-0.00346014358843115,0.7296417170858203,-0.009269244740615318,0.39921633151021907
1003,0,0.003384071471210053,0.677719355355728,0.009041901805154134,0.31113202423375397
1004,0,-0.010184132308086404,0.2117140039518447,-0.0272949416952292,0.0023286727390622063
1005,0,0.007304225984073324,0.3665030561453616,0.01950473634449604,0.027721215384915603
1006,0,-0.010142110049887881,0.3218281548084476,-0.027218491932521592,0.01570600399889919
1007,0,-0.006425761964541358,0.59799777186529,-0.017235216876001814,0.19839405975657765
1008,0,-8.435377008882956e-05,0.9929667324900872,-0.0002303097002742338,0.9824972790820087
1009,0,0.004028243790013652,0.6165444889956568,0.01076276897588573,0.22227099339826584
1010,0,0.014707942948956667,0.08038921627768542,0.03920498386130389,2.0262536482996923e-05
1011,0,-0.02835342308839906,0.014883574821403166,-0.07662770609081603,2.9136466756921094e-09
1012,0,0.0017306153149361822,0.8398798928123441,0.00462340453048459,0.6225532921150064
1013,0,-0.004558040812058247,0.5748872546130126,-0.012203267803757032,0.17144945800197753
1014,0,0.0037320647866469856,0.6422645580401514,0.009971885265250335,0.2575426571791114
1015,0,0.008111866742673217,0.3424588069552982,0.021650468170457647,0.020670667876956147
1016,0,-0.011595752695427806,0.15791314851203775,-0.031089155684789958,0.0005758368663199827
1017,0,-0.0004941236524280794,0.9522559095320243,-0.0013241263011653868,0.8837309882847045
1018,0,-0.003067886140153361,0.7515573714223229,-0.008217185587600338,0.43996587602109216
1019,0,-0.014505746916747378,0.1984584447322082,-0.03900054523151091,0.0017157487433790053
1020,0,0.011661157995876546,0.16976858759771263,0.031101044204040106,0.0008179290206123812
1021,0,-0.005893801510608131,0.5916990627053335,-0.015801384610069757,0.19080742645284499
1022,0,0.002267578378769062,0.8132443522176676,0.006055628587748417,0.5649724617710297
1023,0,0.008306577492098748,0.2978775053271153,0.022179893825874254,0.01116383686966086
1024,0,-0.005558764648267406,0.5342900360806595,-0.014891700649015637,0.12966713672523275
1025,0,0.0032857349514184638,0.7172823413050924,0.008775746767403954,0.3775954127612222
1026,0,0.00716622808367289,0.37396867570081993,0.019137159225174866,0.030224472610928147
1027,0,-0.003415426625041381,0.7347454979133761,-0.00914959318439823,0.4085235323120311
1028,0,0.008840078717928962,0.2680064532131041,0.023602293998362583,0.0069328440739872925
1029,0,0.004166886096894126,0.6082645576627153,0.011132409668005645,0.2115699906361369
1030,0,-0.0056949370475850285,0.5557837830743291,-0.01526132445631478,0.15082425653391424
1031,0,0.002527884059086552,0.7978710952443473,0.006750180127664263,0.5327203215043272
1032,0,0.030173512017785863,0.006284121413959745,0.07989657368309183,2.7393324995977943e-11
1033,0,-0.00858372249536072,0.2902992512008816,-0.022997590673207217,0.00993270052585625
1034,0,0.016051140864702974,0.13137288555575677,0.04269902058151212,0.00023572771927153513
1035,0,0.01029993061160797,0.3951592304660535,0.027436171985382857,0.03824983242677277
1036,0,0.011831326682251517,0.14726624639589922,0.031565015546884186,0.00041129415128262167
1037,0,-0.004848505927262279,0.5830741176846486,-0.01298635909206732,0.180737530029891
1038,0,-0.005562874101409419,0.5191989868675803,-0.014900483812306463,0.11601730221063786
1039,0,-0.0075977735175099155,0.3710931492823394,-0.020358238787814037,0.029200443597673823
1040,0,0.012320061669911276,0.2969617619670619,0.03279844927445438,0.011026072519255848
1041,0,-0.010464256278207924,0.3559590372567356,-0.028096672999219467,0.024388592307324215
1042,1,0.015267929933956573,0.09537457324673457,0.040661955869032325,4.801973900896895e-05
1043,0,-0.028797659557564047,0.01370901188820706,-0.07784321842530458,1.8723608365015434e-09
1044,0,0.0011372803745437045,0.9007790541167544,0.003036634692204213,0.7614725208260469
1045,0,-0.0029843360514155,0.7249717223138714,-0.007989655277016469,0.3908937605365592
1046,0,0.006743398412301511,0.4368431463067477,0.018001887392360826,0.05807151134442684
1047,0,-0.0128366333728016,0.14310748672106433,-0.034445541546381006,0.0003569262227197053
1048,0,0.0016780103826800972,0.8863020811094514,0.004476472696842813,0.7279077100431671
1049,0,-0.007555141409028206,0.4629083944818623,-0.020260689428571493,0.07344534387767801
1050,0,-0.01496734459407162,0.0659730200669835,-0.04015234855592134,7.382118643487476e-06
1051,0,-0.005616125175406778,0.612848330745219,-0.015056273884677437,0.21713423163798629
1052,0,0.004458872633995798,0.6212021452489497,0.011906940910171164,0.22848645945544255
1053,0,-0.007404771396046493,0.5274326029826089,-0.019864615353447128,0.12326640108378271
1054,0,-0.002255687970288364,0.7802188755162915,-0.0060374167378909665,0.49619463289891286
1055,0,-0.012740019188209741,0.23513099818349026,-0.034225437073266016,0.003793811112662818
1056,0,0.011735251813124207,0.21497383138069992,0.0312759292990706,0.0025074654718104305
1057,0,-0.004016485078568501,0.6544177459418874,-0.010756757289922104,0.27499317463356
1058,0,-0.01317154896637273,0.1224389255307806,-0.035338819095313355,0.00016604272817253942
1059,0,0.004571247798800302,0.5718330124211695,0.012212309915776626,0.1682067870431342
1060,0,-0.006867469734473196,0.4183318924684549,-0.01839841216113235,0.04846244030067215
1061,0,-0.0054981229019241485,0.5726004360265048,-0.014733590960556134,0.16883448447843563
1062,1,0.010648962916245293,0.35150641426521534,0.028367792821580046,0.02317137682820073
1063,0,0.006126543676509237,0.4723446491268535,0.01635858873093897,0.07982963425932196
1064,0,-0.0011686993502963978,0.884250735984064,-0.00312834409572102,0.7224788764422165
1065,0,0.024236928288194567,0.04386822630253948,0.06426478185020781,9.019868569959164e-07
1066,0,-0.001497873106202931,0.8583719929106792,-0.004009978993396612,0.6633269545665386
1067,0,-0.019845448204477003,0.06342635347319907,-0.05343978976873164,6.029208029895055e-06
1068,0,-0.012916009495763398,0.16438826235092097,-0.03467362961719259,0.000698766468502526
1069,0,0.004650795591559327,0.6081946630470157,0.012418755260809067,0.21152889659778362
1070,0,0.014701877144220856,0.09406325885419735,0.0391730293727895,4.4782926444873514e-05
1071,0,0.0055526596809312365,0.4875339378223098,0.014832860680448477,0.09060864844484284
1072,0,0.005605917807877565,0.5146636977417289,0.014969378878711533,0.11225347712963052
1073,0,0.001180321347401627,0.9014990027295231,0.003150914004801065,0.7631990521289964
1074,0,-0.007391849242529225,0.3868159096581555,-0.019806199941030986,0.034855919610769136
1075,0,0.0004720435749115034,0.9593958217103141,0.0012580523713374362,0.9015520905618737
1076,0,0.01506255250136197,0.11218623061431814,0.04010719462949532,0.0001080323808116219
1077,0,-0.00021751147941182202,0.982037004612503,-0.0005866121401601047,0.955861745222504
1078,0,-0.0006699853032288397,0.9417518370185913,-0.0017961756461806228,0.8583060389537481
1079,0,-0.003622913186444603,0.7189909288606127,-0.009705689913618365,0.3801290151242406
1080,0,0.003160060040839815,0.7587871565949665,0.008436874012804125,0.4544160531883997
1081,0,-0.011264376645669382,0.2993442051693963,-0.03024808413193529,0.011385799226494494
1082,1,0.0016725738815785104,0.8584729079291151,0.004466615282211031,0.6640807747750066
1083,0,0.0036461583466778427,0.715929062942797,0.009734873402289313,0.37526960683984323
1084,0,-0.008674698949707568,0.29322914164,-0.023244717899021806,0.01038977156316983
1085,0,-0.004583603982125021,0.5785182624459395,-0.012272669875838367,0.17553960796835633
1086,0,-0.012505149686393383,0.20014775875901358,-0.033576547907194415,0.0017865837775615351
1087,0,-0.004407259263843721,0.6158432368433463,-0.011803243303112587,0.22112635783250978
1088,0,-0.010251893197212855,0.2085840120645246,-0.027476859569368167,0.002171404340051019
1089,0,0.003080170578371258,0.7507257010366094,0.008225170825753629,0.4389318218458258
1090,0,0.0054764388825586895,0.541130193818659,0.014621587200115277,0.13638322846885015
1091,0,0.014968658594806866,0.10945320873307443,0.03986193010832047,9.556101931842494e-05
1092,0,-0.002767626055564498,0.7499751849929162,-0.007409970099123466,0.43703372673596097
1093,0,-0.0016817167049885658,0.8346864425578596,-0.004501161026129098,0.6107451261052916
1094,0,-0.015448887111131055,0.1580032841936304,-0.041543904888147055,0.0005768969196315108
1095,0,0.001593569988398352,0.8426791796880935,0.004258424719626065,0.6286757245023271
1096,0,-0.005840498523412191,0.49997269377123554,-0.015645252248609295,0.10002476517445705
1097,0,-0.0025567785045949327,0.7594325574839746,-0.006844317728486994,0.4551708072002508
1098,0,-0.0076161053377513475,0.38271035013668064,-0.020410452893805078,0.0333077686619345
1099,0,-0.009617263794210818,0.24068254909129272,-0.025773908934921673,0.004229595113438401
1100,0,-0.005465850614490083,0.578662025250352,-0.014647475179934122,0.17563825882963158
1101,0,-0.015199929574024927,0.07553476175251561,-0.040801651087927326,1.4727526106826659e-05
1102,0,0.0007300073248079241,0.9428217600634133,0.0019461435792364672,0.8616003845007516
1103,0,0.00401301858569548,0.6596925985185387,0.010716854286786495,0.28323646675261693
1104,0,-0.010849007289311442,0.20822145514964063,-0.029094195569982478,0.0021532708599746315
1105,0,0.005654676264499741,0.5907301966413587,0.015088970751244291,0.19003759103952722
1106,0,0.006244557016454867,0.5909092743472176,0.016655863019494694,0.19028709823592838
1107,0,-0.0042054704907680904,0.615157031996486,-0.011260206400086183,0.22025213819845457
1108,1,0.02002518120374058,0.016085699132164823,0.05332708433397028,4.431877695842088e-09
1109,0,-0.002638983163027872,0.7596344889702722,-0.007065293003956957,0.4555370896104719
1110,0,-0.012715181573381553,0.19798207126604883,-0.034144812821030476,0.0016970249168371
1111,0,-0.007492030303210977,0.3874445869262555,-0.02007669008806333,0.03509559759533423
1112,0,0.024409965937002297,0.032160746155270245,0.06473951563235529,1.7730813909967554e-07
1113,0,0.005225683008585591,0.5455640340925516,0.013954796342154222,0.14071279388772023
1114,0,0.009524480673306268,0.28475217768444205,0.025406668910831817,0.009124058039462618
1115,0,0.0024265499285383275,0.7824024306177821,0.006482186448616145,0.5009773453595027
1116,0,-0.0026534232786353798,0.7758968867497262,-0.00710590749831551,0.4874306269350528
1117,0,-0.009832069284675381,0.34398626511318653,-0.02638550134278899,0.021027993103200745
1118,0,0.001305115137879384,0.8780367311724405,0.0034863866503739337,0.7085589844049052
1119,0,-0.01703934516327903,0.06573174982956058,-0.04579501679121098,7.241957861466657e-06
1120,0,0.0008304610965885726,0.921716328358163,0.0022177026361922167,0.8109009087363911
1121,0,0.0017232421230229766,0.858177358179345,0.00460146501777375,0.6634363222444228
1122,0,0.01633984444574642,0.148911088973596,0.043450443230222444,0.0004348525196735673
1123,0,0.00559210493622055,0.5349306047698474,0.014929714193065232,0.13046118560072908
1124,0,-0.0018521104936809136,0.8326846917775206,-0.004958938583427311,0.6062952811238409
1125,0,0.0017702714020132553,0.8273752483899599,0.004730457287962937,0.5951681920185437
1126,0,-0.015820098930749635,0.05255676341704811,-0.042448796769021926,2.290130714869387e-06
1127,0,-0.003464981511149809,0.7653544546999305,-0.009286563551956447,0.4664604324181433
1128,0,0.001954581984031165,0.8161143171036883,0.005222252589429594,0.570980531539594
1129,0,0.006008901909724344,0.5550222330888566,0.01603430843682168,0.1503145788616358
1130,0,0.00039549798028681697,0.9632680256314582,0.00105453385958578,0.9108687085081734
1131,0,-0.0018265119332385549,0.8494037160971677,-0.00489224879005537,0.6431129582617922
1132,0,-0.005527108998623504,0.575333547972384,-0.014811973591157037,0.1718788608670806
1133,0,-0.009407144994729135,0.3066130614991598,-0.025228433520676937,0.01267706900442814
1134,0,-0.002662839074352729,0.7686071880909929,-0.007130404150506386,0.4730076654666976
1135,0,-0.019176796675854042,0.025482900582212496,-0.051528677909929134,5.145982318521267e-08
1136,0,0.0034254804594331437,0.6949867907399793,0.00914999378424037,0.3393140771287537
1137,0,-0.005046879196513508,0.5581828844525117,-0.013516880732550618,0.1533531343451234
1138,0,-0.003327664643645362,0.7292533724038879,-0.008913041435293291,0.39853681427207643
1139,0,-0.0014754915981346807,0.8641765964403095,-0.003950579642542416,0.6764228274764725
1140,0,0.00748036396882808,0.44261707331546707,0.01995613757073962,0.06131042851210088
1141,0,0.0037766344637973825,0.6676070555370464,0.010087213974431422,0.29531312238419205
1142,0,-0.003362690640271753,0.7167815555819177,-0.009005831064860352,0.3762785585599906
1143,0,0.0044382755336723305,0.6194887652024077,0.011852380350803896,0.22620376950364907
1144,0,-0.0034058904334907346,0.7772022174794999,-0.009129246668082115,0.4898621084735726
1145,0,-0.002532629688337496,0.7821595029121086,-0.006781970748996123,0.5000069548837653
1146,0,-0.019016088370486062,0.06739244957792169,-0.05118294950059192,8.226723918278301e-06
1147,0,-0.001989993050256709,0.8359189666063047,-0.005329931621382837,0.6132984050402231
1148,0,0.0015094603895605392,0.8955985333957212,0.004026671883770977,0.7495302224969049
1149,0,-0.00977780666348393,0.26117755597079495,-0.026216531700060015,0.00615335376492558
1150,0,-0.014253344863260537,0.08051121630135058,-0.038232260651912583,2.0366651169102954e-05
1151,0,-0.005807522362960927,0.5503125678750915,-0.015563768337028,0.1452365934949564
1152,0,-0.009013321406574354,0.42205792886236515,-0.024188765604989844,0.05024898282413664
1153,0,-0.0018464640522130053,0.8334741851467785,-0.004943858643714659,0.6080181027456855
1154,0,0.0031551029350220207,0.7759235476424762,0.008421684228093949,0.4881253844657316
1155,0,-0.009775840680654502,0.23145645622492406,-0.026198971635988354,0.003529780188335668
1156,0,-0.005305196343589827,0.6331567108170296,-0.014221647249154111,0.24435770498593878
1157,0,0.006018661658708541,0.5348746840355251,0.0160627854276412,0.13042879968051407
1158,0,0.011932374337062677,0.19265356264920708,0.03180561338908718,0.0014958807916852631
1159,0,0.01934716675852478,0.08191380237121546,0.05140234809642361,2.2330670536474176e-05
1160,0,-0.007847473395808291,0.42771765064719547,-0.021043399457987257,0.053121621087724905
1161,0,0.008551118147507175,0.3974270137048568,0.02280309667884033,0.039165949495916126
1162,0,-0.014607761413597636,0.08681691710857459,-0.03920551564687017,2.9819976034746095e-05
1163,0,0.0005742566713586831,0.9428237956669694,0.0015335394690578555,0.8613875320443544
1164,0,0.0006588205619892205,0.9456577836285907,0.0017567358382654386,0.8683884006380581
1165,0,-0.009020806433454036,0.2805692615232639,-0.024176137650802804,0.008518477694157766
1166,0,-0.0012674766391744243,0.9076558180085316,-0.0033982883676929422,0.7768922120649094
1167,0,-0.026023194804487795,0.0034049855263864554,-0.07008264313368585,9.39453337805508e-13
1168,0,-0.0025900112762594126,0.7826316371296709,-0.006936238102301481,0.5009425172242656
1169,0,-0.00341515071197226,0.7334581720851872,-0.009148706561339363,0.4061679907917872
1170,0,0.002640063377360213,0.7504367280435429,0.007053964175385924,0.43827905089581776
1171,0,0.01648627405072726,0.05089773261966572,0.043926837714651126,1.9453378433386323e-06
1172,0,-0.002962716077973203,0.7877571614760887,-0.007938751127185645,0.5112280521199968
1173,0,-0.018688929011493903,0.062433519750478825,-0.050284651478730444,5.560736439307032e-06
1174,0,-0.0024236143507386275,0.7706442297556741,-0.006487684105526631,0.4770867162871274
1175,0,-0.00998676655769673,0.21181214525987524,-0.026760044132562784,0.002333931833966346
1176,0,-0.013737970149658364,0.11830127359561689,-0.03687353181829242,0.0001400814077142683
1177,0,0.005871218835851825,0.4740109176703341,0.015680721720353938,0.0809605693535827
1178,0,-0.0029286778598249566,0.7143879022007698,-0.007838696472414879,0.3721734413756922
1179,0,-0.0049981467585759765,0.5544911750898386,-0.013385123842532029,0.1495354095951064
1180,0,0.005490179686381216,0.5285334829662571,0.014659885634435849,0.12451602977389715
1181,1,0.014988698155282717,0.14962193815203756,0.03989009926818911,0.00044483084131998266
1182,0,-0.004440116251624605,0.6451905302752828,-0.01189514933136666,0.2614503929943611
1183,0,0.005783449110734552,0.5083811637247765,0.015441797058339323,0.10697559153994182
1184,0,-0.009817110479957945,0.22554224080106133,-0.026307801085671254,0.0031298403091599087
1185,0,0.018522608087367706,0.0627364544670353,0.04925657531821464,5.7270028525827495e-06
1186,0,-0.0014825775202869744,0.8764416739719313,-0.003971367799468545,0.7043277792719748
1187,0,0.0012196890000595877,0.9189492659152717,0.0032514772151028795,0.8046140562701689
1188,0,0.00878373936490274,0.30648076382934497,0.023439581876180168,0.012678736338954905
1189,0,0.009365894529727182,0.31772800428534664,0.02497806193088982,0.014880057606514436
1190,0,0.0004996611776664349,0.9522315685022937,0.0013334745719533006,0.8841213082865185
1191,0,-0.011204875977443081,0.27851626494480164,-0.030081750853503435,0.008235189449480035
1192,1,0.0014719104912293984,0.8651217496471149,0.003931842515913835,0.6790575763900742
1193,0,-0.0061723119091211445,0.47439811194176384,-0.01653499624140296,0.08112193576346624
1194,0,0.0019938544913873507,0.8297572809344649,0.005325184802129677,0.6004498881407632
1195,0,0.002650183824651289,0.8029897436095889,0.007075011145485286,0.5434300195596602
1196,1,0.008386978301605352,0.3782728326042294,0.02237154114135757,0.03175512137459612
1197,0,0.0025660964864378383,0.7619161990751506,0.006855834653635599,0.4603498853350235
1198,0,0.006938152784566008,0.5115410713620127,0.018507332767536567,0.10965704809127653
1199,0,-0.005754282090360301,0.6125123973772478,-0.015428257426033412,0.2166903819964323
1200,0,-0.00878357517799869,0.3452542763153921,-0.023553545476502978,0.021373913452840305
1201,0,0.013816857368944916,0.18180850272643623,0.03678527382394899,0.0011363237966008036
1202,0,0.0013140049663043492,0.874703845038616,0.003510499571099358,0.7008862113186578
1203,1,0.01975832806335532,0.017252490964229383,0.05262136962289206,6.451412679840609e-09
1204,0,-0.012065103045831043,0.13485004313114438,-0.032344595078878095,0.0002670238688440228
1205,0,-0.005955260681347862,0.4706628215006099,-0.01594924600265488,0.07858926078729013
1206,0,0.0020857100329960097,0.81063314804969,0.005571870840502828,0.5593639150668873
1207,0,0.014003986382113533,0.1870356961805163,0.03727697364525822,0.0013006664825627463
1208,0,-0.006283779322198171,0.44839303858609325,-0.016830508368545778,0.06454547945864719
1209,0,7.781191259972873e-05,0.9927023620791476,0.00020514870129161077,0.9824625811944498
1210,0,0.004298204901143959,0.6106423198346509,0.011481100848940799,0.21462999453702358
1211,0,0.008815767919181707,0.3036751274463759,0.023525196059317553,0.012170049359103057
1212,0,-0.013844895958202133,0.09408305497867202,-0.03713952540374559,4.4704856365215215e-05
1213,0,-0.01056254732827809,0.29012077437358397,-0.02834737415926301,0.009898896312620094
1214,0,-0.010802660378193182,0.21113125038573965,-0.028970029837941266,0.0022982563273857225
1215,0,-0.00318113342140001,0.726686197375342,-0.0085188606166501,0.3939314191552644
1216,0,0.006275526719251772,0.521756192714792,0.016746704770430887,0.11845263267756803
1217,0,-0.005917947234238583,0.5468941833302078,-0.015860687074666886,0.1418114153686139
1218,1,-0.0031598825087408608,0.7710799399200698,-0.00846679010860792,0.4777617452502546
1219,0,0.0010977043584494267,0.9046448938700286,0.002930782030503364,0.7705599935121001
1220,0,-0.0005262929218852164,0.9564481903868804,-0.0014125587928784558,0.8937267822930504
1221,0,0.008231240189865298,0.38289431208072744,0.021957830902468403,0.033440789428247755
1222,0,-0.0013242514496694486,0.8723233666636073,-0.003545026078092399,0.6950167084100138
1223,0,-0.004072505287215132,0.6358584826259079,-0.010905188043165258,0.24823876713254567
1224,0,-0.004806465801363384,0.5769759642467587,-0.012872373236794977,0.17377516039467444
1225,0,-0.0045602751213425,0.5694675702689487,-0.012208379254676655,0.16545233420810956
1226,0,0.0049760321190070725,0.6334324023455713,0.013280503819206427,0.24520731017539343
1227,0,0.007276658036666538,0.42535280744188464,0.019418643073107547,0.05202066730676745
1228,0,0.008506787594187487,0.4524761739586183,0.022676786988489118,0.06711637753628938
1229,0,0.002058771220664682,0.8289048776226057,0.005498054228805252,0.5986171159160414
1230,1,0.005241680797726934,0.5157833666448302,0.014002131505617046,0.1131937916797244
1231,0,0.0044252171149451545,0.6968484342676606,0.011808991572179408,0.34256894238520774
1232,0,0.0014404968895839656,0.8644655818094562,0.0038483580815145916,0.6775452080526398
1233,0,-0.0075359469456841525,0.35962277861598946,-0.020188284212064242,0.025514390449847414
1234,0,0.007618733659458105,0.402438215645625,0.02033012912378658,0.04127719616216628
1235,0,-0.004178057760261199,0.6167364835437704,-0.011186658064088506,0.22231987291413313
1236,0,-0.01129761375866062,0.22745504603044098,-0.030316711446434705,0.0032536261566733526
1237,0,0.010028924938191268,0.3015739049465742,0.02673733924585425,0.011804043965603606
1238,0,-0.0027598887231410126,0.7625647168157661,-0.007390566187305459,0.46117977415348177
1239,0,-0.002233798898715555,0.832708477786885,-0.005984927962397604,0.606203272322442
1240,0,-0.014257029149883641,0.15235198432090294,-0.03830505785218892,0.0004837453214978681
1241,0,0.0022014099657735407,0.8253540460315197,0.005878080354916664,0.5909552785687162
1242,0,-0.009408731512458725,0.24007561885450612,-0.025208860335561616,0.004180973075307124
1243,0,0.004046901588057564,0.6796251994539197,0.01080480581158506,0.3142745985196064
1244,0,-0.011284127945272008,0.27832105788421646,-0.030296133250228965,0.008208977811180847
1245,0,-0.002265589392096514,0.7791839362794313,-0.006063908280726625,0.49411595682553244
1246,0,-0.008871852498708635,0.4181751290961844,-0.023806154546060658,0.04835540812684287
1247,0,-0.0016571718021702684,0.8365011205122319,-0.0044354019775564415,0.614725284036172
1248,0,-0.003067285051049596,0.7091768191730953,-0.00821078813018743,0.36308959742710034
1249,0,-0.00974649077661101,0.2628711039469225,-0.026132428668495716,0.006337461703510652
1250,0,-0.0003056383298763832,0.9740571653747517,-0.0008218922186774835,0.9364691959551242
1251,0,0.01677567508068662,0.11258981990881517,0.04461794741598965,0.00011004778351806903
1252,0,-0.011158029491980406,0.31832896908027286,-0.0299648467781284,0.01496229598683146
1253,0,-0.004013884266642986,0.7204341507485486,-0.010757329527329107,0.38262339441583193
1254,0,-0.0016524887714686987,0.8657286667996695,-0.0044266713887752725,0.6798424392067304
1255,0,0.006599787297249371,0.48715996807306894,0.01761248115884228,0.090370856638754
1256,0,0.0029844179909392634,0.7130134509527406,0.007974544816594506,0.3700335090081377
1257,0,0.012789764856161685,0.15747385851175955,0.03408629141821577,0.0005695545962513882
1258,0,-0.004575802575298235,0.5669015720034541,-0.012249757916656636,0.16265805662594868
1259,0,-0.010781724314420095,0.20568562312237648,-0.028910756644913296,0.0020327742364754896
1260,0,-0.005025351651967655,0.6451348871265513,-0.01346983001712121,0.26131324631018327
1261,0,0.009955039861523724,0.26724921218476294,0.02655129018853044,0.006847411878545943
1262,0,0.008462726171002482,0.4333415871112761,0.022562870988381493,0.05620742149774319
1263,0,0.01657804566378987,0.1584235407308774,0.04407345583709231,0.0005871186157897501
1264,0,0.0032195543070224764,0.6900773282805768,0.008602816075484972,0.3311304723353229
1265,0,2.887550355449646e-05,0.997647110475402,7.214048981727417e-05,0.9946416317016009
1266,0,0.008988899591907141,0.3959976762038967,0.023963604746703778,0.03857969816191482
1267,0,-0.0010896876967742468,0.9226654836355047,-0.002923004180975471,0.8124409633864138
1268,0,0.010020150756338556,0.2489239427017993,0.026729672620438568,0.0049484257152982505
1269,0,-0.012527050262838759,0.1766994873511274,-0.03362543100462333,0.0009883141704882822
1270,0,0.01335285530560422,0.26677695030501347,0.03553387416406925,0.00679968667288382
1271,0,-0.0019468681248901276,0.8194739924173025,-0.005212030685306243,0.5777413786140181
1272,0,0.0033137725654865087,0.7455672271535174,0.008847327975320746,0.42921336162583057
1273,0,0.007612394043924903,0.3640229464187833,0.02032172030456235,0.026926793173587586
1274,0,0.011667940429605226,0.20363132832913045,0.031102476610645132,0.0019437026458273734
1275,0,0.005087007328920006,0.5729754048939343,0.013582596310180559,0.16951545452510586
1276,0,0.001016167969037554,0.9130406369411121,0.0027125939884759544,0.7903897179312783
1277,0,-0.00523452066366012,0.5437430688558288,-0.014019971439770119,0.13874182749319844
1278,0,0.0023128857900773575,0.7722073503066238,0.006180887185726651,0.48050330013352194
1279,0,-0.012850920135007842,0.12325796143083748,-0.03446872311471871,0.00017161167261487627
1280,0,0.005158399996515462,0.6545843234972296,0.013762821930199171,0.2756903083785188
1281,0,-0.007143217962054783,0.4356377444620997,-0.01914542707118003,0.05731727901456831
1282,0,-0.001705844319211077,0.8689600956213906,-0.0045706536910006534,0.6871491971497553
1283,0,0.0033471158996995574,0.7660316467313165,0.008933672161007619,0.468568674020185
1284,0,-0.0004960798317211126,0.9624893710112508,-0.0013333314259849573,0.9082829373942981
1285,0,0.004814496667227646,0.6392859248105585,0.012850425027275129,0.2534182260701856
1286,0,-0.0011293650815817856,0.8881865313596973,-0.0030231147327706813,0.7315988053433404
1287,0,-0.006462470264037876,0.4453540129077903,-0.01731173705605264,0.06276960372957505
1288,0,-0.0076141486360126655,0.3553968036264513,-0.02039830304360178,0.024243854750230723
1289,0,-0.0013281671972817364,0.8767626949649149,-0.0035561877913817264,0.7051553413342341
1290,0,-0.018905338682162355,0.05619456426851897,-0.05086554802053291,3.2345797031266667e-06
1291,0,0.006658178086022728,0.4870522046914565,0.01776750398950803,0.09029291584674362
1292,0,-0.004849547618024731,0.605071308376066,-0.01299196295893545,0.20727821979523964
1293,0,0.015619869058631499,0.1180272810021942,0.04157116371240848,0.00013898184788255804
1294,1,0.012388496202414771,0.1890883881145604,0.033011743404259566,0.0013691933275044165
1295,0,0.02356143094618217,0.005051016039770711,0.06268878162851878,8.23861354571604e-12
1296,0,-2.1073668519610674e-06,0.9998528347473681,-1.3634484433545502e-05,0.9991320759507838
1297,0,0.005227627951426417,0.605228245362772,0.01395245294993558,0.20781236852930163
1298,0,-0.0136331601475777,0.13897960990388802,-0.03660415142057019,0.00030934828528776464
1299,0,-0.00879466390458415,0.30807956249614954,-0.023573804931517738,0.012951465289944815
1300,0,-0.009201039633409635,0.29066298463102247,-0.02466680005354216,0.009986285663941464
1301,0,0.012002926919307124,0.15714892493619861,0.03201049097685653,0.0005637114320894291
1302,0,0.002482093950000643,0.8248548956644033,0.006624923254006748,0.58996163277595
1303,0,0.01943494006423696,0.06842842847742085,0.051646072399974215,8.940103596413145e-06
1304,0,-0.018320857451315894,0.06579782439880169,-0.049285997393110535,7.278220491413006e-06
1305,0,-0.014372075712144631,0.15335309971470698,-0.038617834903312345,0.00049933925807078
1306,1,0.002701796591118695,0.7487872726412257,0.0072184207086198535,0.43516410127193184
1307,0,0.003240336519609944,0.6850530979101803,0.008658747019992159,0.32290879513720205
1308,0,0.0011890745946271162,0.890246221262753,0.003176010749909851,0.7368156200249809
1309,0,0.01724294745681257,0.1456200227337084,0.0458295672052287,0.00039016983891698275
1310,0,-0.00651339965381645,0.5147725040805133,-0.017460292402176406,0.11215987385448897
1311,0,-0.0009580131018680437,0.9083584697115036,-0.002565258874603586,0.778781953497097
1312,0,-0.008313895997562926,0.3045285437368169,-0.022273099221286775,0.01230297294492723
1313,0,-0.007042966810343967,0.42581734504886215,-0.018873261333687465,0.05216476749922626
1314,0,0.012605984945531173,0.1960451012390041,0.03358323667219936,0.0016251827949556672
