feature_id,seed,m,n_case,n_ctrl,prev0_mean,prev_sd,beta_mean,beta_sd,null_frac,eps,n_val,var_extra_scale,xlim,is_null,beta_true,logit_prev0,prev0,prev1,a_raw,b_raw,c_raw,d_raw,log_or_naive,se_naive,z_naive,p_naive,y_naive,sig_naive,var_extra,se_floor,se_lambda,z_lambda,p_lambda,y_lambda,sig_lambda
0,3,20000,1389,138900,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.239761324748489,0.014206303509013104,0.014206303509013104,21,1872,1368,137028,0.13949690363377812,0.21859482639394923,0.638152814204204,0.2811876819489546,0.2811876819489546,False,0.0015624999999999997,0.039528470752104736,0.22214004169937665,0.6279682967853227,0.2757038840306865,0.2757038840306865,False
1,3,20000,1389,138900,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-1.6352075494441487,0.16311822744556662,0.16311822744556662,239,22699,1150,116201,0.0635843626749582,0.07139476331641943,0.8906026117511481,0.4281254022950556,0.4281254022950556,False,0.0015624999999999997,0.039528470752104736,0.08160705992135453,0.7791527195837595,0.3606233356572361,0.3606233356572361,False
2,3,20000,1389,138900,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.007736577753963789,-2.547431182868297,0.0725992504445296,0.07312186888128279,111,9960,1278,128940,0.12130558267679359,0.09929213739534012,1.2217038111870333,0.6539999754336234,0.6539999754336234,False,0.0015624999999999997,0.039528470752104736,0.10687108378104482,1.1350645879602181,0.5911696302137471,0.5911696302137471,False
3,3,20000,1389,138900,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.395626560089501,0.032432425419603825,0.032432425419603825,47,4576,1342,134324,0.0377648851075561,0.14840304170577928,0.254475141974704,0.09738337720709274,0.09738337720709274,False,0.0015624999999999997,0.039528470752104736,0.15357722092656603,0.24590160493666982,0.09379515752776742,0.09379515752776742,False
4,3,20000,1389,138900,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.738938927013372,0.008672060922847363,0.008672060922847363,8,1196,1381,137704,-0.34514952429429113,0.34527372132237366,-0.9996402940032423,0.4982773142449133,0.4982773142449133,False,0.0015624999999999997,0.039528470752104736,0.3475290529377366,-0.9931530080051414,0.49398853761856154,0.49398853761856154,False
5,3,20000,1389,138900,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.1194103308618057,0.04231366068328695,0.04231366068328695,61,5794,1328,133106,0.061471777491007615,0.13112200985417266,0.46881356958586473,0.19436126352600203,0.19436126352600203,False,0.0015624999999999997,0.039528470752104736,0.13695065340551593,0.44886078278858166,0.18473308396395155,0.18473308396395155,False
6,3,20000,1389,138900,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.7230458955681303,0.023590317661461743,0.023590317661461743,40,3298,1349,135602,0.21007253388816027,0.1604459903441838,1.3093037316639646,0.7202612434217894,0.7202612434217894,False,0.0015624999999999997,0.039528470752104736,0.1652435046152372,1.2712907195796024,0.6911683851077705,0.6911683851077705,False
7,3,20000,1389,138900,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.0626488266071754,0.044674518115265745,0.044674518115265745,61,6219,1328,132681,-0.01250658864388961,0.13107712507411418,-0.09541396820244633,0.03433459886149803,0.03433459886149803,False,0.0015624999999999997,0.039528470752104736,0.13690767954243827,-0.09135052676145061,0.032819986219127725,0.032819986219127725,False
8,3,20000,1389,138900,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.998754631079612,0.01800821975676432,0.01800821975676432,15,2495,1374,136405,-0.4838623264305529,0.2562259134037226,-1.8884207299835236,1.2293726242205048,1.2293726242205048,False,0.0015624999999999997,0.039528470752104736,0.2592570513979744,-1.8663420100685961,1.207653628158937,1.207653628158937,False
9,3,20000,1389,138900,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.2345369372859545,0.0966916483854227,0.0966916483854227,143,13646,1246,125254,0.0551047212035214,0.08861235812458963,0.6218627104590057,0.2724325993087646,0.2724325993087646,False,0.0015624999999999997,0.039528470752104736,0.09702911940443716,0.5679194198788271,0.2440568170643765,0.2440568170643765,False
