feature_id,seed,m,n_case,n_ctrl,prev0_mean,prev_sd,beta_mean,beta_sd,null_frac,eps,n_val,var_extra_scale,xlim,is_null,beta_true,logit_prev0,prev0,prev1,a_raw,b_raw,c_raw,d_raw,log_or_naive,se_naive,z_naive,p_naive,y_naive,sig_naive,var_extra,se_floor,se_lambda,z_lambda,p_lambda,y_lambda,sig_lambda
0,3,20000,720,72000,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.239761324748489,0.014206303509013104,0.014206303509013104,11,949,709,71051,0.19301125371219333,0.299053883430007,0.6454062776194219,0.28511394826600606,0.28511394826600606,False,0.0015624999999999997,0.039528470752104736,0.30165497707574496,0.6398411045070495,0.28210000846790917,0.28210000846790917,False
1,3,20000,720,72000,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-1.6352075494441487,0.16311822744556662,0.16311822744556662,130,11969,590,60031,0.1029112679801046,0.0972446345589757,1.0582719390825852,0.5377046242870369,0.5377046242870369,False,0.0015624999999999997,0.039528470752104736,0.10497151494814548,0.9803732758447983,0.48558256012736906,0.48558256012736906,False
2,3,20000,720,72000,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.007736577753963789,-2.547431182868297,0.0725992504445296,0.07312186888128279,62,5185,658,66815,0.20127085606593967,0.13314058324502012,1.5117167970906258,0.884037125155575,0.884037125155575,False,0.0015624999999999997,0.039528470752104736,0.13888453804086376,1.449195561328217,0.8318474468292881,0.8318474468292881,False
3,3,20000,720,72000,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.395626560089501,0.032432425419603825,0.032432425419603825,21,2325,699,69675,-0.08239917913657151,0.2199672424949344,-0.3745975000730805,0.149991382145426,0.149991382145426,False,0.0015624999999999997,0.039528470752104736,0.22349068833136043,-0.36869177750440163,0.14730201216073222,0.14730201216073222,False
4,3,20000,720,72000,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.738938927013372,0.008672060922847363,0.008672060922847363,6,646,714,71354,0.004061671612263994,0.3959880540055297,0.010257055916659737,0.00356880370163287,0.00356880370163287,False,0.0015624999999999997,0.039528470752104736,0.39795607661535504,0.010206331429359748,0.0035510830678876595,0.0035510830678876595,False
5,3,20000,720,72000,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.1194103308618057,0.04231366068328695,0.04231366068328695,27,3092,693,68908,-0.12376552275752185,0.195303539147198,-0.6337085507920122,0.27879052505968316,0.27879052505968316,False,0.0015624999999999997,0.039528470752104736,0.1992635752048555,-0.6211146348763597,0.2720326271891921,0.2720326271891921,False
6,3,20000,720,72000,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.7230458955681303,0.023590317661461743,0.023590317661461743,15,1796,705,70204,-0.1524946633977177,0.25788455844450653,-0.5913291758045784,0.25625521186921013,0.25625521186921013,False,0.0015624999999999997,0.039528470752104736,0.26089642673696795,-0.5845026906077968,0.252679756658405,0.252679756658405,False
7,3,20000,720,72000,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.0626488266071754,0.044674518115265745,0.044674518115265745,40,3233,680,68767,0.23564025972649072,0.1627411131268597,1.4479454834673815,0.830818620517594,0.830818620517594,False,0.0015624999999999997,0.039528470752104736,0.16747289303576668,1.4070352249552753,0.7974655208385909,0.7974655208385909,False
8,3,20000,720,72000,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.998754631079612,0.01800821975676432,0.01800821975676432,10,1279,710,70721,-0.20231343847969382,0.31215581051815994,-0.6481168431363351,0.2865855861559583,0.2865855861559583,False,0.0015624999999999997,0.039528470752104736,0.31464861359975727,-0.6429821385993544,0.28379985718906553,0.28379985718906553,False
9,3,20000,720,72000,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.2345369372859545,0.0966916483854227,0.0966916483854227,81,7059,639,64941,0.15902903641294996,0.1182823396515374,1.3444867330275452,0.7476542403589981,0.7476542403589981,False,0.0015624999999999997,0.039528470752104736,0.12471251690765307,1.275164998319355,0.6941096504580556,0.6941096504580556,False
