feature,is_signal,naive_logOR,naive_se_boot,naive_p_boot,lambda_logOR,lambda_se_boot,lambda_p_boot
150,0,0.15290986031539477,0.1659750735436527,0.3569031765975428,0.38432647526924246,0.5496047888715798,0.48437838385438226
151,0,-0.18943588437415365,0.10810933467173563,0.07972875843000105,-0.4447540131534563,0.2836108143769265,0.11683813823165622
152,0,-0.16212310894658502,0.13359256750018023,0.22491432304511982,-0.37812788714216417,0.3455998120729745,0.2739020717577427
153,0,0.10601010801269124,0.1190242133241007,0.37311159019437634,0.25877169767535807,0.3115850338892193,0.4062555546679987
154,0,0.13223103858859248,0.1222489957417428,0.27940657890730336,0.32460080698049115,0.3329594057059242,0.3296118293206114
155,0,-0.1174436209524225,0.11581637647477377,0.31055879408794007,-0.2757487155775155,0.26786300282866854,0.30327326601239146
156,0,-0.11009131288561978,0.12960318725080971,0.3956314326083461,-0.25772835886967865,0.2910083513396232,0.3758120635573776
157,0,0.09120736604875988,0.1563151948549966,0.5595677363261655,0.2254512968575105,0.39868173326718875,0.5717392219000703
158,0,0.14367936212790733,0.14725263361819213,0.32919643031659473,0.3572830315220796,0.42832372668831226,0.4042006787295229
159,0,0.10491669209684253,0.11784666060369672,0.3733147963059207,0.2559830215279021,0.34066463726461066,0.4523985175006118
160,0,0.23910157118220696,0.15179867322721236,0.11522807185831375,0.6040840256493847,0.4323482176413998,0.16234850267066459
161,0,-0.13546645611788208,0.14631517670406577,0.35452198570816673,-0.3155863787259234,0.35835635724624865,0.37850750962352375
162,0,-0.04969923904181135,0.11973449182014399,0.6780842803791696,-0.11588184858268778,0.2791055076915248,0.6780027326063982
163,0,0.17536687712108975,0.14945722958350008,0.24065216206561424,0.43745799227465076,0.4298013614894891,0.30876619234590985
164,0,-0.049126646455511104,0.11071487062904621,0.6572434398434089,-0.11517536235942236,0.25611158685643604,0.6529211912099797
165,0,0.2688604011138639,0.14760126418306438,0.06852605249556205,0.6849019532146021,0.48108091588228735,0.1545411275367352
166,0,-0.22530492075052216,0.12052854419249784,0.06158003475059928,-0.5270358552914899,0.32882959247735627,0.10898702131258153
167,0,0.2368600950672995,0.1453583286077987,0.10320910865941751,0.5916107613405225,0.3893015590250489,0.12859337888161038
168,1,0.18507622201705567,0.10730098265359383,0.08455766316003822,0.44745097712177173,0.26842626517650287,0.0955259666720576
169,0,-0.13516623986172283,0.11851146461770191,0.2540642998793754,-0.31713607205811695,0.282877221321077,0.2622416587578762
170,0,-0.05455964234291022,0.12007991155429747,0.649568936023339,-0.1274421110402632,0.30274893031795874,0.67379171659694
171,0,0.02287739821871618,0.15311350695980097,0.8812264670647674,0.05932523044028301,0.3674133862851054,0.8717254007026292
172,0,-0.07400456239979196,0.11404080572834226,0.5163832693961079,-0.17385240404076324,0.30726925827252394,0.5715309463620766
173,0,0.13749605123049044,0.1298537080258153,0.28966651116701114,0.33822614556518704,0.3500621154183334,0.3339496442452142
174,0,0.12306081362229408,0.21318803584370383,0.5637768582663147,0.31413133480906935,1.852891126782942,0.8653752345413883
175,0,0.05486798386664354,0.2194521607121717,0.8025699274215103,0.14276843941290304,1.3657912057513548,0.9167474347034168
176,0,-0.2998213378662818,0.15327897831524515,0.05045927023884703,-0.6991323612584726,0.38967080940998444,0.07278739631570645
177,0,-0.019502879038037914,0.10393632920460259,0.8511568596129002,-0.04507966197735701,0.2678460546822276,0.8663438347108127
178,0,0.01723684629623048,0.12244875311302135,0.8880533512242382,0.04334824082252861,0.3370937907632969,0.8976789097508813
179,1,0.061077687575858644,0.12071474386519543,0.6128797535357537,0.1476763945996675,0.25587377132940586,0.5638411727309807
180,0,0.029354814335691544,0.12452524125179355,0.8136392027891874,0.07234071525663553,0.34220318747584155,0.8325775247880279
181,0,-0.14128048930672343,0.14174861045726145,0.31891135109590507,-0.32909716340713685,0.382413165963412,0.3894693459473161
182,0,-0.09954914563727464,0.17243737745355767,0.56373271025425,-0.23058333979497003,0.3906483203808277,0.5550176180129163
183,0,0.2267365967303026,0.15145548239905837,0.13437996187604873,0.5737878809902769,0.4449086113202527,0.19716323615539388
184,0,0.028031237215543715,0.1469288073756369,0.848697108864748,0.07054171405551776,0.37552629942746624,0.8509961205616711
185,0,0.14523853600619432,0.1105900925600121,0.18908015023577507,0.354735684673131,0.3303010562046548,0.2828330617390349
186,0,0.07172468374692731,0.15350605532425754,0.6403257808783611,0.17689994995078662,0.3636320959831679,0.6266264768465737
187,1,0.06097350710401987,0.1124095310231002,0.58752718739164,0.14709034027782963,0.26465053486052487,0.5783538553770995
188,0,-0.09785566670669901,0.13992682297584996,0.4843429579776154,-0.22836522721099292,0.33717231745564824,0.49821860987898237
189,0,0.06984017476463901,0.1674956537150459,0.6767024820852722,0.17446987887982107,0.41830991326511135,0.6766178295573982
190,0,-0.011044398759140612,0.15536413759212966,0.9433283694700403,-0.022053213650682073,0.36588461428061253,0.9519376608920564
191,0,0.14045322786702147,0.1723879613238474,0.4152149736438281,0.3506809397556361,0.44865273468961114,0.43443139212194437
192,0,0.03871550036915307,0.13739329738255113,0.778107647393528,0.09683688910595595,0.38216966028950705,0.7999690402295365
193,0,0.20417339468130388,0.11732730464832426,0.08182327858598505,0.5054537761172435,0.3431047572217319,0.1407035200793116
194,0,-0.01415600004880459,0.13361581688609625,0.9156255606250494,-0.030824586334276104,0.31366830597782813,0.9217168819741237
195,0,0.20893538346192608,0.23353410467752247,0.3709648343581976,0.5427271215355528,2.2160656170352713,0.8065294410001226
196,0,-0.02500592119449378,0.21688886683477568,0.9082123271743857,-0.05084626388830068,0.5194562471268382,0.9220246977129808
197,0,-0.14345211549742976,0.12636709379935368,0.256290897644433,-0.33536437642197947,0.2895860555764632,0.2468306058060037
198,0,-0.30377483561129776,0.11617422914889945,0.008927417971523138,-0.7102263249640265,0.29845789530437655,0.017328931926649922
199,0,-0.25195297751878404,0.13541217849432846,0.06279538515191219,-0.5894340140683373,0.29624838412172255,0.04662823285272934
200,0,0.041170244567306016,0.137401158522102,0.7644553150591183,0.10119036913431839,0.30787756487178225,0.7424045186401986
201,0,-0.030515024354829542,0.1701590736657231,0.8576767570940536,-0.06830314046409305,0.3580686434567957,0.8487180790705763
202,0,0.06072350855207326,0.16350140963842752,0.7103437931262437,0.15027304363978228,0.35209362405764677,0.669526072171035
203,0,0.11077773901462915,0.14168311505019515,0.4342911356099912,0.2709512084171662,0.3291959859303626,0.41046841523819777
204,0,0.14221451519798337,0.12069298337181941,0.2386705134478353,0.34748651788432633,0.3145125034168315,0.26922820320810836
205,0,-0.14310437737502668,0.1568776027171009,0.3616613364347153,-0.3320633653421653,0.414746595802453,0.423339178130931
206,0,-0.12114227933486842,0.1669056163625247,0.46795336781452257,-0.28104456699484903,0.35944081405929224,0.4342769513726177
207,0,-0.005453541228310656,0.12367128242360056,0.9648270281206883,-0.011388302935458549,0.28921766139719624,0.968590426013278
208,0,0.07169705567833377,0.10914242716815817,0.5112369976910739,0.17367165664981174,0.32488412270740924,0.592950743209731
209,0,-0.18774309686937352,0.1305430340322644,0.15038577806110734,-0.4385248938929616,0.3195142464842489,0.16991602674777873
210,0,-0.32329711618653606,0.15835694435180728,0.041193997210747284,-0.7544872556198081,0.359881002631531,0.036038664232262055
211,0,-0.03601741658620462,0.11857693696691585,0.761320469748898,-0.08365677654767545,0.3023424731909783,0.7820139916173451
212,0,0.0029319479212728742,0.17434213934526852,0.9865824422937592,0.012112297611202525,0.4024206416608215,0.9759884178867548
213,0,0.07926206152635375,0.19774196570873476,0.6885410100385033,0.2026109928013458,0.6044989055390146,0.7374954851157147
214,0,-0.09080928006732693,0.18139259242901792,0.6166365644948004,-0.20898003344279953,0.4007922008103272,0.6020760221297217
215,0,0.03706024583585579,0.15349086665535802,0.8092069900351917,0.09344793807890997,0.3884807574172596,0.8099061175033411
216,0,0.23304049014235392,0.15308084771179004,0.12792490429024705,0.5876601681673963,0.37672169400368466,0.11877598744643238
217,0,-0.061224927114737704,0.12472372094482445,0.6235082214257668,-0.1433125371748229,0.27417801912322903,0.6011838338798616
218,0,-0.03295863225506132,0.20065477506133386,0.8695300828777544,-0.06997552212727565,0.6177779589359655,0.9098167410097184
219,0,-0.1365080656485453,0.160516943368116,0.3950873041900994,-0.3173036671107536,0.3455635441653265,0.3585032310816131
220,0,0.2572789029608468,0.16796832590936822,0.1255938100702241,0.6573432736690453,0.5334259218828302,0.2178352826692851
221,0,0.1245013732314477,0.14623233628556634,0.3945503735692272,0.3068895742866169,0.3763028155850244,0.41476392255002315
222,0,0.2444692719023275,0.12230660349138578,0.04562749079509569,0.6081036426171946,0.3729921384426451,0.10302986209034555
223,0,-0.1252014294422304,0.17863438949340987,0.48337735293088413,-0.28901660968325,0.46355201767874527,0.5329674436939755
224,0,0.16515719541088011,0.12514867309251052,0.18693922599499768,0.40537896062361756,0.3166133803588495,0.20041871819949209
225,0,-0.2713339337861927,0.17913521570308633,0.12985147410278725,-0.6308356756526187,0.3991387299531864,0.11399417672670588
226,0,-0.013927859911667327,0.12045379741936083,0.9079471852440284,-0.03149500875254558,0.2958312154983024,0.9152151978256207
227,1,0.04515694061017636,0.0987785077159272,0.6475607177935776,0.10773313599962138,0.23554153063957023,0.6473944263068483
228,0,-0.14942192099923837,0.11565504847455356,0.19637032483954264,-0.3502646273170549,0.2668233553482652,0.1892769717637518
229,0,0.14989081304867277,0.12887891714911806,0.2448149193534246,0.3670819270371596,0.33678113099930057,0.2757255775479963
230,0,0.019800624427403952,0.11872422284513538,0.867544491152981,0.04927554791258891,0.2751233112493507,0.857856434024991
231,0,-0.0658374456404279,0.13461983905099334,0.6247978142722388,-0.1533143142946047,0.3340581714850581,0.6462736910667919
232,0,0.024304102781917605,0.1188463820458821,0.8379626759278944,0.059659836406336,0.28372754865597144,0.833455725038549
233,0,-0.2625241904716598,0.14632503329851634,0.07279453904109386,-0.6113379744356128,0.3635553945057113,0.09265538540518567
234,0,-0.17908052373290856,0.19073026202108292,0.34777164186936405,-0.41447720083324346,0.44565254597595283,0.3523474619347797
235,1,0.14468679834240508,0.10934087273612722,0.18574772769521453,0.3527349673506526,0.29915659735457834,0.23835912600454512
