ln_true,ln_naive,se_naive,ln_lam,se_lam,lam,feasible,n,varphi,pi,theta,p_sel,q_sel,detK,a_hat,b_hat,c_hat,d_hat,n_sweep
0.6931471805599453,0.24697993960030593,0.056844655147904294,0.6952746178798916,0.07537501113711205,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,582.8333333333334,335.5000000000001,1895.1666666666667,2186.5,5000
0.6931471805599453,0.21093164068752215,0.05672428948112811,0.5399700377402668,0.0712116720858392,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,639.2500000000002,400.7500000000001,1907.75,2052.25,5000
0.6931471805599453,0.12412336844584501,0.05669476573536073,0.3250115254862871,0.07139534568248235,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,566.0833333333335,428.91666666666686,1954.9166666666667,2050.0833333333335,5000
0.6931471805599453,0.19296519943903603,0.05679150310973766,0.5345112484366111,0.07411281482437271,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,564.5000000000001,365.50000000000017,1933.5,2136.5,5000
0.6931471805599453,0.22275397643678624,0.05681916667484768,0.6220827803242871,0.07472733865433367,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,572.8333333333334,350.5000000000001,1905.1666666666667,2171.5,5000
0.6931471805599453,0.24807660015608124,0.05675944525145317,0.6405667624666295,0.0719270686056515,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,655.9166666666667,379.0833333333335,1891.0833333333335,2073.916666666667,5000
0.6931471805599453,0.3182848376808581,0.05692037636662921,0.8996559591466645,0.07695256844103107,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,642.0833333333335,296.25,1902.9166666666667,2158.75,5000
0.6931471805599453,0.24969178140116927,0.05675132116327783,0.6476166526179916,0.07196023180051078,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,639.1666666666667,384.1666666666667,1850.8333333333335,2125.8333333333335,5000
0.6931471805599453,0.28607547644597886,0.056901321409531795,0.8229500139007421,0.07703932534236588,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,601.0000000000001,304.00000000000017,1903.0,2192.0,5000
0.6931471805599453,0.2888932290643388,0.056801003223636556,0.7625355422827484,0.07316596289683097,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,652.9166666666667,355.41666666666674,1842.0833333333335,2149.5833333333335,5000
0.6931471805599453,0.23254722655341892,0.05677568445842529,0.617096117905074,0.07287575433250314,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,626.5833333333335,368.41666666666674,1916.4166666666667,2088.5833333333335,5000
0.6931471805599453,0.2800726330364969,0.056783893004523564,0.7309561821129156,0.07249734786777928,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,648.0833333333334,370.2500000000001,1820.9166666666667,2160.75,5000
0.6931471805599453,0.282363180939427,0.05688418210102967,0.7826860011126143,0.07555340628902636,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,637.416666666667,317.58333333333337,1935.5833333333335,2109.416666666667,5000
0.6931471805599453,0.1774993209484922,0.05669711378308548,0.4496533328056441,0.07054689139245768,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,628.5,421.5,1925.5,2024.5,5000
0.6931471805599453,0.4166517217739985,0.056904341417032815,1.0380734088711847,0.07259333188205656,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,788.8333333333335,337.8333333333334,1753.1666666666667,2120.166666666667,5000
0.6931471805599453,0.2353595307406927,0.056716051521688536,0.5934857595859389,0.07064654604190607,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,645.2500000000001,413.08333333333337,1825.75,2115.916666666667,5000
0.6931471805599453,0.29776938420414534,0.056786502102506194,0.7604711675555859,0.0717252010520138,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,667.0833333333334,381.2500000000001,1777.9166666666667,2173.75,5000
0.6931471805599453,0.31379543646318125,0.0568448697712448,0.842529925957313,0.07434707141189115,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,663.4166666666667,331.5833333333335,1853.5833333333335,2151.416666666667,5000
0.6931471805599453,0.2002141551290113,0.05669376097600984,0.5056108114595009,0.07051316151677545,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,635.0833333333334,419.9166666666667,1881.9166666666667,2063.0833333333335,5000
0.6931471805599453,0.27810128438360876,0.056791660721512725,0.7314658021760653,0.07295417876334649,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,654.5,358.8333333333334,1863.5,2123.166666666667,5000
0.6931471805599453,0.29111323099474845,0.05680673175603768,0.7696335274799945,0.07317658666979018,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,645.9166666666669,357.41666666666686,1821.0833333333335,2175.5833333333335,5000
0.6931471805599453,0.31754183135348707,0.05678249004883765,0.7960146257005091,0.07123915247078855,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,699.1666666666669,382.5,1770.8333333333335,2147.5,5000
0.6931471805599453,0.1935750592011871,0.05675163398202869,0.5186567759299362,0.07270983758273371,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,580.6666666666669,389.3333333333334,1895.3333333333335,2134.666666666667,5000
0.6931471805599453,0.29138040180762714,0.05672583741254182,0.6996770551564053,0.06927067871346924,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,720.8333333333336,422.5000000000001,1769.1666666666667,2087.5,5000
0.6931471805599453,0.3578126008954279,0.05684481812989376,0.918152538971927,0.07293888489742317,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,721.2500000000002,343.75,1793.75,2141.25,5000
0.6931471805599453,0.2294479863927805,0.05677125811205277,0.6071333773138293,0.072729568854301,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,627.0833333333335,371.25,1917.9166666666667,2083.75,5000
0.6931471805599453,0.20696987798946365,0.056694090236588064,0.5196243497168862,0.07035403540387543,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,644.9166666666667,420.0833333333335,1878.0833333333335,2056.916666666667,5000
0.6931471805599453,0.2677849988739409,0.05675850140673898,0.6675438931357335,0.07078409533069228,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,700.7500000000001,390.91666666666674,1872.25,2036.0833333333335,5000
0.6931471805599453,0.27911723137291733,0.056761863889294904,0.6958342894085077,0.07049498194063104,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,666.5833333333335,410.08333333333337,1756.4166666666667,2166.916666666667,5000
0.6931471805599453,0.3299309796033788,0.056823507546448083,0.8561138668800624,0.07300554399174106,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,693.1666666666669,348.5,1812.8333333333335,2145.5,5000
