ln_true,ln_naive,se_naive,ln_lam,se_lam,lam,feasible,n,varphi,pi,theta,p_sel,q_sel,detK,a_hat,b_hat,c_hat,d_hat,x
0.6931471805599453,0.7060971695101613,0.03648665435752899,0.7820825515979466,0.03724622161201415,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2597.096774193548,1328.7096774193546,7587.903225806452,8486.290322580646,0.02
0.6931471805599453,0.5530455638803287,0.03554548087623527,0.6094946465320374,0.036097787678128976,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2496.021505376344,1536.2365591397847,7488.978494623656,8478.763440860215,0.02
0.6931471805599453,0.6625741395102274,0.03601094547954681,0.7321275062518475,0.036673762812136315,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2544.2150537634407,1426.7526881720428,7399.784946236559,8629.247311827956,0.02
0.6931471805599453,0.6404573294978335,0.035904730916797065,0.7070652052834461,0.036541086701938015,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2572.752688172043,1437.9999999999998,7494.247311827957,8495.0,0.02
0.6931471805599453,0.5768753855779947,0.03591430594711159,0.6370428095324375,0.036531275545498045,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2516.7096774193546,1455.333333333333,7656.290322580645,8371.666666666666,0.02
0.6931471805599453,0.6791004933147698,0.03589868194775882,0.7494934937686527,0.03654672394607383,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2625.6559139784945,1422.7311827956987,7431.344086021505,8520.268817204302,0.02
0.6931471805599453,0.6523216687995416,0.03578515301403775,0.719372301439832,0.03640425125200325,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2634.752688172043,1441.591397849462,7499.247311827957,8424.408602150537,0.02
0.6931471805599453,0.5962656639541615,0.03595963691365824,0.6588938639580054,0.036592080974419766,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2470.602150537634,1461.6559139784945,7496.397849462365,8571.344086021505,0.02
0.6931471805599453,0.5912818106339247,0.03614889613969915,0.654159628667928,0.03681110867666048,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2457.849462365591,1430.322580645161,7602.1505376344085,8509.677419354839,0.02
0.6931471805599453,0.6275525607485106,0.03575632378987023,0.6922555823489024,0.036364328658842496,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2564.322580645161,1469.0107526881718,7444.677419354838,8521.989247311827,0.02
0.6931471805599453,0.6556487662937124,0.03598548003933977,0.7243676224796778,0.036641546176581136,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2541.892473118279,1432.301075268817,7410.10752688172,8615.698924731183,0.02
0.6931471805599453,0.634872749430227,0.03629606920052651,0.7031758088837117,0.036999254547764336,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2439.870967741935,1408.5161290322578,7456.129032258064,8695.483870967742,0.02
0.6931471805599453,0.6019352632045452,0.03575753952411298,0.6642458953663216,0.03635832832457364,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2500.6881720430106,1490.7096774193546,7417.311827956989,8591.290322580646,0.02
0.6931471805599453,0.641814642062788,0.03586071150739507,0.7085569363048297,0.036491113508951796,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2540.1505376344085,1456.6236559139782,7392.8494623655915,8610.376344086022,0.02
0.6931471805599453,0.615682962329907,0.0354417826356487,0.6778391911309263,0.03599545210026118,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2584.258064516129,1525.4193548387095,7347.74193548387,8542.58064516129,0.02
0.6931471805599453,0.6414251672601448,0.03567939938437724,0.7070874312860171,0.036278857404100855,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2602.752688172043,1471.4408602150536,7419.247311827957,8506.559139784946,0.02
0.6931471805599453,0.6703400191916927,0.03595065891817619,0.7403200494384968,0.03660560893829064,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2571.806451612903,1429.2688172043008,7389.193548387097,8609.731182795698,0.02
0.6931471805599453,0.6275706181809839,0.03589767475387319,0.6929249389638494,0.03652908088903464,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2545.505376344086,1448.043010752688,7488.4946236559135,8517.956989247312,0.02
0.6931471805599453,0.6805522752496127,0.03563925116061077,0.7499265988427677,0.03624490203320714,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2641.9784946236555,1466.6236559139782,7306.021505376344,8585.376344086022,0.02
0.6931471805599453,0.6323034753364483,0.035897800729896706,0.6980369625491643,0.03653015533729637,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2569.096774193548,1440.58064516129,7517.903225806452,8472.41935483871,0.02
0.6931471805599453,0.6176648787191419,0.03567535310054373,0.680939793715795,0.03626661864177313,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2580.5591397849457,1479.6559139784943,7473.440860215053,8466.344086021505,0.02
0.6931471805599453,0.6230658094835732,0.035931442338605006,0.6881395468173919,0.03656711754231701,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2532.6236559139784,1445.8709677419354,7500.376344086021,8521.129032258064,0.02
0.6931471805599453,0.6629617636346571,0.035695619125495875,0.7306698017168267,0.03630369310286463,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2653.9139784946233,1452.537634408602,7439.086021505376,8454.462365591398,0.02
0.6931471805599453,0.664190188317284,0.03609081441874767,0.7341780628325004,0.03676736903916758,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2557.5268817204296,1408.064516129032,7467.4731182795695,8566.935483870968,0.02
0.6931471805599453,0.6491918972620612,0.03615274283988642,0.7182098633794649,0.03683576724357528,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2486.021505376344,1419.3548387096773,7413.978494623656,8680.645161290322,0.02
0.6931471805599453,0.6999127594335096,0.03615857284916394,0.7739504573375869,0.0368601125652561,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2574.0,1390.5161290322578,7385.0,8650.483870967742,0.02
0.6931471805599453,0.6219733470978425,0.035559954262284664,0.6852748879171955,0.03613442504117321,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2575.290322580645,1504.2795698924729,7373.709677419354,8546.720430107527,0.02
0.6931471805599453,0.5666314355089515,0.03573432057856425,0.6252047739422972,0.03632050263495421,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2487.827956989247,1500.3440860215053,7528.1720430107525,8483.655913978495,0.02
0.6931471805599453,0.6224304650437179,0.03608057131802751,0.6883268134293564,0.036742019750933594,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2473.4623655913974,1437.290322580645,7460.537634408602,8628.709677419354,0.02
0.6931471805599453,0.5915010134799625,0.03551306231705081,0.651599245042445,0.03607104424948264,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2547.032258064516,1523.9354838709676,7415.967741935484,8513.064516129032,0.02
0.6931471805599453,0.6368174024019726,0.035763746388619524,0.702464500780463,0.036375857121741885,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2576.1290322580644,1463.6559139784943,7433.870967741936,8526.344086021505,0.02
0.6931471805599453,0.6641409208663966,0.035670897261414036,0.7320615223177881,0.0362764834874523,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2617.9569892473114,1468.064516129032,7347.043010752688,8566.935483870968,0.02
0.6931471805599453,0.6453104688060456,0.036260332423026995,0.7142248879658495,0.03695974095238552,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2509.5698924731178,1392.58064516129,7545.430107526881,8552.41935483871,0.02
0.6931471805599453,0.7020358452888421,0.03594013831150783,0.7751422134696012,0.036604288355387184,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2608.0,1419.9569892473116,7320.0,8652.043010752688,0.02
0.6931471805599453,0.681245460076911,0.036255860545277296,0.7539554505910582,0.03696805276005606,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2527.892473118279,1387.1612903225803,7425.10752688172,8659.838709677419,0.02
0.6931471805599453,0.6183700240218917,0.035694683384795936,0.6819184124638379,0.03628989743765544,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2554.1935483870966,1484.5161290322578,7425.806451612903,8535.483870967742,0.02
0.6931471805599453,0.6503697329552709,0.035718047854590096,0.7172148891641692,0.03632721646277903,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2583.9139784946237,1469.8494623655913,7364.086021505376,8582.150537634408,0.02
0.6931471805599453,0.661634752615144,0.03610432548884913,0.7314800622260086,0.03678258225184308,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2544.043010752688,1409.7204301075267,7457.956989247312,8588.279569892473,0.02
0.6931471805599453,0.5981155269884522,0.0360117875047442,0.6611403538279128,0.03665344498849345,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2471.139784946236,1451.4408602150536,7520.860215053764,8556.559139784946,0.02
0.6931471805599453,0.5757096414313065,0.035604512549881985,0.6346758909146578,0.036172630667810325,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2507.311827956989,1519.5698924731182,7452.68817204301,8520.430107526881,0.02
0.6931471805599453,0.7010594331145737,0.036074297475414956,0.7747061078299158,0.036761167605604446,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2598.279569892473,1398.4946236559138,7381.720430107526,8621.505376344086,0.02
0.6931471805599453,0.6000035547982463,0.035929545726517756,0.662699112780253,0.03655725517962799,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2515.52688172043,1452.2150537634407,7562.4731182795695,8469.78494623656,0.02
0.6931471805599453,0.5966261217997474,0.035986298624507834,0.6594204305714136,0.03662334491393475,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2465.290322580645,1458.3655913978494,7498.709677419354,8577.63440860215,0.02
0.6931471805599453,0.636710426712253,0.03571807332565879,0.7022200507811812,0.03632295970397112,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2564.5806451612902,1476.2795698924729,7382.419354838709,8576.720430107527,0.02
0.6931471805599453,0.6860224273265811,0.03589674399182513,0.7570915868915746,0.036546819191840565,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2634.365591397849,1420.4731182795697,7417.63440860215,8527.52688172043,0.02
0.6931471805599453,0.6064628030570759,0.03582200056112638,0.6694344737923509,0.036434557475477455,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2515.376344086021,1472.795698924731,7469.623655913978,8542.204301075268,0.02
0.6931471805599453,0.6056007637532509,0.03587689588040128,0.6686066319390076,0.03649754919950459,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2532.752688172043,1456.4946236559138,7544.247311827957,8466.505376344086,0.02
0.6931471805599453,0.642850337315256,0.035873051681690415,0.7095237460192222,0.036504741146623644,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2584.4301075268813,1440.301075268817,7489.569892473118,8485.698924731183,0.02
0.6931471805599453,0.5989455147145732,0.03576246589495321,0.6607602726614428,0.0363622059660553,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2544.6236559139784,1474.7311827956987,7530.376344086021,8450.268817204302,0.02
0.6931471805599453,0.5494661068885897,0.03529478440531627,0.6044966492044921,0.03580701345580702,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2543.0967741935483,1571.9569892473116,7452.903225806452,8432.043010752688,0.02
0.6931471805599453,0.6611993635124735,0.036387532781333595,0.732420938690931,0.0371152596000412,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2503.462365591398,1371.806451612903,7535.537634408602,8589.193548387097,0.02
0.6931471805599453,0.6324169683988577,0.03587318062521979,0.6982301308878461,0.03650247490004765,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2537.1612903225805,1455.311827956989,7434.8387096774195,8572.68817204301,0.02
0.6931471805599453,0.6700903449476081,0.03602325834550137,0.7403368960632633,0.03669023522609564,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2573.956989247312,1415.2903225806451,7437.043010752688,8573.709677419354,0.02
0.6931471805599453,0.7243371962530901,0.03616065143902357,0.8006668691191448,0.03687062934106397,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2631.655913978494,1373.7204301075267,7396.344086021505,8598.279569892473,0.02
0.6931471805599453,0.6294127665789692,0.0357170659748037,0.6941338569259753,0.03631927045706185,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2568.9892473118275,1475.0967741935483,7423.010752688172,8532.90322580645,0.02
0.6931471805599453,0.6260783657247077,0.03599569061795802,0.6920484149131176,0.03664395385861468,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2466.774193548387,1455.8064516129032,7378.225806451613,8699.193548387097,0.02
0.6931471805599453,0.6368222774704746,0.03580689732889489,0.7026433226106784,0.036425998343738025,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2575.6129032258063,1455.5698924731182,7458.387096774193,8510.430107526881,0.02
0.6931471805599453,0.6001227624778513,0.035672110564429524,0.6617846875607801,0.036258203296588486,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2530.7311827956987,1497.2258064516127,7440.268817204301,8531.774193548386,0.02
0.6931471805599453,0.6142266945481463,0.03597232570748165,0.6786858755277981,0.036612433382159026,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2499.1612903225805,1449.2258064516127,7489.8387096774195,8561.774193548386,0.02
0.6931471805599453,0.6296508560878087,0.03571656747218001,0.6944937394007745,0.03631909438393715,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2547.870967741935,1482.2365591397847,7376.129032258064,8593.763440860215,0.02
0.6931471805599453,0.6639649591764151,0.03577642640816751,0.7322181161032217,0.036398597337906985,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2632.838709677419,1443.5053763440858,7440.1612903225805,8483.494623655914,0.02
0.6931471805599453,0.6401599796870507,0.03592495428385191,0.7070338721328693,0.036565604542712016,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2531.1827956989246,1447.311827956989,7418.817204301075,8602.68817204301,0.02
0.6931471805599453,0.6065342653198115,0.03589913803973536,0.6701219508882904,0.03652469447832369,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2445.16129032258,1482.795698924731,7354.8387096774195,8717.204301075268,0.02
0.6931471805599453,0.6288498130060257,0.035831395508694255,0.6941224303780088,0.03645261689027034,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2536.344086021505,1463.6559139784945,7423.655913978494,8576.344086021505,0.02
0.6931471805599453,0.6122420194384253,0.035649725592286186,0.6750305504243058,0.03623590790805021,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2542.129032258064,1497.6559139784943,7398.870967741936,8561.344086021505,0.02
0.6931471805599453,0.7235790424995544,0.036339299015001665,0.800911957435333,0.03708161288131841,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2588.1505376344085,1354.8602150537633,7412.8494623655915,8644.139784946236,0.02
0.6931471805599453,0.5656299846326259,0.03569323709149497,0.624016474277697,0.036272801207812656,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2471.1827956989246,1514.8387096774193,7468.817204301075,8545.16129032258,0.02
0.6931471805599453,0.6083952462414504,0.035640890970692014,0.670673903723201,0.03622415840323083,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2559.0107526881716,1493.6774193548383,7446.989247311828,8500.322580645161,0.02
0.6931471805599453,0.6761695997656377,0.03605672505829527,0.7471673460067433,0.036731423937461836,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2581.16129032258,1407.0107526881718,7444.8387096774195,8566.989247311827,0.02
0.6931471805599453,0.6094312668457746,0.03600678989551587,0.673438724479519,0.0366504420858419,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2513.4193548387098,1438.1935483870966,7562.58064516129,8485.806451612903,0.02
0.6931471805599453,0.6582794498555058,0.03590356350127105,0.7263688328943819,0.03654328691237554,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2643.9999999999995,1417.290322580645,7560.0,8378.709677419354,0.02
0.6931471805599453,0.5900683558125391,0.03605660090451253,0.6523452599826266,0.03670246342083766,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2481.956989247312,1439.548387096774,7607.043010752688,8471.451612903225,0.02
0.6931471805599453,0.6278357377543823,0.03576573884942016,0.6924885183972366,0.036374654573744884,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2587.4193548387093,1459.8924731182792,7497.58064516129,8455.10752688172,0.02
0.6931471805599453,0.6435609560037572,0.03573142893924944,0.7097214103714652,0.036340336999025516,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2589.2043010752686,1465.6344086021504,7412.795698924731,8532.36559139785,0.02
0.6931471805599453,0.6288618460828954,0.03597904099981375,0.6948599737264064,0.036625141297311495,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2509.4193548387093,1444.3440860215053,7452.58064516129,8593.655913978495,0.02
0.6931471805599453,0.5950675130310064,0.035809111003987384,0.6568509634161044,0.0364160851521482,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2501.4623655913974,1480.2580645161288,7480.537634408602,8537.741935483871,0.02
0.6931471805599453,0.6581003431189114,0.03619979500697658,0.727849973301714,0.03689194911430422,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2561.784946236559,1387.6774193548385,7565.215053763441,8485.322580645161,0.02
0.6931471805599453,0.6386942462950934,0.03605747584676263,0.7061704840888499,0.036720459561239524,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2488.2365591397847,1436.4946236559138,7408.763440860215,8666.505376344086,0.02
0.6931471805599453,0.6717582133378572,0.03620898492289193,0.7432236136734088,0.036909342170661504,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2529.6129032258063,1395.1182795698924,7443.387096774193,8631.881720430107,0.02
0.6931471805599453,0.7105277543381956,0.03623631253691924,0.7858366237477292,0.03695434643225087,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2609.376344086021,1366.9677419354837,7454.623655913978,8569.032258064515,0.02
0.6931471805599453,0.6650160871986274,0.03592792325455519,0.7340330426402127,0.03657524730376735,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2625.0967741935483,1417.9139784946235,7507.903225806452,8449.086021505376,0.02
0.6931471805599453,0.637345510505366,0.03615678096245564,0.7050359440424192,0.036835997087693466,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2497.9999999999995,1414.9032258064515,7495.0,8592.096774193547,0.02
0.6931471805599453,0.5790601426230046,0.036087582132522986,0.6404800993259486,0.036735941775540966,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2438.4301075268813,1448.6666666666663,7574.569892473118,8538.333333333334,0.02
0.6931471805599453,0.6888772099967412,0.03597294855136549,0.760842220263389,0.03663817544045534,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2587.290322580645,1420.2365591397847,7353.709677419354,8638.763440860215,0.02
0.6931471805599453,0.698981831047508,0.0358554303165047,0.7714460651645846,0.03650415771954271,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2597.6344086021504,1438.9247311827955,7262.365591397849,8701.075268817203,0.02
0.6931471805599453,0.6447416804341826,0.035775045165492424,0.711112504579668,0.036390887823108446,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2605.9354838709673,1452.1290322580644,7468.064516129032,8473.870967741936,0.02
0.6931471805599453,0.6309566519875408,0.035800434940459334,0.6960459517855808,0.03641580541141487,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2592.322580645161,1451.763440860215,7514.677419354838,8441.236559139785,0.02
0.6931471805599453,0.6560891643684875,0.03597676183931469,0.7246382173308421,0.03663065842021193,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2575.290322580645,1423.6344086021502,7473.709677419354,8527.36559139785,0.02
0.6931471805599453,0.6304571884091902,0.03533242559981118,0.6934874330688594,0.03587290037271168,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2633.268817204301,1531.2473118279568,7319.731182795698,8515.752688172042,0.02
0.6931471805599453,0.6567947925740988,0.03576775251820931,0.7245717255655603,0.03638741900146562,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2572.795698924731,1463.7634408602148,7342.204301075269,8621.236559139785,0.02
0.6931471805599453,0.6049734365452667,0.035912768228504546,0.6681416739612549,0.03653956040695214,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2514.1505376344085,1455.7419354838707,7527.8494623655915,8502.258064516129,0.02
0.6931471805599453,0.6293612790557152,0.035799151143665074,0.6944091316451306,0.03641461602091161,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2566.9892473118275,1459.8924731182794,7468.010752688172,8505.10752688172,0.02
0.6931471805599453,0.5839644693669621,0.035770988870140685,0.6444938219122158,0.036368463188557076,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2487.892473118279,1492.7526881720428,7475.10752688172,8544.247311827956,0.02
0.6931471805599453,0.698913057516194,0.03575434787659214,0.7708333441788721,0.03638576950897227,0.0,True,20000,0.5,0.2,0.6931471805599453,0.95,0.98,0.9299999999999999,2614.9677419354834,1452.7741935483868,7239.032258064516,8693.225806451612,0.02
