ln_true,ln_naive,se_naive,ln_lam,se_lam,lam,feasible,n,varphi,pi,theta,p_sel,q_sel,detK,a_hat,b_hat,c_hat,d_hat,m
0.6931471805599453,0.6378132276257586,0.03558566778697595,0.6971524449001694,0.03660743893146205,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2531.979166666667,1439.8958333333333,7483.020833333333,8545.104166666666,0.02
0.6931471805599453,0.673402450176839,0.035705299828695344,0.736362831786838,0.03676003570847212,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2579.5833333333335,1402.7083333333335,7500.416666666666,8517.291666666666,0.02
0.6931471805599453,0.6166726907411038,0.035346328884154475,0.672845416734845,0.03631641240447317,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2564.3125,1476.3125000000002,7498.687499999999,8460.6875,0.02
0.6931471805599453,0.6376967961157504,0.03513860799706122,0.6946232906937314,0.0360758626271609,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2621.416666666667,1499.4166666666667,7400.583333333333,8478.583333333332,0.02
0.6931471805599453,0.6366243019407871,0.03547413808564821,0.6952809440063077,0.0364743071423978,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2547.854166666667,1456.3125000000002,7455.145833333333,8540.6875,0.02
0.6931471805599453,0.6060657086272002,0.03521538094323963,0.660734602482048,0.03615871938023741,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2562.0625,1503.5625000000002,7458.937499999999,8475.4375,0.02
0.6931471805599453,0.5943900197558704,0.035347876071624894,0.6488778219534118,0.036313193978319225,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2488.208333333334,1502.4166666666667,7427.791666666666,8581.583333333332,0.02
0.6931471805599453,0.7091040143100238,0.03566229322495629,0.7748729701964476,0.036719336273395645,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2638.9583333333335,1393.3333333333335,7441.041666666666,8526.666666666666,0.02
0.6931471805599453,0.6596522520339034,0.03567855060133425,0.7212195565112012,0.03672360135611269,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2573.8333333333335,1409.5,7532.166666666666,8484.5,0.02
0.6931471805599453,0.6622685546865852,0.03541219387948411,0.7227314111788481,0.03640749878231816,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2603.5833333333335,1450.5833333333335,7424.416666666666,8521.416666666666,0.02
0.6931471805599453,0.5762340435734842,0.03550568138166984,0.6298124149265095,0.03649547503027406,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2458.4375000000005,1481.1458333333335,7536.562499999999,8523.854166666666,0.02
0.6931471805599453,0.6493717082007096,0.03527630015588177,0.7080454379954002,0.03624249780337148,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2604.104166666667,1477.1458333333333,7398.895833333333,8519.854166666666,0.02
0.6931471805599453,0.6475601001444592,0.035629574269084266,0.708114681027937,0.036663112055218904,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2513.729166666667,1437.3125,7427.270833333333,8621.6875,0.02
0.6931471805599453,0.6298594535795204,0.03512203431989512,0.6860094228467177,0.03605402455255149,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2620.9583333333335,1503.0,7423.041666666666,8453.0,0.02
0.6931471805599453,0.6205539940865327,0.035486339425494465,0.6778820877459015,0.03648435087535424,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2524.854166666667,1461.6041666666667,7482.145833333333,8531.395833333332,0.02
0.6931471805599453,0.7009729514820113,0.03579117375432802,0.7669433984392885,0.03687212585433258,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2582.895833333334,1385.8541666666667,7438.104166666666,8593.145833333332,0.02
0.6931471805599453,0.629094569009213,0.03564830802667128,0.6878382027593284,0.036678616367775405,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2538.3333333333335,1426.25,7571.666666666666,8463.75,0.02
