feature_id,seed,m,n_case,n_ctrl,prev0_mean,prev_sd,beta_mean,beta_sd,null_frac,eps,n_val,var_extra_scale,xlim,is_null,beta_true,logit_prev0,prev0,prev1,a_raw,b_raw,c_raw,d_raw,log_or_naive,se_naive,z_naive,p_naive,y_naive,sig_naive,var_extra,se_floor,se_lambda,z_lambda,p_lambda,y_lambda,sig_lambda
0,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.239761324748489,0.014206303509013104,0.014206303509013104,5660,565791,392447,39244909,0.00046084197544703497,0.013453767763901354,0.03425374835765702,0.012032332676040116,0.012032332676040116,False,0.0015624999999999997,0.039528470752104736,0.04175528549830537,0.011036733911584395,0.0038412745575146317,0.0038412745575146317,False
1,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-1.6352075494441487,0.16311822744556662,0.16311822744556662,64879,6490161,333228,33320539,-0.00041014380604107164,0.0043125657968697785,-0.09510435906595775,0.03421902902713178,0.03421902902713178,False,0.0015624999999999997,0.039528470752104736,0.039763025837482875,-0.010314703104270472,0.0035889436520437864,0.0035889436520437864,False
2,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.007736577753963789,-2.547431182868297,0.0725992504445296,0.07312186888128279,29130,2891569,368977,36919131,0.007980519915517554,0.006116485337558408,1.3047558319993025,0.7167530541316879,0.7167530541316879,False,0.0015624999999999997,0.039528470752104736,0.03999889239572224,0.19951852257716632,0.0747615922962554,0.0747615922962554,False
3,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.395626560089501,0.032432425419603825,0.032432425419603825,12944,1293009,385163,38517691,0.001148276252741476,0.008980453159950273,0.12786395433388512,0.04659956515892083,0.04659956515892083,False,0.0015624999999999997,0.039528470752104736,0.04053576863657652,0.028327481909529037,0.009927237857605539,0.009927237857605539,False
4,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.738938927013372,0.008672060922847363,0.008672060922847363,3432,345543,394675,39465157,-0.006720116378280559,0.017227475302525753,-0.39008132417959757,0.15709358733744416,0.15709358733744416,False,0.0015624999999999997,0.039528470752104736,0.0431194376737352,-0.15584888720322757,0.057420476428492684,0.057420476428492684,False
5,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.1194103308618057,0.04231366068328695,0.04231366068328695,16972,1684288,381135,38126412,0.00800349623332297,0.007884321730458152,1.0151153779537472,0.5085670988724852,0.5085670988724852,False,0.0015624999999999997,0.039528470752104736,0.040307102713409884,0.19856292550296015,0.07437614477710656,0.07437614477710656,False
6,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.7230458955681303,0.023590317661461743,0.023590317661461743,9528,938155,388579,38872545,0.015917321214914272,0.010421776978163965,1.5273135520233012,0.8972814508406426,0.8972814508406426,False,0.0015624999999999997,0.039528470752104736,0.04087925433985542,0.3893740595800351,0.15676755936733647,0.15676755936733647,False
7,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.0626488266071754,0.044674518115265745,0.044674518115265745,17720,1777699,380387,38033001,-0.00333417782607875,0.00772331095740761,-0.43170317037162165,0.17655370553787234,0.17655370553787234,False,0.0015624999999999997,0.039528470752104736,0.04027591752083138,-0.08278341081501761,0.029642075859818394,0.029642075859818394,False
8,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.998754631079612,0.01800821975676432,0.01800821975676432,7132,717062,390975,39093638,-0.005431065102502979,0.012007545876863363,-0.4523043391379233,0.18638582323285896,0.18638582323285896,False,0.0015624999999999997,0.039528470752104736,0.04131199774865624,-0.13146459620630754,0.047979130823229604,0.047979130823229604,False
9,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.2345369372859545,0.0966916483854227,0.0966916483854227,38259,3848572,359848,35962128,-0.006527115797807318,0.005404062371625955,-1.207816518195267,0.643748738745397,0.643748738745397,False,0.0015624999999999997,0.039528470752104736,0.03989616385213525,-0.16360259151727904,0.06045878139132716,0.06045878139132716,False
10,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.437384613096913,0.031147312395135615,0.031147312395135615,12539,1239332,385568,38571368,0.012102117781458527,0.009119998965449355,1.32698674937429,0.733972874665646,0.733972874665646,False,0.0015624999999999997,0.039528470752104736,0.04056691239335078,0.29832484326419073,0.11608019682506376,0.11608019682506376,False
11,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.546534318660695,0.028016796499415172,0.028016796499415172,11216,1115028,386891,38695672,0.006089423461514842,0.009626097626727103,0.6325952320083899,0.278191031712912,0.278191031712912,False,0.0015624999999999997,0.039528470752104736,0.04068367922790761,0.1496773049311063,0.055014619789412016,0.055014619789412016,False
12,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.375662563183692,0.012423519122681003,0.012423519122681003,4868,493815,393239,39316885,-0.014385563147963278,0.014491222732219838,-0.9927087184974642,0.49369535085426486,0.49369535085426486,False,0.0015624999999999997,0.039528470752104736,0.04210101585799094,-0.34169159234747637,0.1351431635801115,0.1351431635801115,False
13,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.360070804608364,0.012616278628237018,0.012616278628237018,5085,502121,393022,39308579,0.012882450585126869,0.014184458817846406,0.9082088185781615,0.439175620140874,0.439175620140874,False,0.0015624999999999997,0.039528470752104736,0.04199641498931998,0.3067511974153741,0.11973948104635376,0.11973948104635376,False
14,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.075432379677656,0.044132097261584464,0.044132097261584464,17505,1758339,380602,38052361,-0.004647158490176446,0.007768353408476695,-0.598216667782589,0.25987792000059173,0.25987792000059173,False,0.0015624999999999997,0.039528470752104736,0.0402845791175605,-0.11535824854008957,0.04183707066236785,0.04183707066236785,False
15,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.07712056778415272,-2.268357877243254,0.09377767238597205,0.10054014609511892,39839,3731027,358268,36079673,0.07262215807429964,0.005309205065982791,13.678537026118146,41.865155066605595,41.865155066605595,True,0.0015624999999999997,0.039528470752104736,0.0398834258612855,1.820860583212671,1.1634983268086576,1.1634983268086576,False
16,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.2978387584810154,0.035645407030986176,0.035645407030986176,14167,1417624,383940,38393076,-0.0006424231958566613,0.008597680228254644,-0.07472052679343195,0.026670257807306773,0.026670257807306773,False,0.0015624999999999997,0.039528470752104736,0.040452689716597594,-0.015880852431750105,0.005537910609763252,0.005537910609763252,False
17,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.7184481000236316,0.0618935125347984,0.0618935125347984,24857,2461383,373250,37349317,0.010500789956903596,0.0065834278872000706,1.595033793461901,0.9558340227396681,0.9558340227396681,False,0.0015624999999999997,0.039528470752104736,0.040072952508468394,0.26204183369529666,0.1005684636749167,0.1005684636749167,False
18,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.2944218533797125,0.01346079269516963,0.01346079269516963,5435,537043,392672,39273657,0.012205765216505021,0.013726247688055243,0.8892281047155104,0.42726718366086613,0.42726718366086613,False,0.0015624999999999997,0.039528470752104736,0.04184387500690921,0.29169777451274814,0.11321737423796677,0.11321737423796677,False
19,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.737031867164516,0.02327030486346609,0.02327030486346609,9347,928626,388760,38882074,0.006727455964498635,0.010519283809124999,0.639535550762769,0.28193482275096565,0.28193482275096565,False,0.0015624999999999997,0.039528470752104736,0.04090422144298702,0.16446850049145842,0.06079917597701751,0.06079917597701751,False
20,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-6.556007506029555,0.0014195319895624514,0.0014195319895624514,527,57116,397580,39753584,-0.0796415924727104,0.04376965891597368,-1.819561642589024,1.162248810973777,1.162248810973777,False,0.0015624999999999997,0.039528470752104736,0.05897697043440494,-1.350384597345314,0.7522902146359073,0.7522902146359073,False
21,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.15084940358098142,-4.229219342775298,0.01435469711488455,0.01665302848230235,6567,572567,391540,39238133,0.13931799810190776,0.012513630951356101,11.133299251310419,28.06359659068087,28.06359659068087,True,0.0015624999999999997,0.039528470752104736,0.04146192180286313,3.36014328434451,3.1084510646074075,3.1084510646074075,True
22,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.073415055476418,0.04421727528774924,0.04421727528774924,17615,1759742,380492,38050958,0.001071513090005802,0.007745379610536013,0.1383422303211874,0.05062465646258685,0.05062465646258685,False,0.0015624999999999997,0.039528470752104736,0.04028015522948374,0.02660151342270622,0.009315993354153503,0.009315993354153503,False
23,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.287810693134072,0.013548869242372748,0.013548869242372748,5303,537993,392804,39272707,-0.014506440011998347,0.0138918949457683,-1.0442376701399723,0.528157784706175,0.528157784706175,False,0.0015624999999999997,0.039528470752104736,0.04189850528580062,-0.3462281031995328,0.1371704357865557,0.1371704357865557,False
24,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.02792873645697539,-2.531181377375514,0.07370095437544205,0.07563047214648994,30340,2936158,367767,36874542,0.035451822148658496,0.006003836703439545,5.904861157923976,8.452294360583393,8.452294360583393,True,0.0015624999999999997,0.039528470752104736,0.03998182155882305,0.8866985236403044,0.4256894451688969,0.4256894451688969,False
25,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.443238170715533,0.0799344369815687,0.0799344369815687,31944,3182481,366163,36628219,0.004077796585782717,0.005863176219309205,0.6954927556762331,0.31269711841026143,0.31269711841026143,False,0.0015624999999999997,0.039528470752104736,0.03996094137252866,0.1020445576536397,0.03681621098284891,0.03681621098284891,False
26,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.0830361704963485,0.016576787746817045,0.016576787746817045,6831,660579,391276,39150121,0.03417112238836017,0.012266859368727435,2.7856455642977735,2.272285967263632,2.272285967263632,True,0.0015624999999999997,0.039528470752104736,0.04138811228809712,0.8256265023758405,0.3882597065449024,0.3882597065449024,False
27,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.860069746772707,0.054163127279025065,0.054163127279025065,21463,2153040,376644,37657660,-0.003292583198106235,0.00705242949340221,-0.46687218939041636,0.1934189478693344,0.1934189478693344,False,0.0015624999999999997,0.039528470752104736,0.040152668177337966,-0.08200160406686394,0.02935310952355275,0.02935310952355275,False
29,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.3510064218833535,0.033862223039766264,0.033862223039766264,13483,1348848,384624,38461852,-0.00038517755458997713,0.008805227488059779,-0.04374419117646789,0.015423943348188307,0.015423943348188307,False,0.0015624999999999997,0.039528470752104736,0.040497308936724215,-0.009511188883977577,0.003308306472182388,0.003308306472182388,False
30,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-5.231314771595654,0.00531805831243242,0.00531805831243242,2111,212420,395996,39598280,-0.006033603575018589,0.021928409450101084,-0.27515007820098764,0.10612680055519923,0.10612680055519923,False,0.0015624999999999997,0.039528470752104736,0.04520348593871143,-0.13347651070979732,0.048751613128234506,0.048751613128234506,False
31,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.7157681565510057,0.023758534248110776,0.023758534248110776,9482,944763,388625,38865937,0.003770711327442926,0.01044580242657626,0.3609786183442896,0.1438057409564104,0.1438057409564104,False,0.0015624999999999997,0.039528470752104736,0.040885385999585064,0.09222638444654024,0.03314605665464942,0.03314605665464942,False
32,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.855172052467094,0.05441458219325693,0.05441458219325693,21515,2166670,376592,37644030,-0.007407363619122122,0.007044260984421053,-1.0515458804698037,0.5331205976375708,0.5331205976375708,False,0.0015624999999999997,0.039528470752104736,0.04015123426268035,-0.18448657320622136,0.06872943533762155,0.06872943533762155,False
33,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.06943006538994957,-3.463290071202023,0.030374983092827594,0.03248790669994827,12922,1208552,385185,38602148,0.06912951469748108,0.008990767497117757,7.688944766911444,13.828702246066213,13.828702246066213,True,0.0015624999999999997,0.039528470752104736,0.04053805496304958,1.70529924932246,1.0548337164708683,1.0548337164708683,False
34,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.485250302073423,0.0297348304969543,0.0297348304969543,12025,1184689,386082,38626011,0.015423525612599433,0.00930681136662855,1.6572298508062167,1.0111156065821767,1.0111156065821767,False,0.0015624999999999997,0.039528470752104736,0.040609318361848994,0.3798026225204825,0.15237062997041587,0.15237062997041587,False
35,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-5.269410289796213,0.005120292381526855,0.005120292381526855,2019,203241,396088,39607459,-0.006409891532769832,0.02241968472855285,-0.2859046240113466,0.11072566055234845,0.11072566055234845,False,0.0015624999999999997,0.039528470752104736,0.04544383636234627,-0.14105084530409326,0.05167029416573151,0.05167029416573151,False
36,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.3368025716264387,0.03432999939816796,0.03432999939816796,13790,1366495,384317,38444205,0.009469464519590135,0.008710540334102684,1.087127107662447,0.5575505866459416,0.5575505866459416,False,0.0015624999999999997,0.039528470752104736,0.040476826863182214,0.23394779812158584,0.08882880038469969,0.08882880038469969,False
38,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.216577160998913,0.09827170023691945,0.09827170023691945,39233,3909894,358874,35900806,0.00380759736686244,0.005344017890674535,0.7124971219701204,0.32224983309007516,0.32224983309007516,False,0.0015624999999999997,0.039528470752104736,0.03988807500012816,0.09545703488699833,0.03435067681198595,0.03435067681198595,False
39,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.8914597848847503,0.052577354693144146,0.052577354693144146,20641,2094152,377466,37716548,-0.015228197162585567,0.007183269940319376,-2.1199533484201076,1.468393627024394,1.468393627024394,True,0.0015624999999999997,0.039528470752104736,0.040175855523379905,-0.37903852859396314,0.1520208408284873,0.1520208408284873,False
40,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.029126522470228844,-3.53368558248473,0.02836882140026808,0.02918278969884798,11747,1131440,386360,38679260,0.03868153290489985,0.009413948884078281,4.108959309341645,4.400721771392226,4.400721771392226,True,0.0015624999999999997,0.039528470752104736,0.040634005876753504,0.9519497787696424,0.46708969485117147,0.46708969485117147,False
41,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.325251998813703,0.013057462630956019,0.013057462630956019,5354,519930,392753,39290770,0.0298049143927537,0.013829450911811269,2.1551769902374307,1.5065700182507988,1.5065700182507988,True,0.0015624999999999997,0.039528470752104736,0.04187784273959437,0.7117108342492044,0.3218059995553607,0.3218059995553607,False
42,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.9988303718877205,0.04747874104803932,0.04747874104803932,18922,1888317,379185,37922383,0.0021814694145293923,0.00748600780820549,0.29140624354389016,0.1130917407119325,0.1130917407119325,False,0.0015624999999999997,0.039528470752104736,0.04023108639975452,0.05422347765738444,0.019198299093828728,0.019198299093828728,False
43,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.05313845371354066,-3.2902075747499926,0.03590865911300521,0.037794330348491445,14972,1428377,383135,38382323,0.048884316009188966,0.008374085307267883,5.837570817049378,8.275991476559433,8.275991476559433,True,0.0015624999999999997,0.039528470752104736,0.04040575831157484,1.2098353811908367,0.6452347228294435,0.6452347228294435,False
44,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.191922156554651,0.014892072871109071,0.014892072871109071,5947,593354,392160,39217346,0.0023821809409300333,0.013130067839160119,0.1814294465277045,0.06751075756211954,0.06751075756211954,False,0.0015624999999999997,0.039528470752104736,0.04165211496984213,0.05719231646831936,0.02027321029437302,0.02027321029437302,False
45,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.17158239739734,0.015193426278612228,0.015193426278612228,6148,605214,391959,39205486,0.016038668574451163,0.012917832325913883,1.2415913266095513,0.668800776056985,0.668800776056985,False,0.0015624999999999997,0.039528470752104736,0.04158569936889874,0.3856775001467504,0.15506607469522607,0.15506607469522607,False
46,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.07372955902858937,-3.49673063225161,0.02940539743667179,0.03158430618868209,12667,1170494,385440,38640206,0.08151986672523859,0.009078371470949696,8.979569406924778,18.565705055479633,18.565705055479633,True,0.0015624999999999997,0.039528470752104736,0.04055757424408606,2.0099788570842714,1.3522901933213554,1.3522901933213554,True
47,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.3808521454794183,0.032899271368188904,0.032899271368188904,12958,1310047,385149,38500653,-0.011267808039740637,0.008975250667609765,-1.2554310132422644,0.6791844254489432,0.6791844254489432,False,0.0015624999999999997,0.039528470752104736,0.04053461637349525,-0.2779798860291774,0.10733350801609526,0.10733350801609526,False
48,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.05482929726721402,-4.7322281611787,0.008729943043208063,0.009217429861704726,3638,347336,394469,39463364,0.04686367337611631,0.01674150456216168,2.7992509993417958,2.290549364389916,2.290549364389916,True,0.0015624999999999997,0.039528470752104736,0.04292758990445283,1.091691228890891,0.5607165157095659,0.5607165157095659,False
49,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.114107826773016,0.04252905743364522,0.04252905743364522,16713,1695396,381394,38115304,-0.014918238807413489,0.007941655885241285,-1.8784796298134037,1.2195704833503687,1.2195704833503687,False,0.0015624999999999997,0.039528470752104736,0.04031835683903286,-0.3700110812296522,0.14790186913139533,0.14790186913139533,False
50,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-5.177973038571667,0.00560780095862994,0.00560780095862994,2258,222396,395849,39588304,0.01549397546983281,0.02120895323682937,0.7305393763105434,0.33249049617288085,0.33249049617288085,False,0.0015624999999999997,0.039528470752104736,0.04485888649311321,0.34539367071029425,0.13679707240774375,0.13679707240774375,False
51,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.4020428159208986,0.08301705415161746,0.08301705415161746,33264,3307215,364843,36503485,0.006323420256915162,0.005756104866985687,1.098558904509077,0.565494151181696,0.565494151181696,False,0.0015624999999999997,0.039528470752104736,0.03994537198775017,0.15830169910182162,0.05837972447994381,0.05837972447994381,False
52,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.328922778165202,0.013010241882983166,0.013010241882983166,5262,517585,392845,39293115,0.01681966971688563,0.013947285780664492,1.2059457288960984,0.6423730456429789,0.6423730456429789,False,0.0015624999999999997,0.039528470752104736,0.04191690328074732,0.4012622212149675,0.1622682461980086,0.1622682461980086,False
53,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.3544354860447267,0.03375021838107597,0.03375021838107597,13315,1344803,384792,38465897,-0.010251293950411463,0.008858264514796156,-1.1572576020154397,0.6070092850880491,0.6070092850880491,False,0.0015624999999999997,0.039528470752104736,0.04050887372186613,-0.25306292198585506,0.09679082072423535,0.09679082072423535,False
54,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.02372793849968837,-2.766259780392409,0.05917490057466151,0.06050981196294736,23793,2355746,374314,37454954,0.010597416223948585,0.006719451460184046,1.5771251993921425,0.9401840303440812,0.9401840303440812,False,0.0015624999999999997,0.039528470752104736,0.04009552378914346,0.2643042220792241,0.10152411182141975,0.10152411182141975,False
55,3,20000,398107,39810700,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.652995521982072,0.02525884599237982,0.02525884599237982,10246,1005756,387861,38804944,0.019095546133896007,0.010059452607637853,1.8982689097215197,1.2391203357166996,1.2391203357166996,False,0.0015624999999999997,0.039528470752104736,0.04078838789122845,0.46816133515300096,0.19404454650701494,0.19404454650701494,False
