ln_true,ln_naive,se_naive,ln_lam,se_lam,lam,feasible,n,varphi,pi,theta,p_sel,q_sel,detK,a_hat,b_hat,c_hat,d_hat,n_sweep
0.6931471805599453,0.2841216024240378,0.05683231769561191,0.7732673152892111,0.07449009502807244,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,633.6666666666667,336.3333333333335,1874.3333333333335,2155.666666666667,5000
0.6931471805599453,0.2790077090267905,0.056762387953706354,0.7086628224401152,0.0713119225890232,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,661.3333333333335,392.0,1790.6666666666667,2156.0,5000
0.6931471805599453,0.2485105086409234,0.056807781333395514,0.6769622281091927,0.0739282707300269,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,599.9166666666667,356.7500000000001,1863.0833333333335,2180.25,5000
0.6931471805599453,0.3482379189263252,0.0568420455411123,0.9043153263044277,0.07325309815404414,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,700.7500000000002,342.5833333333335,1792.25,2164.416666666667,5000
0.6931471805599453,0.22817699945138104,0.05670777065105514,0.5711785757665051,0.07043213829147937,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,661.4166666666667,411.9166666666667,1867.5833333333335,2059.0833333333335,5000
0.6931471805599453,0.3135959726251906,0.056892726328609554,0.8686346461915252,0.07544003991215761,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,620.4166666666669,324.5833333333334,1804.5833333333335,2250.416666666667,5000
0.6931471805599453,0.30236326902946564,0.05687880322192487,0.8421638406101234,0.0758780895430671,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,634.9166666666667,313.4166666666667,1888.0833333333335,2163.5833333333335,5000
0.6931471805599453,0.1605557744295676,0.05676773914355777,0.44155904213636943,0.07355056333930655,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,552.5000000000001,382.50000000000017,1957.5,2107.5,5000
0.6931471805599453,0.3346877988557026,0.05680982359296244,0.8475135908829334,0.07185233425895897,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,700.5000000000001,369.50000000000017,1761.5,2168.5,5000
0.6931471805599453,0.32457703462046456,0.05696091281673995,0.9552634419674605,0.07869465375345736,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,603.7500000000001,281.25000000000017,1861.25,2253.75,5000
0.6931471805599453,0.24923490059399095,0.05673747625696457,0.6259290086224717,0.07083094295751197,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,678.5000000000002,396.5,1875.5,2049.5,5000
0.6931471805599453,0.2931053318602663,0.05684803183667737,0.7981717225925242,0.07442445732364393,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,622.1666666666667,341.1666666666667,1819.8333333333335,2216.8333333333335,5000
0.6931471805599453,0.33270673912203497,0.056933811898293524,0.9462915255371709,0.07745589968796635,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,644.1666666666669,289.16666666666686,1885.8333333333335,2180.8333333333335,5000
0.6931471805599453,0.32826473953240276,0.05685393618135773,0.8807882510098848,0.0744083952451531,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,664.3333333333334,330.6666666666667,1819.6666666666667,2185.3333333333335,5000
0.6931471805599453,0.15989636250931938,0.05668154840222142,0.40630464037810826,0.07049346201173314,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,610.75,430.91666666666686,1922.25,2036.0833333333335,5000
0.6931471805599453,0.21557479056879164,0.05670742798175382,0.5475228311166186,0.0708390378953306,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,637.5833333333335,410.75000000000017,1869.4166666666667,2082.25,5000
0.6931471805599453,0.2533343534292449,0.05688443132217401,0.729596192555465,0.07664302012826951,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,584.3333333333335,314.0,1939.6666666666667,2162.0,5000
0.6931471805599453,0.25601141257597654,0.056842484953749425,0.7116310428895407,0.07484687208840368,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,588.1666666666669,343.5,1857.8333333333335,2210.5,5000
0.6931471805599453,0.23654846563058488,0.05674437080514073,0.6146584248197776,0.07194110614716705,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,633.7500000000002,386.2500000000001,1871.25,2108.75,5000
0.6931471805599453,0.26245052272910324,0.056866455761291256,0.7455814870453452,0.07601862703032498,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,588.75,322.91666666666686,1896.25,2192.0833333333335,5000
0.6931471805599453,0.16744479587212843,0.05676089226840448,0.4552264333461624,0.07318693308915507,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,568.0833333333334,383.5833333333335,1960.9166666666667,2087.416666666667,5000
0.6931471805599453,0.3049749457132113,0.05680529129667612,0.7966009438605791,0.07286128378271788,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,665.0833333333335,358.25000000000017,1811.9166666666667,2164.75,5000
0.6931471805599453,0.2792306166113421,0.05681109313599663,0.7401083411206026,0.07339669622572854,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,657.0833333333335,349.5833333333334,1887.9166666666667,2105.416666666667,5000
0.6931471805599453,0.3588157608964512,0.05691408128823285,0.9748732342335346,0.07577776381946955,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,693.166666666667,303.50000000000017,1852.8333333333335,2150.5,5000
0.6931471805599453,0.11857826622409905,0.05670273511063198,0.31395638460914194,0.07175381155797272,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,550.0833333333335,428.25,1946.9166666666667,2074.75,5000
0.6931471805599453,0.23197733248523755,0.056851695494669556,0.656457558949477,0.07559494122610096,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,584.0,331.0,1952.0,2133.0,5000
0.6931471805599453,0.28977325273883536,0.05686963082256389,0.8064532936979417,0.07535748636741475,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,607.6666666666667,329.00000000000017,1836.3333333333335,2227.0,5000
0.6931471805599453,0.17536064623572623,0.05668347473139429,0.44569964414200114,0.07051802535928273,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,608.1666666666667,431.83333333333337,1877.8333333333335,2082.166666666667,5000
0.6931471805599453,0.24629318647982995,0.05668520387127367,0.5851475557040149,0.0685720430521546,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,713.5833333333335,443.08333333333337,1817.4166666666667,2025.9166666666667,5000
0.6931471805599453,0.24104974648084987,0.05679975388637396,0.6497043481549131,0.07362907468682127,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,621.5833333333335,355.08333333333337,1921.4166666666667,2101.916666666667,5000
0.6931471805599453,0.2122377607855338,0.05673334559508649,0.5545363385472657,0.07188402354724924,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,610.4166666666669,396.25,1874.5833333333335,2118.75,5000
0.6931471805599453,0.27267838291438606,0.056832161298359996,0.7485810256907621,0.07461085150831757,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,613.4166666666667,339.91666666666674,1863.5833333333335,2183.0833333333335,5000
0.6931471805599453,0.28360624222249364,0.056796358236179706,0.7443269603699131,0.07295759562629184,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,661.5000000000002,356.8333333333335,1864.5,2117.166666666667,5000
0.6931471805599453,0.2118783293888885,0.05672880246122219,0.54940002875683,0.07153250118767819,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,609.9166666666667,405.0833333333335,1853.0833333333335,2131.916666666667,5000
0.6931471805599453,0.28678911610318897,0.056777082404229774,0.7405234326047663,0.07218813204856032,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,665.25,371.41666666666686,1825.75,2137.5833333333335,5000
0.6931471805599453,0.3124177951595055,0.05685997766845156,0.8404393600893992,0.0745545200759205,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,670.2500000000002,326.41666666666686,1880.75,2122.5833333333335,5000
0.6931471805599453,0.22814847050170178,0.05674308489878378,0.5956652041896411,0.07199710861132236,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,619.9166666666667,390.08333333333337,1863.0833333333335,2126.916666666667,5000
0.6931471805599453,0.2701352734377571,0.05684015325328993,0.7405081676753388,0.07473175443535632,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,628.3333333333335,333.33333333333337,1911.6666666666667,2126.666666666667,5000
0.6931471805599453,0.2980360158229115,0.0567830410572869,0.7320507295215019,0.0705486182879283,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,734.3333333333335,387.3333333333334,1849.6666666666667,2028.6666666666667,5000
0.6931471805599453,0.28102511481529713,0.05675500148573136,0.6948803295597352,0.07054893626289059,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,711.6666666666669,393.3333333333334,1848.3333333333335,2046.6666666666667,5000
0.6931471805599453,0.35232382879535296,0.05690290540751815,0.9663490845723375,0.07576036558128361,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,661.5000000000002,310.1666666666667,1804.5,2223.8333333333335,5000
0.6931471805599453,0.2006775800849872,0.056722825602582336,0.5214885861576914,0.07163909479684681,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,615.0833333333334,399.9166666666667,1901.9166666666667,2083.0833333333335,5000
0.6931471805599453,0.2793855460011797,0.05673238977739244,0.6892354713814015,0.07026893884225609,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,697.0833333333336,404.5833333333335,1807.9166666666667,2090.416666666667,5000
0.6931471805599453,0.2190258472794696,0.05679802506631219,0.5995404733207848,0.07398086029584454,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,594.7500000000002,356.9166666666667,1934.25,2114.0833333333335,5000
0.6931471805599453,0.37154483519725906,0.056949163209329794,1.040626810197373,0.07707505372653521,0.0,True,5000,0.5,0.2,0.6931471805599453,0.95,0.65,0.6000000000000001,657.5000000000001,292.50000000000017,1792.5,2257.5,5000
