feature_id,seed,m,n_case,n_ctrl,prev0_mean,prev_sd,beta_mean,beta_sd,null_frac,eps,n_val,var_extra_scale,xlim,is_null,beta_true,logit_prev0,prev0,prev1,a_raw,b_raw,c_raw,d_raw,log_or_naive,se_naive,z_naive,p_naive,y_naive,sig_naive,var_extra,se_floor,se_lambda,z_lambda,p_lambda,y_lambda,sig_lambda
0,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.239761324748489,0.014206303509013104,0.014206303509013104,533,52679,36743,3674921,0.012803117805175235,0.043827899498559156,0.2921225509699852,0.11340047505330457,0.11340047505330457,False,0.0015624999999999997,0.039528470752104736,0.05902020649282584,0.21692770266284156,0.08183085382723827,0.08183085382723827,False
1,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-1.6352075494441487,0.16311822744556662,0.16311822744556662,6063,608735,31213,3118865,-0.0047227643531439975,0.014103972802691952,-0.3348534784640671,0.13209924887509994,0.13209924887509994,False,0.0015624999999999997,0.039528470752104736,0.04196929888405421,-0.11252902666282953,0.04076586381806788,0.04076586381806788,False
2,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.007736577753963789,-2.547431182868297,0.0725992504445296,0.07312186888128279,2732,270534,34544,3457066,0.0107446374324426,0.019972457295553702,0.537972732821143,0.2287095918245914,0.2287095918245914,False,0.0015624999999999997,0.039528470752104736,0.04428768508764842,0.24261004862137667,0.09242339362152296,0.09242339362152296,False
3,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.395626560089501,0.032432425419603825,0.032432425419603825,1220,120264,36056,3607336,0.015204941779781413,0.029251714590690547,0.5197965997049772,0.21953481556359322,0.21953481556359322,False,0.0015624999999999997,0.039528470752104736,0.049174818825240406,0.30920178544668137,0.1208077282539816,0.1208077282539816,False
4,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.738938927013372,0.008672060922847363,0.008672060922847363,318,32500,36958,3695100,-0.020420907407108498,0.05654921915140173,-0.3611174073409342,0.14386849043917685,0.14386849043917685,False,0.0015624999999999997,0.039528470752104736,0.0689950301589416,-0.29597649801827064,0.11506421823543588,0.11506421823543588,False
5,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.1194103308618057,0.04231366068328695,0.04231366068328695,1615,157370,35661,3570230,0.027355371477259346,0.02556715421862204,1.069941974900548,0.5456957878191714,0.5456957878191714,False,0.0015624999999999997,0.039528470752104736,0.047076314371866476,0.5810856657378287,0.25089571107569547,0.25089571107569547,False
6,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.7230458955681303,0.023590317661461743,0.023590317661461743,921,88180,36355,3639420,0.04509589338006778,0.03353070971540384,1.3449131784810076,0.7479890206945522,0.7479890206945522,False,0.0015624999999999997,0.039528470752104736,0.05183443347832285,0.8699987701983253,0.41532839924082654,0.41532839924082654,False
8,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.998754631079612,0.01800821975676432,0.01800821975676432,661,66952,36615,3660648,-0.012304759699825555,0.039423797044929536,-0.31211503259826473,0.12208002583016724,0.12208002583016724,False,0.0015624999999999997,0.039528470752104736,0.05582773301361783,-0.2204058634590107,0.08325394621380845,0.08325394621380845,False
9,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.2345369372859545,0.0966916483854227,0.0966916483854227,3534,360605,33742,3366995,-0.02219480412366674,0.017766028786654023,-1.2492833592805865,0.6745634606718455,0.6745634606718455,False,0.0015624999999999997,0.039528470752104736,0.043337417768577524,-0.5121395151457185,0.2157013276237633,0.2157013276237633,False
10,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.437384613096913,0.031147312395135615,0.031147312395135615,1204,115984,36072,3611616,0.03898791442998284,0.02944215826315573,1.324220666212938,0.7318205421202872,0.7318205421202872,False,0.0015624999999999997,0.039528470752104736,0.049288342264603595,0.7910169553010509,0.36760942891983966,0.36760942891983966,False
11,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.546534318660695,0.028016796499415172,0.028016796499415172,1063,104216,36213,3623384,0.02082672484109445,0.03126942430443157,0.6660411985308871,0.2963778520371405,0.2963778520371405,False,0.0015624999999999997,0.039528470752104736,0.050401159672477526,0.4132191595676173,0.16784502057908102,0.16784502057908102,False
12,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.375662563183692,0.012423519122681003,0.012423519122681003,447,46321,36829,3681279,-0.034968450952793065,0.04778753928174982,-0.7317483067421219,0.33318054601242025,0.33318054601242025,False,0.0015624999999999997,0.039528470752104736,0.06201732750292278,-0.5638496910584394,0.2419542072761254,0.2419542072761254,False
13,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.360070804608364,0.012616278628237018,0.012616278628237018,448,47029,36828,3680571,-0.04807034581345242,0.04773198334954483,-1.0070887995881028,0.5032196101371721,0.5032196101371721,False,0.0015624999999999997,0.039528470752104736,0.06197452891697705,-0.7756468125453426,0.3585679803316032,0.3585679803316032,False
14,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.075432379677656,0.044132097261584464,0.044132097261584464,1680,164429,35596,3563171,0.02276844089384146,0.02509015595676395,0.9074651003794743,0.4387066900322294,0.4387066900322294,False,0.0015624999999999997,0.039528470752104736,0.046818969723123306,0.4863080291704157,0.2029064976612706,0.2029064976612706,False
15,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.07712056778415272,-2.268357877243254,0.09377767238597205,0.10054014609511892,3725,350065,33551,3377535,0.06890079988476254,0.01736024064199605,3.968885069374272,4.141404479845603,4.141404479845603,True,0.0015624999999999997,0.039528470752104736,0.04317265286206085,1.5959362076938988,0.9566257874774248,0.9566257874774248,False
16,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.2978387584810154,0.035645407030986176,0.035645407030986176,1295,132415,35981,3595185,-0.022702034330646503,0.02841698322854153,-0.798889669183637,0.37227130088937577,0.37227130088937577,False,0.0015624999999999997,0.039528470752104736,0.04868290188363067,-0.4663245914327865,0.1931533672789318,0.1931533672789318,False
17,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.7184481000236316,0.0618935125347984,0.0618935125347984,2299,230788,34977,3496812,-0.003907878090660223,0.02163529295379777,-0.18062515256925377,0.06719059265601578,0.06719059265601578,False,0.0015624999999999997,0.039528470752104736,0.045062022826285235,-0.0867222074278634,0.0311005508359327,0.0311005508359327,False
18,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.2944218533797125,0.01346079269516963,0.01346079269516963,539,50080,36737,3677520,0.07545179010266684,0.04360078021822869,1.7305146771461173,1.0781140484920415,1.0781140484920415,False,0.0015624999999999997,0.039528470752104736,0.05885174624119731,1.2820654427726936,0.6993617187059108,0.6993617187059108,False
19,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.737031867164516,0.02327030486346609,0.02327030486346609,883,87025,36393,3640575,0.015441698882038786,0.03422141016535902,0.4512291810134057,0.18586939972113273,0.18586939972113273,False,0.0015624999999999997,0.039528470752104736,0.05228388770649843,0.29534335642220266,0.11479058381541123,0.11479058381541123,False
20,3,20000,37276,3727600,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-6.556007506029555,0.0014195319895624514,0.0014195319895624514,43,5249,37233,3722351,-0.18822519731602008,0.15233557122850774,-1.2355958348931968,0.6643238360412871,0.6643238360412871,False,0.0015624999999999997,0.039528470752104736,0.1573805142370419,-1.1959879418904478,0.6350715958104797,0.6350715958104797,False
