feature_id,seed,m,n_case,n_ctrl,prev0_mean,prev_sd,beta_mean,beta_sd,null_frac,eps,n_val,var_extra_scale,xlim,is_null,beta_true,logit_prev0,prev0,prev1,a_raw,b_raw,c_raw,d_raw,log_or_naive,se_naive,z_naive,p_naive,y_naive,sig_naive,var_extra,se_floor,se_lambda,z_lambda,p_lambda,y_lambda,sig_lambda
0,3,20000,631,63100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.239761324748489,0.014206303509013104,0.014206303509013104,10,863,621,62237,0.19695843957641668,0.3130834565595765,0.6290924526666505,0.2763075163017955,0.2763075163017955,False,0.0015624999999999997,0.039528470752104736,0.3155689318854,0.6241376120255807,0.2736500374855053,0.2736500374855053,False
1,3,20000,631,63100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-1.6352075494441487,0.16311822744556662,0.16311822744556662,116,10373,515,52727,0.13863663327531597,0.10314514099833506,1.3440927215132101,0.7473449809783383,0.7473449809783383,False,0.0015624999999999997,0.039528470752104736,0.1104600385278152,1.2550840568501662,0.6789232692171844,0.6789232692171844,False
2,3,20000,631,63100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.007736577753963789,-2.547431182868297,0.0725992504445296,0.07312186888128279,34,4597,597,58503,-0.3082210557567377,0.17576617969398545,-1.7535856800970495,1.0996245324406604,1.0996245324406604,False,0.0015624999999999997,0.039528470752104736,0.18015618203164271,-1.7108547277195385,1.059942287863145,1.059942287863145,False
3,3,20000,631,63100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.395626560089501,0.032432425419603825,0.032432425419603825,25,1929,606,61171,0.2873942165629815,0.20346770592613278,1.4124807435894398,0.8018697273167449,0.8018697273167449,False,0.0015624999999999997,0.039528470752104736,0.20727181997281552,1.3865571142313236,0.781000375741281,0.781000375741281,False
4,3,20000,631,63100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.738938927013372,0.008672060922847363,0.008672060922847363,3,521,628,62579,-0.40308930655789693,0.5378093536063,-0.7495022238921043,0.3433704635363475,0.3433704635363475,False,0.0015624999999999997,0.039528470752104736,0.5392600493513554,-0.7474859430858074,0.3422079203059264,0.3422079203059264,False
5,3,20000,631,63100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.1194103308618057,0.04231366068328695,0.04231366068328695,24,2643,607,60457,-0.08084221551366143,0.207019912021475,-0.3905045399945651,0.15728875133027634,0.15728875133027634,False,0.0015624999999999997,0.039528470752104736,0.21075992022531048,-0.3835749008978461,0.15410015803515825,0.15410015803515825,False
6,3,20000,631,63100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.7230458955681303,0.023590317661461743,0.023590317661461743,14,1492,617,61608,-0.031183137327094747,0.26696666218213944,-0.11680536090989475,0.042385867974674786,0.042385867974674786,False,0.0015624999999999997,0.039528470752104736,0.2698771919163836,-0.11554565654720558,0.041908108660577634,0.041908108660577634,False
7,3,20000,631,63100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.0626488266071754,0.044674518115265745,0.044674518115265745,22,2837,609,60263,-0.24332040885679138,0.21553224870912777,-1.1289280853055321,0.5868206948414061,0.5868206948414061,False,0.0015624999999999997,0.039528470752104736,0.21912701849295835,-1.110408066199333,0.573776372722852,0.573776372722852,False
8,3,20000,631,63100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.998754631079612,0.01800821975676432,0.01800821975676432,13,1131,618,61969,0.17849063604164908,0.27675044446009556,0.6449515786320101,0.2848673158401267,0.2848673158401267,False,0.0015624999999999997,0.039528470752104736,0.27955913240110836,0.6384718485445601,0.28136001183650283,0.28136001183650283,False
9,3,20000,631,63100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.2345369372859545,0.0966916483854227,0.0966916483854227,58,6078,573,57022,-0.04404321055676177,0.13791210050549618,-0.31935711511410503,0.12525401757416063,0.12525401757416063,False,0.0015624999999999997,0.039528470752104736,0.14346514373128436,-0.3069958974791561,0.11984606753949528,0.11984606753949528,False
