feature_id,seed,m,n_case,n_ctrl,prev0_mean,prev_sd,beta_mean,beta_sd,null_frac,eps,n_val,var_extra_scale,xlim,is_null,beta_true,logit_prev0,prev0,prev1,a_raw,b_raw,c_raw,d_raw,log_or_naive,se_naive,z_naive,p_naive,y_naive,sig_naive,var_extra,se_floor,se_lambda,z_lambda,p_lambda,y_lambda,sig_lambda
0,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.239761324748489,0.014206303509013104,0.014206303509013104,4,370,247,24730,0.1936059487007304,0.4785416570083023,0.404574911850091,0.16380885009361493,0.16380885009361493,False,0.0015624999999999997,0.039528470752104736,0.480171445935982,0.40320171126240306,0.16316981411934176,0.16316981411934176,False
1,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-1.6352075494441487,0.16311822744556662,0.16311822744556662,29,4088,222,21012,-0.3835974941456816,0.1966846875252619,-1.9503170225003557,1.2912533312754797,1.2912533312754797,False,0.0015624999999999997,0.039528470752104736,0.2006174626170661,-1.9120842679477186,1.2528571933005663,1.2528571933005663,False
2,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.007736577753963789,-2.547431182868297,0.0725992504445296,0.07312186888128279,20,1770,231,23330,0.15434453748502727,0.23174946985923858,0.6659973702583829,0.2963537794924193,0.2963537794924193,False,0.0015624999999999997,0.039528470752104736,0.23509639890912437,0.6565159577143866,0.29116098171504795,0.29116098171504795,False
3,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.395626560089501,0.032432425419603825,0.032432425419603825,9,847,242,24253,0.11431546482233101,0.3325778726860906,0.3437254075235175,0.13605125415608363,0.13605125415608363,False,0.0015624999999999997,0.039528470752104736,0.3349187086449569,0.3413230192031924,0.13497873257165463,0.13497873257165463,False
4,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.738938927013372,0.008672060922847363,0.008672060922847363,4,214,247,24886,0.7464378431509772,0.4805879871083495,1.5531762407175844,0.9194419239621986,0.9194419239621986,False,0.0015624999999999997,0.039528470752104736,0.4822108598454157,1.547949051562766,0.9149429991117184,0.9149429991117184,False
5,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.1194103308618057,0.04231366068328695,0.04231366068328695,12,1016,239,24084,0.21237835342870784,0.29189151007735104,0.7275934588588333,0.3308110217854114,0.3308110217854114,False,0.0015624999999999997,0.039528470752104736,0.29455585829386643,0.7210121525297473,0.3270694301531387,0.3270694301531387,False
6,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.7230458955681303,0.023590317661461743,0.023590317661461743,8,625,243,24475,0.3118257872658952,0.3512739859584301,0.8876996297209346,0.426313588785855,0.426313588785855,False,0.0015624999999999997,0.039528470752104736,0.35349103696009515,0.8821320901018957,0.4228468284994496,0.4228468284994496,False
7,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.0626488266071754,0.044674518115265745,0.044674518115265745,7,1066,244,24034,-0.3692042491680229,0.3720249537968016,-0.992417969278697,0.4935035224955171,0.4935035224955171,False,0.0015624999999999997,0.039528470752104736,0.3741190535745438,-0.9868629935856994,0.4898441416695771,0.4898441416695771,False
8,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.998754631079612,0.01800821975676432,0.01800821975676432,3,454,248,24646,-0.2694876090988535,0.5403510195398867,-0.4987269374051045,0.2090313673086554,0.2090313673086554,False,0.0015624999999999997,0.039528470752104736,0.5417949098300897,-0.4973978238063671,0.2083735247325485,0.2083735247325485,False
9,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.2345369372859545,0.0966916483854227,0.0966916483854227,23,2429,228,22671,-0.041112634977266055,0.21768159010921598,-0.18886592548611428,0.07047997186480937,0.07047997186480937,False,0.0015624999999999997,0.039528470752104736,0.22124143977220162,-0.18582700880810188,0.06926464363854268,0.06926464363854268,False
10,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.437384613096913,0.031147312395135615,0.031147312395135615,4,782,247,24318,-0.5708344511003981,0.47705524050311787,-1.1965793531549462,0.6355042527138524,0.6355042527138524,False,0.0015624999999999997,0.039528470752104736,0.47869009023739734,-1.1924927270111305,0.6325171626737531,0.6325171626737531,False
11,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.546534318660695,0.028016796499415172,0.028016796499415172,8,690,243,24410,0.2103018947099422,0.3510598622816728,0.5990485307636979,0.2603165075089526,0.2603165075089526,False,0.0015624999999999997,0.039528470752104736,0.3532782570513321,0.5952868327228666,0.2583349950791818,0.2583349950791818,False
12,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.375662563183692,0.012423519122681003,0.012423519122681003,2,315,249,24785,-0.23931278155546257,0.6381362975963438,-0.375018287561572,0.15018341234341176,0.15018341234341176,False,0.0015624999999999997,0.039528470752104736,0.6393593936980746,-0.37430087664978223,0.14985604817094633,0.14985604817094633,False
13,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.360070804608364,0.012616278628237018,0.012616278628237018,5,299,246,24801,0.6139310953951421,0.43503355647071706,1.411226987581743,0.8008547573972292,0.8008547573972292,False,0.0015624999999999997,0.039528470752104736,0.4368257035197913,1.4054372040113403,0.796175138759828,0.796175138759828,False
14,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.075432379677656,0.044132097261584464,0.044132097261584464,8,1062,243,24038,-0.23601868912916907,0.3503378532334979,-0.6736888033959154,0.3005879510764209,0.3005879510764209,False,0.0015624999999999997,0.039528470752104736,0.3525607910818444,-0.6694411151192904,0.29824717122282857,0.29824717122282857,False
15,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.07712056778415272,-2.268357877243254,0.09377767238597205,0.10054014609511892,31,2260,220,22840,0.3670390991589237,0.19174811869070896,1.9141731437321703,1.2549405489195848,1.2549405489195848,False,0.0015624999999999997,0.039528470752104736,0.1957800833114191,1.8747519816665421,1.2159046593400122,1.2159046593400122,False
16,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.2978387584810154,0.035645407030986176,0.035645407030986176,13,887,238,24213,0.43457746160970456,0.28184216510318766,1.5419178370652868,0.9097646648200698,0.9097646648200698,False,0.0015624999999999997,0.039528470752104736,0.2846006079228442,1.5269730615878354,0.8969913545823721,0.8969913545823721,False
17,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.7184481000236316,0.0618935125347984,0.0618935125347984,12,1522,239,23578,-0.21284321329036424,0.2913324412305538,-0.7305853491335865,0.3325167282714822,0.3325167282714822,False,0.0015624999999999997,0.039528470752104736,0.2940018559692338,-0.7239519376117051,0.32873897169643534,0.32873897169643534,False
18,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.2944218533797125,0.01346079269516963,0.01346079269516963,3,327,248,24773,0.06336188034451273,0.5411397522002684,0.11708967985974789,0.04249376267903709,0.04249376267903709,False,0.0015624999999999997,0.039528470752104736,0.5425815435594616,0.11677853973587822,0.04237569094666922,0.04237569094666922,False
19,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.737031867164516,0.02327030486346609,0.02327030486346609,2,562,249,24538,-0.8275607256936578,0.6370451680195558,-1.2990613024605087,0.712370920640052,0.712370920640052,False,0.0015624999999999997,0.039528470752104736,0.6382703550197707,-1.2965676992283681,0.7104557001414247,0.7104557001414247,False
20,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-6.556007506029555,0.0014195319895624514,0.0014195319895624514,0,29,251,25071,0.5245065883860216,1.4275553699076438,0.3674159331696919,0.1467224251184439,0.1467224251184439,False,0.0015624999999999997,0.039528470752104736,1.4281025292856775,0.36727516241314584,0.14665850687425447,0.14665850687425447,False
21,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.15084940358098142,-4.229219342775298,0.01435469711488455,0.01665302848230235,6,346,245,24754,0.6373849806887905,0.40105594769721076,1.5892669946638054,0.9507814852021976,0.9507814852021976,False,0.0015624999999999997,0.039528470752104736,0.40299922231104596,1.581603500457475,0.9440863391986622,0.9440863391986622,False
22,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-3.073415055476418,0.04421727528774924,0.04421727528774924,11,1134,240,23966,0.010091942517419865,0.3033771520328356,0.033265334748503336,0.01168055196867256,0.01168055196867256,False,0.0015624999999999997,0.039528470752104736,0.3059414917521882,0.03298651143923398,0.01158136693940541,0.01158136693940541,False
23,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-4.287810693134072,0.013548869242372748,0.013548869242372748,3,329,248,24771,0.05719284679157441,0.5411226302065129,0.10569294943319495,0.03818704322174029,0.03818704322174029,False,0.0015624999999999997,0.039528470752104736,0.5425644670650802,0.10541207591597436,0.038081373622158556,0.038081373622158556,False
24,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,False,0.02792873645697539,-2.531181377375514,0.07370095437544205,0.07563047214648994,13,1811,238,23289,-0.3178322410125989,0.2808236327333532,-1.131785946642126,0.5888443997028159,0.5888443997028159,False,0.0015624999999999997,0.039528470752104736,0.28359198278787295,-1.1207377510750636,0.5810369836343967,0.5810369836343967,False
25,3,20000,251,25100,-3.5,1.0,0.06,0.03,0.8,0.8,1000,1.0,0.35,True,0.0,-2.443238170715533,0.0799344369815687,0.0799344369815687,17,2123,234,22977,-0.21380490147792697,0.24884069392368582,-0.8592039272463065,0.40868155293802666,0.40868155293802666,False,0.0015624999999999997,0.039528470752104736,0.25196069326865544,-0.8485645070437852,0.402169212796192,0.402169212796192,False
